race_id,race_date,track,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc,predicted_line_formation,line_status,line_provider,line_source
3620240110010009,2024-01-10,小田原競輪,9,Ｓ級予選,14:37,14:32,7,https://keirin.kdreams.jp/odawara/racedetail/3620240110010009/?pageType=result,2026-08-28T12:09:23.013963+00:00,4-1/2-7/3-5-6,published,小田競・サイクル,楽天Kドリームス 並び予想
3620240110010010,2024-01-10,小田原競輪,10,Ｓ級予選,15:09,15:04,7,https://keirin.kdreams.jp/odawara/racedetail/3620240110010010/?pageType=result,2026-08-28T12:09:24.939354+00:00,1-7-6/2/3-5-4,published,小田競・サイクル,楽天Kドリームス 並び予想
3620240110010011,2024-01-10,小田原競輪,11,Ｓ級予選,15:41,15:36,7,https://keirin.kdreams.jp/odawara/racedetail/3620240110010011/?pageType=result,2026-08-28T12:09:27.562485+00:00,7-4-1/5-2/3-6,published,小田競・サイクル,楽天Kドリームス 並び予想
4820240111010008,2024-01-11,四日市競輪,8,Ｓ級予選,18:45,18:40,7,https://keirin.kdreams.jp/yokkaichi/racedetail/4820240111010008/?pageType=result,2026-08-28T12:09:29.484264+00:00,1-5/7-2-4/6-3,published,富山中部,楽天Kドリームス 並び予想
4820240111010009,2024-01-11,四日市競輪,9,Ｓ級予選,19:10,19:05,7,https://keirin.kdreams.jp/yokkaichi/racedetail/4820240111010009/?pageType=result,2026-08-28T12:09:31.238130+00:00,1-7/4-2-6/5-3,published,富山中部,楽天Kドリームス 並び予想
4820240111010010,2024-01-11,四日市競輪,10,Ｓ級予選,19:35,19:30,7,https://keirin.kdreams.jp/yokkaichi/racedetail/4820240111010010/?pageType=result,2026-08-28T12:09:33.002932+00:00,7-4-1/2-5/6-3,published,富山中部,楽天Kドリームス 並び予想
4820240111010011,2024-01-11,四日市競輪,11,Ｓ級予選,20:00,19:55,7,https://keirin.kdreams.jp/yokkaichi/racedetail/4820240111010011/?pageType=result,2026-08-28T12:09:34.859594+00:00,1-4/5-2-6/3-7,published,富山中部,楽天Kドリームス 並び予想
8120240113010006,2024-01-13,小倉競輪,6,Ｓ級予選,17:50,17:45,7,https://keirin.kdreams.jp/kokura/racedetail/8120240113010006/?pageType=result,2026-08-28T12:09:36.577695+00:00,2-6/5-1-7/3-4,published,コンドル出版社,楽天Kドリームス 並び予想
8120240113010007,2024-01-13,小倉競輪,7,Ｓ級予選,18:15,18:10,7,https://keirin.kdreams.jp/kokura/racedetail/8120240113010007/?pageType=result,2026-08-28T12:09:38.358613+00:00,4-2-6/5-1/3-7,published,コンドル出版社,楽天Kドリームス 並び予想
8120240113010008,2024-01-13,小倉競輪,8,Ｓ級予選,18:40,18:35,7,https://keirin.kdreams.jp/kokura/racedetail/8120240113010008/?pageType=result,2026-08-28T12:09:40.101807+00:00,7-1/2-4-6/5-3,published,コンドル出版社,楽天Kドリームス 並び予想
8120240113010009,2024-01-13,小倉競輪,9,Ｓ級予選,19:05,19:00,7,https://keirin.kdreams.jp/kokura/racedetail/8120240113010009/?pageType=result,2026-08-28T12:09:41.875683+00:00,4-1-6/7-2/5-3,published,コンドル出版社,楽天Kドリームス 並び予想
8120240113010010,2024-01-13,小倉競輪,10,Ｓ級予選,19:30,19:25,7,https://keirin.kdreams.jp/kokura/racedetail/8120240113010010/?pageType=result,2026-08-28T12:09:44.518931+00:00,4-2/7-1/5-3-6,published,コンドル出版社,楽天Kドリームス 並び予想
8120240113010011,2024-01-13,小倉競輪,11,Ｓ級予選,19:55,19:50,7,https://keirin.kdreams.jp/kokura/racedetail/8120240113010011/?pageType=result,2026-08-28T12:09:46.546077+00:00,7-5-1/6-2/3-4,published,コンドル出版社,楽天Kドリームス 並び予想
7120240114010006,2024-01-14,高松競輪,6,Ｓ級予選,12:45,12:40,7,https://keirin.kdreams.jp/takamatsu/racedetail/7120240114010006/?pageType=result,2026-08-28T12:09:48.555460+00:00,1-5/7-2-4/6-3,published,競輪毎日,楽天Kドリームス 並び予想
7120240114010007,2024-01-14,高松競輪,7,Ｓ級予選,13:15,13:10,7,https://keirin.kdreams.jp/takamatsu/racedetail/7120240114010007/?pageType=result,2026-08-28T12:09:50.313206+00:00,1-7-4/6-2/3-5,published,競輪毎日,楽天Kドリームス 並び予想
7120240114010008,2024-01-14,高松競輪,8,Ｓ級予選,13:45,13:40,7,https://keirin.kdreams.jp/takamatsu/racedetail/7120240114010008/?pageType=result,2026-08-28T12:09:52.113903+00:00,2-4-6/1-7/5-3,published,競輪毎日,楽天Kドリームス 並び予想
7120240114010009,2024-01-14,高松競輪,9,Ｓ級予選,14:17,14:12,7,https://keirin.kdreams.jp/takamatsu/racedetail/7120240114010009/?pageType=result,2026-08-28T12:09:53.849916+00:00,1-4/2-5-6/3-7,published,競輪毎日,楽天Kドリームス 並び予想
7120240114010010,2024-01-14,高松競輪,10,Ｓ級予選,14:52,14:47,7,https://keirin.kdreams.jp/takamatsu/racedetail/7120240114010010/?pageType=result,2026-08-28T12:09:55.647442+00:00,7-1-4/2/3-5/6,published,競輪毎日,楽天Kドリームス 並び予想
7120240114010011,2024-01-14,高松競輪,11,Ｓ級予選,15:27,15:22,7,https://keirin.kdreams.jp/takamatsu/racedetail/7120240114010011/?pageType=result,2026-08-28T12:09:57.382634+00:00,5-1/2-7-6/4-3,published,競輪毎日,楽天Kドリームス 並び予想
1320240116010006,2024-01-16,いわき平競輪,6,Ｓ級予選,17:45,17:40,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240116010006/?pageType=result,2026-08-28T12:09:59.189485+00:00,1-7/4-3-5-6-2,published,アオケイ,楽天Kドリームス 並び予想
1320240116010007,2024-01-16,いわき平競輪,7,Ｓ級予選,18:10,18:05,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240116010007/?pageType=result,2026-08-28T12:10:02.413933+00:00,4-1-6/2-7/5-3,published,アオケイ,楽天Kドリームス 並び予想
1320240116010008,2024-01-16,いわき平競輪,8,Ｓ級予選,18:35,18:30,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240116010008/?pageType=result,2026-08-28T12:10:04.441551+00:00,5-1-6/3/2-7-4,published,アオケイ,楽天Kドリームス 並び予想
1320240116010009,2024-01-16,いわき平競輪,9,Ｓ級予選,19:00,18:55,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240116010009/?pageType=result,2026-08-28T12:10:06.384017+00:00,2-7-3/4/6-1-5,published,アオケイ,楽天Kドリームス 並び予想
1320240116010010,2024-01-16,いわき平競輪,10,Ｓ級予選,19:25,19:20,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240116010010/?pageType=result,2026-08-28T12:10:08.142694+00:00,4-2/1-6/3-5-7,published,アオケイ,楽天Kドリームス 並び予想
1320240116010011,2024-01-16,いわき平競輪,11,Ｓ級予選,19:50,19:45,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240116010011/?pageType=result,2026-08-28T12:10:09.907941+00:00,7-1/2-6/4-5-3,published,アオケイ,楽天Kドリームス 並び予想
2820240117010008,2024-01-17,立川競輪,8,Ｓ級予選,13:50,13:45,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820240117010008/?pageType=result,2026-08-28T12:10:12.704816+00:00,3-4/5-1-6/2-7,published,アオケイ,楽天Kドリームス 並び予想
2820240117010009,2024-01-17,立川競輪,9,Ｓ級予選,14:20,14:15,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820240117010009/?pageType=result,2026-08-28T12:10:14.754076+00:00,4-7-1/3-5/6-2,published,アオケイ,楽天Kドリームス 並び予想
2820240117010010,2024-01-17,立川競輪,10,Ｓ級予選,14:55,14:50,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820240117010010/?pageType=result,2026-08-28T12:10:16.775811+00:00,1-5-7/2-4/6-3,published,アオケイ,楽天Kドリームス 並び予想
2820240117010011,2024-01-17,立川競輪,11,Ｓ級予選,15:30,15:25,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820240117010011/?pageType=result,2026-08-28T12:10:19.672947+00:00,1-7-6/5-2/4/3,published,アオケイ,楽天Kドリームス 並び予想
8520240118010006,2024-01-18,佐世保競輪,6,Ｓ級予選,17:46,17:41,7,https://keirin.kdreams.jp/sasebo/racedetail/8520240118010006/?pageType=result,2026-08-28T12:10:21.723804+00:00,3-4-2/6/1-7-5,published,百万弗,楽天Kドリームス 並び予想
8520240118010007,2024-01-18,佐世保競輪,7,Ｓ級予選,18:10,18:05,7,https://keirin.kdreams.jp/sasebo/racedetail/8520240118010007/?pageType=result,2026-08-28T12:10:23.620395+00:00,1-5/7-4-2/6-3,published,百万弗,楽天Kドリームス 並び予想
8520240118010008,2024-01-18,佐世保競輪,8,Ｓ級予選,18:34,18:29,7,https://keirin.kdreams.jp/sasebo/racedetail/8520240118010008/?pageType=result,2026-08-28T12:10:25.408763+00:00,6-3-2-4/7-1-5,published,百万弗,楽天Kドリームス 並び予想
8520240118010009,2024-01-18,佐世保競輪,9,Ｓ級予選,18:58,18:53,7,https://keirin.kdreams.jp/sasebo/racedetail/8520240118010009/?pageType=result,2026-08-28T12:10:27.165253+00:00,1-5-4/7-2/6-3,published,百万弗,楽天Kドリームス 並び予想
8520240118010010,2024-01-18,佐世保競輪,10,Ｓ級予選,19:23,19:18,7,https://keirin.kdreams.jp/sasebo/racedetail/8520240118010010/?pageType=result,2026-08-28T12:10:28.956257+00:00,4-1-6/3-5/7/2,published,百万弗,楽天Kドリームス 並び予想
8520240118010011,2024-01-18,佐世保競輪,11,Ｓ級予選,19:50,19:45,7,https://keirin.kdreams.jp/sasebo/racedetail/8520240118010011/?pageType=result,2026-08-28T12:10:30.735076+00:00,5-1-7/4-2-3/6,published,百万弗,楽天Kドリームス 並び予想
4220240121010008,2024-01-21,名古屋競輪,8,Ｓ級予選,14:05,14:00,7,https://keirin.kdreams.jp/nagoya/racedetail/4220240121010008/?pageType=result,2026-08-28T12:10:44.517526+00:00,2-7/1/3-5/6-4,published,中部競輪,楽天Kドリームス 並び予想
4220240121010009,2024-01-21,名古屋競輪,9,Ｓ級予選,14:40,14:35,7,https://keirin.kdreams.jp/nagoya/racedetail/4220240121010009/?pageType=result,2026-08-28T12:10:47.341815+00:00,1-5-6/4-2/7-3,published,中部競輪,楽天Kドリームス 並び予想
4220240121010010,2024-01-21,名古屋競輪,10,Ｓ級予選,15:15,15:10,7,https://keirin.kdreams.jp/nagoya/racedetail/4220240121010010/?pageType=result,2026-08-28T12:10:49.359679+00:00,1-5-2/3-7-4/6,published,中部競輪,楽天Kドリームス 並び予想
4220240121010011,2024-01-21,名古屋競輪,11,Ｓ級予選,15:50,15:45,7,https://keirin.kdreams.jp/nagoya/racedetail/4220240121010011/?pageType=result,2026-08-28T12:10:51.271080+00:00,4-1-6/5-2/7-3,published,中部競輪,楽天Kドリームス 並び予想
8120240121010006,2024-01-21,小倉競輪,6,Ｓ級予選,17:50,17:45,7,https://keirin.kdreams.jp/kokura/racedetail/8120240121010006/?pageType=result,2026-08-28T12:10:33.540043+00:00,4-1-2/6/7-3-5,published,コンドル出版社,楽天Kドリームス 並び予想
8120240121010007,2024-01-21,小倉競輪,7,Ｓ級予選,18:15,18:10,7,https://keirin.kdreams.jp/kokura/racedetail/8120240121010007/?pageType=result,2026-08-28T12:10:35.585043+00:00,1-5/7-2/6/3-4,published,コンドル出版社,楽天Kドリームス 並び予想
8120240121010008,2024-01-21,小倉競輪,8,Ｓ級予選,18:40,18:35,7,https://keirin.kdreams.jp/kokura/racedetail/8120240121010008/?pageType=result,2026-08-28T12:10:37.521316+00:00,4-1-6/2/3-5-7,published,コンドル出版社,楽天Kドリームス 並び予想
8120240121010009,2024-01-21,小倉競輪,9,Ｓ級予選,19:05,19:00,7,https://keirin.kdreams.jp/kokura/racedetail/8120240121010009/?pageType=result,2026-08-28T12:10:39.241841+00:00,1-4-6/5-3/2/7,published,コンドル出版社,楽天Kドリームス 並び予想
8120240121010010,2024-01-21,小倉競輪,10,Ｓ級予選,19:30,19:25,7,https://keirin.kdreams.jp/kokura/racedetail/8120240121010010/?pageType=result,2026-08-28T12:10:41.004206+00:00,3-5/4-1-7/2/6,published,コンドル出版社,楽天Kドリームス 並び予想
8120240121010011,2024-01-21,小倉競輪,11,Ｓ級予選,19:55,19:50,7,https://keirin.kdreams.jp/kokura/racedetail/8120240121010011/?pageType=result,2026-08-28T12:10:42.780826+00:00,4-7-1-2/6/3-5,published,コンドル出版社,楽天Kドリームス 並び予想
2420240122010006,2024-01-22,宇都宮競輪,6,Ｓ級予選,12:57,12:52,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240122010006/?pageType=result,2026-08-28T12:10:53.010140+00:00,1-4/5-2/7/6-3,published,アオケイ,楽天Kドリームス 並び予想
2420240122010007,2024-01-22,宇都宮競輪,7,Ｓ級予選,13:27,13:22,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240122010007/?pageType=result,2026-08-28T12:10:54.822336+00:00,1-7/2-5/4-3-6,published,アオケイ,楽天Kドリームス 並び予想
2420240122010008,2024-01-22,宇都宮競輪,8,Ｓ級予選,14:00,13:55,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240122010008/?pageType=result,2026-08-28T12:10:56.552349+00:00,1-4-7/6-2/5-3,published,アオケイ,楽天Kドリームス 並び予想
2420240122010009,2024-01-22,宇都宮競輪,9,Ｓ級予選,14:34,14:29,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240122010009/?pageType=result,2026-08-28T12:10:58.293943+00:00,1-5-7/3-6/2-4,published,アオケイ,楽天Kドリームス 並び予想
2420240122010010,2024-01-22,宇都宮競輪,10,Ｓ級予選,15:09,15:04,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240122010010/?pageType=result,2026-08-28T12:11:00.086439+00:00,5-2-6/1/7-3-4,published,アオケイ,楽天Kドリームス 並び予想
2420240122010011,2024-01-22,宇都宮競輪,11,Ｓ級予選,15:44,15:39,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240122010011/?pageType=result,2026-08-28T12:11:01.833373+00:00,1-5-3/6/4-7-2,published,アオケイ,楽天Kドリームス 並び予想
3120240123010006,2024-01-23,松戸競輪,6,Ｓ級予選,17:31,17:26,7,https://keirin.kdreams.jp/matsudo/racedetail/3120240123010006/?pageType=result,2026-08-28T12:11:03.689537+00:00,1-4/5-2-7/6-3,published,アオケイ,楽天Kドリームス 並び予想
3120240123010007,2024-01-23,松戸競輪,7,Ｓ級予選,17:58,17:53,7,https://keirin.kdreams.jp/matsudo/racedetail/3120240123010007/?pageType=result,2026-08-28T12:11:05.411854+00:00,1-4-5/6-2/3-7,published,アオケイ,楽天Kドリームス 並び予想
3120240123010008,2024-01-23,松戸競輪,8,Ｓ級予選,18:25,18:20,7,https://keirin.kdreams.jp/matsudo/racedetail/3120240123010008/?pageType=result,2026-08-28T12:11:07.254615+00:00,7-1-4/2-5-3/6,published,アオケイ,楽天Kドリームス 並び予想
3120240123010009,2024-01-23,松戸競輪,9,Ｓ級予選,18:52,18:47,7,https://keirin.kdreams.jp/matsudo/racedetail/3120240123010009/?pageType=result,2026-08-28T12:11:08.987750+00:00,4-2-5/6-1/7-3,published,アオケイ,楽天Kドリームス 並び予想
3120240123010010,2024-01-23,松戸競輪,10,Ｓ級予選,19:23,19:18,7,https://keirin.kdreams.jp/matsudo/racedetail/3120240123010010/?pageType=result,2026-08-28T12:11:10.775072+00:00,7-1-4/2/3-5/6,published,アオケイ,楽天Kドリームス 並び予想
3120240123010011,2024-01-23,松戸競輪,11,Ｓ級予選,19:54,19:49,7,https://keirin.kdreams.jp/matsudo/racedetail/3120240123010011/?pageType=result,2026-08-28T12:11:12.546423+00:00,7-1-4/6-2/3-5,published,アオケイ,楽天Kドリームス 並び予想
4320240125010008,2024-01-25,岐阜競輪,8,Ｓ級予選,13:53,13:48,7,https://keirin.kdreams.jp/gifu/racedetail/4320240125010008/?pageType=result,2026-08-28T12:11:14.277640+00:00,1-5-7/4-2/3-6,published,中部競輪,楽天Kドリームス 並び予想
4320240125010009,2024-01-25,岐阜競輪,9,Ｓ級予選,14:25,14:20,7,https://keirin.kdreams.jp/gifu/racedetail/4320240125010009/?pageType=result,2026-08-28T12:11:16.083368+00:00,5-1-4/6-2/3-7,published,中部競輪,楽天Kドリームス 並び予想
4320240125010010,2024-01-25,岐阜競輪,10,Ｓ級予選,15:00,14:55,7,https://keirin.kdreams.jp/gifu/racedetail/4320240125010010/?pageType=result,2026-08-28T12:11:17.800115+00:00,5-1/2-7-4/6-3,published,中部競輪,楽天Kドリームス 並び予想
4320240125010011,2024-01-25,岐阜競輪,11,Ｓ級予選,15:35,15:30,7,https://keirin.kdreams.jp/gifu/racedetail/4320240125010011/?pageType=result,2026-08-28T12:11:19.609135+00:00,7-1-4/6-2/3-5,published,中部競輪,楽天Kドリームス 並び予想
8320240126010006,2024-01-26,久留米競輪,6,Ｓ級予選,17:55,17:50,7,https://keirin.kdreams.jp/kurume/racedetail/8320240126010006/?pageType=result,2026-08-28T12:11:21.349573+00:00,4-2/1-5-6/3-7,published,コンドル出版社,楽天Kドリームス 並び予想
8320240126010007,2024-01-26,久留米競輪,7,Ｓ級予選,18:18,18:13,7,https://keirin.kdreams.jp/kurume/racedetail/8320240126010007/?pageType=result,2026-08-28T12:11:25.186384+00:00,2-7-4/1-6/5-3,published,コンドル出版社,楽天Kドリームス 並び予想
8320240126010008,2024-01-26,久留米競輪,8,Ｓ級予選,18:41,18:36,7,https://keirin.kdreams.jp/kurume/racedetail/8320240126010008/?pageType=result,2026-08-28T12:11:27.240629+00:00,5-2-7/1-4/3-6,published,コンドル出版社,楽天Kドリームス 並び予想
8320240126010009,2024-01-26,久留米競輪,9,Ｓ級予選,19:04,18:59,7,https://keirin.kdreams.jp/kurume/racedetail/8320240126010009/?pageType=result,2026-08-28T12:11:29.181365+00:00,4-2-6/1-5/7-3,published,コンドル出版社,楽天Kドリームス 並び予想
