race_id,race_date,track,race_no,race_type,ticket_type,combination,odds,market_rank,odds_status,total_votes,odds_as_of,odds_phase,odds_source,odds_source_url,captured_at_utc
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=2=3,76.8,16,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=2=4,34.9,10,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=2=5,5.0,3,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=2=6,58.2,14,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=3=4,30.1,9,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=3=5,10.3,5,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=3=6,77.1,17,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=4=5,3.5,1,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=4=6,15.9,7,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=5=6,15.9,7,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,2=3=4,56.1,13,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,2=3=5,4.9,2,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,2=3=6,158.7,20,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,2=4=5,8.0,4,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,2=4=6,121.5,18,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,2=5=6,40.9,11,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,3=4=5,10.5,6,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,3=4=6,129.7,19,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,3=5=6,59.9,15,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,4=5=6,46.0,12,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-29T13:25:54.191007+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,1=2=3,18.1,6,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,1=2=4,36.9,10,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,1=2=5,54.1,13,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,1=2=6,202.2,20,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,1=3=4,5.4,2,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,1=3=5,15.6,4,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,1=3=6,99.7,18,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,1=4=5,16.2,5,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,1=4=6,61.4,14,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,1=5=6,46.6,11,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,2=3=4,1.8,1,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,2=3=5,18.8,8,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,2=3=6,36.5,9,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,2=4=5,51.4,12,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,2=4=6,71.8,16,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,2=5=6,138.1,19,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
2720240101010007,2024-01-01,京王閣競輪,7,Ｓ級予選,3連複,3=4=5,7.8,3,available,40715,2024/01/01 18:15,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=odds,2026-08-29T13:25:54.383486+00:00
