race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc,predicted_line_formation,line_status,line_provider,line_source
4720241001010009,2024-10-01,松阪競輪,F1,9,Ｓ級予選,14:42,14:37,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001010009/?pageType=result,2026-08-31T03:14:56.788944+00:00,7-1/6/2-5/4-3,published,中部競輪,楽天Kドリームス 並び予想
4720241001010010,2024-10-01,松阪競輪,F1,10,Ｓ級予選,15:18,15:13,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001010010/?pageType=result,2026-08-31T03:14:58.372733+00:00,1-5-4/2/6-3/7,published,中部競輪,楽天Kドリームス 並び予想
4720241001010011,2024-10-01,松阪競輪,F1,11,Ｓ級予選,15:56,15:51,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001010011/?pageType=result,2026-08-31T03:15:00.207912+00:00,4-7-1/5-2/6-3,published,中部競輪,楽天Kドリームス 並び予想
4720241001010012,2024-10-01,松阪競輪,F1,12,Ｓ級初特選,16:35,16:30,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001010012/?pageType=result,2026-08-31T03:15:01.786674+00:00,5-1/2-7/3-6/4,published,中部競輪,楽天Kドリームス 並び予想
2820241001010006,2024-10-01,立川競輪,F1,6,Ｓ級予選,13:01,12:56,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001010006/?pageType=result,2026-08-31T03:15:29.241174+00:00,7-2-4/1/6-5-3,published,アオケイ,楽天Kドリームス 並び予想
2820241001010007,2024-10-01,立川競輪,F1,7,Ｓ級予選,13:31,13:26,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001010007/?pageType=result,2026-08-31T03:15:30.837648+00:00,1-7-4/6-2/3-5,published,アオケイ,楽天Kドリームス 並び予想
2820241001010008,2024-10-01,立川競輪,F1,8,Ｓ級予選,14:02,13:57,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001010008/?pageType=result,2026-08-31T03:15:33.563382+00:00,1-5/2-4-6/3-7,published,アオケイ,楽天Kドリームス 並び予想
2820241001010009,2024-10-01,立川競輪,F1,9,Ｓ級予選,14:34,14:29,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001010009/?pageType=result,2026-08-31T03:15:35.690242+00:00,5-1-3/2-7-6/4,published,アオケイ,楽天Kドリームス 並び予想
2820241001010010,2024-10-01,立川競輪,F1,10,Ｓ級予選,15:08,15:03,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001010010/?pageType=result,2026-08-31T03:15:37.455147+00:00,5-2-4/1-6/3-7,published,アオケイ,楽天Kドリームス 並び予想
2820241001010011,2024-10-01,立川競輪,F1,11,Ｓ級予選,15:45,15:40,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001010011/?pageType=result,2026-08-31T03:15:39.085105+00:00,4-1-6/2-7/5-3,published,アオケイ,楽天Kドリームス 並び予想
2820241001010012,2024-10-01,立川競輪,F1,12,Ｓ級初特選,16:25,16:20,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001010012/?pageType=result,2026-08-31T03:15:40.702790+00:00,4-1-6/2/7-3/5,published,アオケイ,楽天Kドリームス 並び予想
1120241001020006,2024-10-02,函館競輪,F1,6,Ｓ級一般,17:45,17:40,7,https://keirin.kdreams.jp/hakodate/racedetail/1120241001020006/?pageType=result,2026-08-31T03:13:25.407480+00:00,2-6-4/7-1/3-5,published,北競,楽天Kドリームス 並び予想
1120241001020007,2024-10-02,函館競輪,F1,7,Ｓ級一般,18:10,18:05,7,https://keirin.kdreams.jp/hakodate/racedetail/1120241001020007/?pageType=result,2026-08-31T03:13:27.147500+00:00,1-4-7/6/3-5-2,published,北競,楽天Kドリームス 並び予想
1120241001020008,2024-10-02,函館競輪,F1,8,Ｓ級選抜,18:35,18:30,7,https://keirin.kdreams.jp/hakodate/racedetail/1120241001020008/?pageType=result,2026-08-31T03:13:29.735349+00:00,7-1-6/2-5/4-3,published,北競,楽天Kドリームス 並び予想
1120241001020009,2024-10-02,函館競輪,F1,9,Ｓ級選抜,19:00,18:55,7,https://keirin.kdreams.jp/hakodate/racedetail/1120241001020009/?pageType=result,2026-08-31T03:13:31.362420+00:00,2-4-6/1/7-3-5,published,北競,楽天Kドリームス 並び予想
1120241001020010,2024-10-02,函館競輪,F1,10,Ｓ級準決勝,19:25,19:20,7,https://keirin.kdreams.jp/hakodate/racedetail/1120241001020010/?pageType=result,2026-08-31T03:13:32.956234+00:00,7-5-1/2/3-4-6,published,北競,楽天Kドリームス 並び予想
1120241001020011,2024-10-02,函館競輪,F1,11,Ｓ級準決勝,19:50,19:45,7,https://keirin.kdreams.jp/hakodate/racedetail/1120241001020011/?pageType=result,2026-08-31T03:13:36.003855+00:00,4-1-5/6/2-7-3,published,北競,楽天Kドリームス 並び予想
1120241001020012,2024-10-02,函館競輪,F1,12,Ｓ級準決勝,20:20,20:15,7,https://keirin.kdreams.jp/hakodate/racedetail/1120241001020012/?pageType=result,2026-08-31T03:13:37.971845+00:00,3-7-1/5-2/6-4,published,北競,楽天Kドリームス 並び予想
4720241001020006,2024-10-02,松阪競輪,F1,6,Ｓ級一般,13:06,13:01,5,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001020006/?pageType=result,2026-08-31T03:15:03.196457+00:00,4-1/2/3-5,published,中部競輪,楽天Kドリームス 並び予想
