race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,source_url,captured_at_utc,car_no,player_name,player_profile,prefecture,age,term,class,style,gear,score,s_count,b_count,nige_count,makuri_count,sashi_count,mark_count,first_count,second_count,third_count,outside_count,win_rate,top2_rate,top3_rate,prediction_mark,evaluation,raw_row_json
1120241001010008,2024-10-01,函館競輪,F1,8,Ｓ級予選,18:35,18:30,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010008/?pageType=result,2026-08-31T03:13:15.587635+00:00,4,大塚 玲,神奈川/43/89,神奈川,43,89,S2,追,3.92,101.66,0,0,0,0,3,1,2,2,5,13,9.0,18.1,40.9,▲,4,"{""cells"": [""▲"", """", ""4"", ""4"", ""4"", ""大塚 玲 神奈川/43/89"", ""S2"", ""追"", ""3.92"", ""101.66"", ""0"", ""0"", ""0"", ""0"", ""3"", ""1"", ""2"", ""2"", ""5"", ""13"", ""9.0"", ""18.1"", ""40.9""], ""row_class"": [""n4""]}"
1120241001010008,2024-10-01,函館競輪,F1,8,Ｓ級予選,18:35,18:30,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010008/?pageType=result,2026-08-31T03:13:15.587635+00:00,5,宮本 隼輔,山 口/30/113,山口,30,113,S1,両,3.93,100.16,0,2,1,3,4,0,6,2,4,13,24.0,32.0,48.0,◎,4,"{""cells"": [""◎"", """", ""4"", ""5"", ""5"", ""宮本 隼輔 山 口/30/113"", ""S1"", ""両"", ""3.93"", ""100.16"", ""0"", ""2"", ""1"", ""3"", ""4"", ""0"", ""6"", ""2"", ""4"", ""13"", ""24.0"", ""32.0"", ""48.0""], ""row_class"": [""n5""]}"
1120241001010008,2024-10-01,函館競輪,F1,8,Ｓ級予選,18:35,18:30,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010008/?pageType=result,2026-08-31T03:13:15.587635+00:00,6,内田 玄希,東 京/43/94,東京,43,94,S2,追,3.92,92.71,5,0,0,0,1,0,1,0,2,18,4.7,4.7,14.2,,6,"{""cells"": ["""", """", ""6"", ""6"", ""6"", ""内田 玄希 東 京/43/94"", ""S2"", ""追"", ""3.92"", ""92.71"", ""5"", ""0"", ""0"", ""0"", ""1"", ""0"", ""1"", ""0"", ""2"", ""18"", ""4.7"", ""4.7"", ""14.2""], ""row_class"": [""n6""]}"
1120241001010008,2024-10-01,函館競輪,F1,8,Ｓ級予選,18:35,18:30,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010008/?pageType=result,2026-08-31T03:13:15.587635+00:00,7,加賀山 淳,千 葉/40/94,千葉,40,94,S2,逃,3.92,99.75,0,3,1,0,0,0,0,1,1,2,0.0,25.0,50.0,注,4,"{""cells"": [""注"", """", ""4"", ""7"", ""加賀山 淳 千 葉/40/94"", ""S2"", ""逃"", ""3.92"", ""99.75"", ""0"", ""3"", ""1"", ""0"", ""0"", ""0"", ""0"", ""1"", ""1"", ""2"", ""0.0"", ""25.0"", ""50.0""], ""row_class"": [""n7""]}"
1120241001010009,2024-10-01,函館競輪,F1,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010009/?pageType=result,2026-08-31T03:13:17.441864+00:00,1,松村 友和,大 阪/44/88,大阪,44,88,S1,追,3.92,106.05,1,0,0,1,6,1,4,4,1,9,22.2,44.4,50.0,◎,3,"{""cells"": [""◎"", """", ""3"", ""1"", ""1"", ""松村 友和 大 阪/44/88"", ""S1"", ""追"", ""3.92"", ""106.05"", ""1"", ""0"", ""0"", ""1"", ""6"", ""1"", ""4"", ""4"", ""1"", ""9"", ""22.2"", ""44.4"", ""50.0""], ""row_class"": [""n1""]}"
1120241001010009,2024-10-01,函館競輪,F1,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010009/?pageType=result,2026-08-31T03:13:17.441864+00:00,2,照井 拓成,岩 手/28/115,岩手,28,115,S2,逃,3.92,99.41,4,10,6,1,1,0,4,4,3,13,16.6,33.3,45.8,×,4,"{""cells"": [""×"", """", ""4"", ""2"", ""2"", ""照井 拓成 岩 手/28/115"", ""S2"", ""逃"", ""3.92"", ""99.41"", ""4"", ""10"", ""6"", ""1"", ""1"", ""0"", ""4"", ""4"", ""3"", ""13"", ""16.6"", ""33.3"", ""45.8""], ""row_class"": [""n2""]}"
1120241001010009,2024-10-01,函館競輪,F1,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010009/?pageType=result,2026-08-31T03:13:17.441864+00:00,3,貴志 修己,和歌山/28/117,和歌山,28,117,S1,逃,3.93,102.73,2,11,1,4,2,0,3,4,2,14,13.0,30.4,39.1,○,4,"{""cells"": [""○"", """", ""4"", ""3"", ""3"", ""貴志 修己 和歌山/28/117"", ""S1"", ""逃"", ""3.93"", ""102.73"", ""2"", ""11"", ""1"", ""4"", ""2"", ""0"", ""3"", ""4"", ""2"", ""14"", ""13.0"", ""30.4"", ""39.1""], ""row_class"": [""n3""]}"
1120241001010009,2024-10-01,函館競輪,F1,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010009/?pageType=result,2026-08-31T03:13:17.441864+00:00,4,鹿内 翔,青 森/38/95,青森,38,95,S2,追,3.92,97.47,3,0,0,0,1,2,1,2,4,12,5.2,15.7,36.8,▲,5,"{""cells"": [""▲"", """", ""5"", ""4"", ""4"", ""鹿内 翔 青 森/38/95"", ""S2"", ""追"", ""3.92"", ""97.47"", ""3"", ""0"", ""0"", ""0"", ""1"", ""2"", ""1"", ""2"", ""4"", ""12"", ""5.2"", ""15.7"", ""36.8""], ""row_class"": [""n4""]}"
1120241001010009,2024-10-01,函館競輪,F1,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010009/?pageType=result,2026-08-31T03:13:17.441864+00:00,5,鷲田 幸司,福 井/38/92,福井,38,92,S2,追,3.93,98.13,3,0,0,0,2,2,1,3,4,15,4.3,17.3,34.7,△,5,"{""cells"": [""△"", """", ""5"", ""5"", ""5"", ""鷲田 幸司 福 井/38/92"", ""S2"", ""追"", ""3.93"", ""98.13"", ""3"", ""0"", ""0"", ""0"", ""2"", ""2"", ""1"", ""3"", ""4"", ""15"", ""4.3"", ""17.3"", ""34.7""], ""row_class"": [""n5""]}"
1120241001010009,2024-10-01,函館競輪,F1,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010009/?pageType=result,2026-08-31T03:13:17.441864+00:00,6,藤田 大輔,千 葉/40/91,千葉,40,91,S2,両,3.92,94.54,4,0,0,0,2,1,0,3,5,23,0.0,9.6,25.8,,6,"{""cells"": ["""", """", ""6"", ""6"", ""6"", ""藤田 大輔 千 葉/40/91"", ""S2"", ""両"", ""3.92"", ""94.54"", ""4"", ""0"", ""0"", ""0"", ""2"", ""1"", ""0"", ""3"", ""5"", ""23"", ""0.0"", ""9.6"", ""25.8""], ""row_class"": [""n6""]}"
1120241001010009,2024-10-01,函館競輪,F1,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010009/?pageType=result,2026-08-31T03:13:17.441864+00:00,7,小橋 秀幸,青 森/45/85,青森,45,85,S2,追,3.93,99.22,1,0,0,0,2,0,2,0,3,13,11.1,11.1,27.7,注,4,"{""cells"": [""注"", """", ""4"", ""7"", ""小橋 秀幸 青 森/45/85"", ""S2"", ""追"", ""3.93"", ""99.22"", ""1"", ""0"", ""0"", ""0"", ""2"", ""0"", ""2"", ""0"", ""3"", ""13"", ""11.1"", ""11.1"", ""27.7""], ""row_class"": [""n7""]}"
1120241001010010,2024-10-01,函館競輪,F1,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010010/?pageType=result,2026-08-31T03:13:19.215281+00:00,1,泉 慶輔,宮 城/34/99,宮城,34,99,S2,追,3.92,100.72,13,0,0,0,6,1,2,5,4,15,7.6,26.9,42.3,×,4,"{""cells"": [""×"", """", ""4"", ""1"", ""1"", ""泉 慶輔 宮 城/34/99"", ""S2"", ""追"", ""3.92"", ""100.72"", ""13"", ""0"", ""0"", ""0"", ""6"", ""1"", ""2"", ""5"", ""4"", ""15"", ""7.6"", ""26.9"", ""42.3""], ""row_class"": [""n1""]}"
1120241001010010,2024-10-01,函館競輪,F1,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010010/?pageType=result,2026-08-31T03:13:19.215281+00:00,2,小林 大介,群 馬/46/79,群馬,46,79,S2,追,3.92,96.33,0,0,0,0,1,1,0,2,0,1,0.0,66.6,66.6,△,5,"{""cells"": [""△"", """", ""5"", ""2"", ""2"", ""小林 大介 群 馬/46/79"", ""S2"", ""追"", ""3.92"", ""96.33"", ""0"", ""0"", ""0"", ""0"", ""1"", ""1"", ""0"", ""2"", ""0"", ""1"", ""0.0"", ""66.6"", ""66.6""], ""row_class"": [""n2""]}"
1120241001010010,2024-10-01,函館競輪,F1,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010010/?pageType=result,2026-08-31T03:13:19.215281+00:00,3,伊藤 健詞,石 川/54/68,石川,54,68,S2,追,3.92,92.95,1,0,0,0,0,0,0,0,1,19,0.0,0.0,5.0,▲,6,"{""cells"": [""▲"", """", ""6"", ""3"", ""3"", ""伊藤 健詞 石 川/54/68"", ""S2"", ""追"", ""3.92"", ""92.95"", ""1"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""1"", ""19"", ""0.0"", ""0.0"", ""5.0""], ""row_class"": [""n3""]}"
1120241001010010,2024-10-01,函館競輪,F1,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010010/?pageType=result,2026-08-31T03:13:19.215281+00:00,4,川津 悠揮,北海道/36/96,北海道,36,96,S2,追,3.85,104.04,5,1,0,1,5,2,5,3,3,12,21.7,34.7,47.8,◎,3,"{""cells"": [""◎"", """", ""3"", ""4"", ""4"", ""川津 悠揮 北海道/36/96"", ""S2"", ""追"", ""3.85"", ""104.04"", ""5"", ""1"", ""0"", ""1"", ""5"", ""2"", ""5"", ""3"", ""3"", ""12"", ""21.7"", ""34.7"", ""47.8""], ""row_class"": [""n4""]}"
1120241001010010,2024-10-01,函館競輪,F1,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010010/?pageType=result,2026-08-31T03:13:19.215281+00:00,5,吉田 茂生,岐 阜/34/98,岐阜,34,98,S2,両,3.92,97.37,1,5,2,0,3,0,0,5,1,18,0.0,20.8,25.0,注,5,"{""cells"": [""注"", """", ""5"", ""5"", ""5"", ""吉田 茂生 岐 阜/34/98"", ""S2"", ""両"", ""3.92"", ""97.37"", ""1"", ""5"", ""2"", ""0"", ""3"", ""0"", ""0"", ""5"", ""1"", ""18"", ""0.0"", ""20.8"", ""25.0""], ""row_class"": [""n5""]}"
1120241001010010,2024-10-01,函館競輪,F1,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010010/?pageType=result,2026-08-31T03:13:19.215281+00:00,6,矢口 啓一郎,群 馬/44/86,群馬,44,86,S2,両,3.92,91.12,4,2,0,0,1,0,1,0,0,23,4.1,4.1,4.1,,6,"{""cells"": ["""", """", ""6"", ""6"", ""6"", ""矢口 啓一郎 群 馬/44/86"", ""S2"", ""両"", ""3.92"", ""91.12"", ""4"", ""2"", ""0"", ""0"", ""1"", ""0"", ""1"", ""0"", ""0"", ""23"", ""4.1"", ""4.1"", ""4.1""], ""row_class"": [""n6""]}"
1120241001010010,2024-10-01,函館競輪,F1,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010010/?pageType=result,2026-08-31T03:13:19.215281+00:00,7,坂本 周輝,青 森/33/100,青森,33,100,S2,逃,3.92,100.45,1,3,1,2,4,0,6,1,2,13,27.2,31.8,40.9,○,4,"{""cells"": [""○"", """", ""4"", ""7"", ""坂本 周輝 青 森/33/100"", ""S2"", ""逃"", ""3.92"", ""100.45"", ""1"", ""3"", ""1"", ""2"", ""4"", ""0"", ""6"", ""1"", ""2"", ""13"", ""27.2"", ""31.8"", ""40.9""], ""row_class"": [""n7""]}"
1120241001010011,2024-10-01,函館競輪,F1,11,Ｓ級予選,19:50,19:45,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010011/?pageType=result,2026-08-31T03:13:20.802625+00:00,1,山田 諒,岐 阜/25/113,岐阜,25,113,S1,逃,3.86,104.05,4,1,0,2,0,0,2,0,2,14,11.1,11.1,22.2,◎,3,"{""cells"": [""◎"", """", ""3"", ""1"", ""1"", ""山田 諒 岐 阜/25/113"", ""S1"", ""逃"", ""3.86"", ""104.05"", ""4"", ""1"", ""0"", ""2"", ""0"", ""0"", ""2"", ""0"", ""2"", ""14"", ""11.1"", ""11.1"", ""22.2""], ""row_class"": [""n1""]}"
1120241001010011,2024-10-01,函館競輪,F1,11,Ｓ級予選,19:50,19:45,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010011/?pageType=result,2026-08-31T03:13:20.802625+00:00,2,大木 雅也,静 岡/49/83,静岡,49,83,S2,追,3.92,96.46,1,0,0,0,3,0,2,1,2,21,7.6,11.5,19.2,注,5,"{""cells"": [""注"", """", ""5"", ""2"", ""2"", ""大木 雅也 静 岡/49/83"", ""S2"", ""追"", ""3.92"", ""96.46"", ""1"", ""0"", ""0"", ""0"", ""3"", ""0"", ""2"", ""1"", ""2"", ""21"", ""7.6"", ""11.5"", ""19.2""], ""row_class"": [""n2""]}"
1120241001010011,2024-10-01,函館競輪,F1,11,Ｓ級予選,19:50,19:45,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010011/?pageType=result,2026-08-31T03:13:20.802625+00:00,3,福田 滉,栃 木/25/115,栃木,25,115,S2,追,3.92,99.00,1,0,0,0,1,1,1,1,4,7,7.6,15.3,46.1,×,4,"{""cells"": [""×"", """", ""4"", ""3"", ""3"", ""福田 滉 栃 木/25/115"", ""S2"", ""追"", ""3.92"", ""99.00"", ""1"", ""0"", ""0"", ""0"", ""1"", ""1"", ""1"", ""1"", ""4"", ""7"", ""7.6"", ""15.3"", ""46.1""], ""row_class"": [""n3""]}"
1120241001010011,2024-10-01,函館競輪,F1,11,Ｓ級予選,19:50,19:45,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010011/?pageType=result,2026-08-31T03:13:20.802625+00:00,4,上田 裕和,三 重/43/86,三重,43,86,S2,追,3.92,102.00,0,0,0,0,3,2,1,4,1,8,7.1,35.7,42.8,○,4,"{""cells"": [""○"", """", ""4"", ""4"", ""4"", ""上田 裕和 三 重/43/86"", ""S2"", ""追"", ""3.92"", ""102.00"", ""0"", ""0"", ""0"", ""0"", ""3"", ""2"", ""1"", ""4"", ""1"", ""8"", ""7.1"", ""35.7"", ""42.8""], ""row_class"": [""n4""]}"
1120241001010011,2024-10-01,函館競輪,F1,11,Ｓ級予選,19:50,19:45,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010011/?pageType=result,2026-08-31T03:13:20.802625+00:00,5,高塩 讓次,栃 木/41/90,栃木,41,90,S2,追,3.92,94.69,1,0,0,0,1,0,1,0,8,14,4.3,4.3,39.1,▲,6,"{""cells"": [""▲"", """", ""6"", ""5"", ""5"", ""高塩 讓次 栃 木/41/90"", ""S2"", ""追"", ""3.92"", ""94.69"", ""1"", ""0"", ""0"", ""0"", ""1"", ""0"", ""1"", ""0"", ""8"", ""14"", ""4.3"", ""4.3"", ""39.1""], ""row_class"": [""n5""]}"
