race_id,race_date,track,race_no,race_type,ticket_type,bet_code,combination,payout_yen,popularity,status,result_source_url,result_source,captured_at_utc,raw_text
1120241001010006,2024-10-01,函館競輪,6,Ｓ級予選,2車単,exacta,5-1,2670,12,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:30.096016+00:00,"5-1 2,670円 (12)"
1120241001010006,2024-10-01,函館競輪,6,Ｓ級予選,2枠単,frame_exacta,,,,not_offered,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:30.096016+00:00,未発売
1120241001010006,2024-10-01,函館競輪,6,Ｓ級予選,2枠複,frame_quinella,,,,not_offered,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:30.096016+00:00,未発売
1120241001010006,2024-10-01,函館競輪,6,Ｓ級予選,2車複,quinella,1=5,1290,6,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:30.096016+00:00,"1=5 1,290円 (6)"
1120241001010006,2024-10-01,函館競輪,6,Ｓ級予選,3連単,trifecta,5-1-4,11530,41,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:30.096016+00:00,"5-1-4 11,530円 (41)"
1120241001010006,2024-10-01,函館競輪,6,Ｓ級予選,3連複,trio,1=4=5,960,5,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:30.096016+00:00,1=4=5 960円 (5)
1120241001010006,2024-10-01,函館競輪,6,Ｓ級予選,ワイド,wide,1=4,270,2,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:30.096016+00:00,1=4 270円 (2)
1120241001010006,2024-10-01,函館競輪,6,Ｓ級予選,ワイド,wide,1=5,410,7,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:30.096016+00:00,1=5 410円 (7)
1120241001010006,2024-10-01,函館競輪,6,Ｓ級予選,ワイド,wide,4=5,490,10,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:30.096016+00:00,4=5 490円 (10)
1120241001010007,2024-10-01,函館競輪,7,Ｓ級予選,2車単,exacta,7-2,6350,21,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:33.050900+00:00,"7-2 6,350円 (21)"
1120241001010007,2024-10-01,函館競輪,7,Ｓ級予選,2枠単,frame_exacta,,,,not_offered,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:33.050900+00:00,未発売
1120241001010007,2024-10-01,函館競輪,7,Ｓ級予選,2枠複,frame_quinella,,,,not_offered,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:33.050900+00:00,未発売
1120241001010007,2024-10-01,函館競輪,7,Ｓ級予選,2車複,quinella,2=7,2450,10,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:33.050900+00:00,"2=7 2,450円 (10)"
1120241001010007,2024-10-01,函館競輪,7,Ｓ級予選,3連単,trifecta,7-2-1,26610,77,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:33.050900+00:00,"7-2-1 26,610円 (77)"
1120241001010007,2024-10-01,函館競輪,7,Ｓ級予選,3連複,trio,1=2=7,2200,8,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:33.050900+00:00,"1=2=7 2,200円 (8)"
1120241001010007,2024-10-01,函館競輪,7,Ｓ級予選,ワイド,wide,1=2,500,8,paid,https://keirin.kdreams.jp/hakodate/racedetail/1120241001010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:54:33.050900+00:00,1=2 500円 (8)
