race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc
2820250702020008,2025-07-03,立川競輪,F1,8,Ｓ級選抜,14:01,13:56,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702020008/?pageType=result,2026-08-31T05:39:25.860235+00:00
2820250702020009,2025-07-03,立川競輪,F1,9,Ｓ級選抜,14:31,14:26,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702020009/?pageType=result,2026-08-31T05:39:27.869150+00:00
2820250702020010,2025-07-03,立川競輪,F1,10,Ｓ級準決勝,15:01,14:56,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702020010/?pageType=result,2026-08-31T05:39:30.479178+00:00
2820250702020011,2025-07-03,立川競輪,F1,11,Ｓ級準決勝,15:31,15:26,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702020011/?pageType=result,2026-08-31T05:39:32.980418+00:00
2820250702020012,2025-07-03,立川競輪,F1,12,Ｓ級準決勝,16:02,15:57,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702020012/?pageType=result,2026-08-31T05:39:35.107305+00:00
1320250704010006,2025-07-04,いわき平競輪,F1,6,Ｓ級予選,17:55,17:50,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704010006/?pageType=result,2026-08-31T05:41:28.339150+00:00
1320250704010007,2025-07-04,いわき平競輪,F1,7,Ｓ級予選,18:19,18:14,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704010007/?pageType=result,2026-08-31T05:41:29.929869+00:00
1320250704010008,2025-07-04,いわき平競輪,F1,8,Ｓ級予選,18:43,18:38,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704010008/?pageType=result,2026-08-31T05:41:31.712329+00:00
1320250704010009,2025-07-04,いわき平競輪,F1,9,Ｓ級予選,19:07,19:02,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704010009/?pageType=result,2026-08-31T05:41:33.350194+00:00
1320250704010010,2025-07-04,いわき平競輪,F1,10,Ｓ級予選,19:32,19:27,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704010010/?pageType=result,2026-08-31T05:41:34.917678+00:00
1320250704010011,2025-07-04,いわき平競輪,F1,11,Ｓ級予選,20:00,19:55,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704010011/?pageType=result,2026-08-31T05:41:36.535271+00:00
1320250704010012,2025-07-04,いわき平競輪,F1,12,Ｓ級初特選,20:30,20:25,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704010012/?pageType=result,2026-08-31T05:41:38.131853+00:00
2820250702030005,2025-07-04,立川競輪,F1,5,Ｓ級一般,12:32,12:27,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702030005/?pageType=result,2026-08-31T05:39:36.857258+00:00
2820250702030006,2025-07-04,立川競輪,F1,6,Ｓ級一般,13:01,12:56,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702030006/?pageType=result,2026-08-31T05:39:38.418230+00:00
2820250702030007,2025-07-04,立川競輪,F1,7,Ｓ級一般,13:31,13:26,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702030007/?pageType=result,2026-08-31T05:39:40.093121+00:00
2820250702030009,2025-07-04,立川競輪,F1,9,Ｓ級特選,14:31,14:26,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702030009/?pageType=result,2026-08-31T05:39:41.680161+00:00
2820250702030010,2025-07-04,立川競輪,F1,10,Ｓ級特選,15:01,14:56,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702030010/?pageType=result,2026-08-31T05:39:43.319407+00:00
2820250702030011,2025-07-04,立川競輪,F1,11,Ｓ級特選,15:31,15:26,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702030011/?pageType=result,2026-08-31T05:39:44.897622+00:00
2820250702030012,2025-07-04,立川競輪,F1,12,Ｓ級決勝,16:02,15:57,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250702030012/?pageType=result,2026-08-31T05:39:46.541048+00:00
1320250704020006,2025-07-05,いわき平競輪,F1,6,Ｓ級一般,17:50,17:45,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704020006/?pageType=result,2026-08-31T05:41:39.834101+00:00
1320250704020007,2025-07-05,いわき平競輪,F1,7,Ｓ級一般,18:14,18:09,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704020007/?pageType=result,2026-08-31T05:41:41.414748+00:00
1320250704020008,2025-07-05,いわき平競輪,F1,8,Ｓ級選抜,18:38,18:33,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704020008/?pageType=result,2026-08-31T05:41:42.997193+00:00
1320250704020009,2025-07-05,いわき平競輪,F1,9,Ｓ級選抜,19:03,18:58,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704020009/?pageType=result,2026-08-31T05:41:44.498356+00:00
1320250704020010,2025-07-05,いわき平競輪,F1,10,Ｓ級準決勝,19:29,19:24,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704020010/?pageType=result,2026-08-31T05:41:46.097650+00:00
1320250704020011,2025-07-05,いわき平競輪,F1,11,Ｓ級準決勝,19:58,19:53,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704020011/?pageType=result,2026-08-31T05:41:47.722746+00:00
1320250704020012,2025-07-05,いわき平競輪,F1,12,Ｓ級準決勝,20:30,20:25,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704020012/?pageType=result,2026-08-31T05:41:49.291475+00:00
1320250704030005,2025-07-06,いわき平競輪,F1,5,Ｓ級一般,17:26,17:21,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704030005/?pageType=result,2026-08-31T05:41:50.920334+00:00
1320250704030006,2025-07-06,いわき平競輪,F1,6,Ｓ級一般,17:50,17:45,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704030006/?pageType=result,2026-08-31T05:41:52.484825+00:00
1320250704030007,2025-07-06,いわき平競輪,F1,7,Ｓ級一般,18:14,18:09,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704030007/?pageType=result,2026-08-31T05:41:54.120471+00:00
1320250704030008,2025-07-06,いわき平競輪,F1,8,Ｓ級特選,18:39,18:34,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704030008/?pageType=result,2026-08-31T05:41:55.718830+00:00
1320250704030009,2025-07-06,いわき平競輪,F1,9,Ｓ級特選,19:05,19:00,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704030009/?pageType=result,2026-08-31T05:41:57.284975+00:00
1320250704030010,2025-07-06,いわき平競輪,F1,10,Ｓ級特選,19:31,19:26,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704030010/?pageType=result,2026-08-31T05:41:59.002287+00:00
1320250704030012,2025-07-06,いわき平競輪,F1,12,Ｓ級決勝,20:30,20:25,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704030012/?pageType=result,2026-08-31T05:42:00.589384+00:00
4720250706010006,2025-07-06,松阪競輪,F1,6,Ｓ級予選,13:01,12:56,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706010006/?pageType=result,2026-08-31T05:42:02.179277+00:00
4720250706010007,2025-07-06,松阪競輪,F1,7,Ｓ級予選,13:30,13:25,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706010007/?pageType=result,2026-08-31T05:42:03.742932+00:00
4720250706010008,2025-07-06,松阪競輪,F1,8,Ｓ級予選,14:00,13:55,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706010008/?pageType=result,2026-08-31T05:42:05.412268+00:00
4720250706010009,2025-07-06,松阪競輪,F1,9,Ｓ級予選,14:30,14:25,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706010009/?pageType=result,2026-08-31T05:42:08.057990+00:00
4720250706010010,2025-07-06,松阪競輪,F1,10,Ｓ級予選,15:01,14:56,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706010010/?pageType=result,2026-08-31T05:42:09.775268+00:00
4720250706010011,2025-07-06,松阪競輪,F1,11,Ｓ級予選,15:34,15:29,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706010011/?pageType=result,2026-08-31T05:42:12.741615+00:00
4720250706010012,2025-07-06,松阪競輪,F1,12,Ｓ級初特選,16:08,16:03,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706010012/?pageType=result,2026-08-31T05:42:15.239428+00:00
2420250707010006,2025-07-07,宇都宮競輪,F1,6,Ｓ級予選,17:52,17:47,6,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707010006/?pageType=result,2026-08-31T05:43:10.785254+00:00
2420250707010007,2025-07-07,宇都宮競輪,F1,7,Ｓ級予選,18:16,18:11,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707010007/?pageType=result,2026-08-31T05:43:12.339193+00:00
2420250707010008,2025-07-07,宇都宮競輪,F1,8,Ｓ級予選,18:41,18:36,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707010008/?pageType=result,2026-08-31T05:43:13.888328+00:00
2420250707010009,2025-07-07,宇都宮競輪,F1,9,Ｓ級予選,19:07,19:02,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707010009/?pageType=result,2026-08-31T05:43:15.549997+00:00
2420250707010010,2025-07-07,宇都宮競輪,F1,10,Ｓ級予選,19:33,19:28,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707010010/?pageType=result,2026-08-31T05:43:17.100060+00:00
2420250707010011,2025-07-07,宇都宮競輪,F1,11,Ｓ級予選,20:00,19:55,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707010011/?pageType=result,2026-08-31T05:43:18.748245+00:00
2420250707010012,2025-07-07,宇都宮競輪,F1,12,Ｓ級初特選,20:30,20:25,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707010012/?pageType=result,2026-08-31T05:43:20.297688+00:00
3120250707010008,2025-07-07,松戸競輪,F1,8,Ｓ級予選,14:04,13:59,7,https://keirin.kdreams.jp/matsudo/racedetail/3120250707010008/?pageType=result,2026-08-31T05:42:40.013935+00:00
3120250707010009,2025-07-07,松戸競輪,F1,9,Ｓ級予選,14:34,14:29,7,https://keirin.kdreams.jp/matsudo/racedetail/3120250707010009/?pageType=result,2026-08-31T05:42:43.456536+00:00
3120250707010010,2025-07-07,松戸競輪,F1,10,Ｓ級予選,15:05,15:00,7,https://keirin.kdreams.jp/matsudo/racedetail/3120250707010010/?pageType=result,2026-08-31T05:42:46.077654+00:00
3120250707010011,2025-07-07,松戸競輪,F1,11,Ｓ級予選,15:38,15:33,7,https://keirin.kdreams.jp/matsudo/racedetail/3120250707010011/?pageType=result,2026-08-31T05:42:48.923909+00:00
3120250707010012,2025-07-07,松戸競輪,F1,12,Ｓ級初日特選,16:11,16:06,7,https://keirin.kdreams.jp/matsudo/racedetail/3120250707010012/?pageType=result,2026-08-31T05:42:51.064605+00:00
4720250706020006,2025-07-07,松阪競輪,F1,6,Ｓ級一般,13:14,13:09,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706020006/?pageType=result,2026-08-31T05:42:17.233096+00:00
4720250706020007,2025-07-07,松阪競輪,F1,7,Ｓ級一般,13:44,13:39,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706020007/?pageType=result,2026-08-31T05:42:18.975384+00:00
4720250706020008,2025-07-07,松阪競輪,F1,8,Ｓ級選抜,14:14,14:09,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706020008/?pageType=result,2026-08-31T05:42:20.630128+00:00
4720250706020009,2025-07-07,松阪競輪,F1,9,Ｓ級選抜,14:44,14:39,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706020009/?pageType=result,2026-08-31T05:42:22.203964+00:00
4720250706020010,2025-07-07,松阪競輪,F1,10,Ｓ級準決勝,15:16,15:11,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706020010/?pageType=result,2026-08-31T05:42:23.835885+00:00
4720250706020011,2025-07-07,松阪競輪,F1,11,Ｓ級準決勝,15:49,15:44,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706020011/?pageType=result,2026-08-31T05:42:25.397831+00:00
4720250706020012,2025-07-07,松阪競輪,F1,12,Ｓ級準決勝,16:22,16:17,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706020012/?pageType=result,2026-08-31T05:42:26.981332+00:00
2420250707020006,2025-07-08,宇都宮競輪,F1,6,Ｓ級一般,17:51,17:46,6,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707020006/?pageType=result,2026-08-31T05:43:21.795137+00:00
2420250707020007,2025-07-08,宇都宮競輪,F1,7,Ｓ級一般,18:17,18:12,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707020007/?pageType=result,2026-08-31T05:43:23.366184+00:00
2420250707020008,2025-07-08,宇都宮競輪,F1,8,Ｓ級選抜,18:43,18:38,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707020008/?pageType=result,2026-08-31T05:43:25.024588+00:00
2420250707020009,2025-07-08,宇都宮競輪,F1,9,Ｓ級選抜,19:09,19:04,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707020009/?pageType=result,2026-08-31T05:43:26.618930+00:00
2420250707020010,2025-07-08,宇都宮競輪,F1,10,Ｓ級準決勝,19:35,19:30,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707020010/?pageType=result,2026-08-31T05:43:28.202285+00:00
2420250707020011,2025-07-08,宇都宮競輪,F1,11,Ｓ級準決勝,20:02,19:57,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707020011/?pageType=result,2026-08-31T05:43:29.845520+00:00
2420250707020012,2025-07-08,宇都宮競輪,F1,12,Ｓ級準決勝,20:30,20:25,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707020012/?pageType=result,2026-08-31T05:43:31.657188+00:00
3120250707020008,2025-07-08,松戸競輪,F1,8,Ｓ級一般,13:56,13:51,7,https://keirin.kdreams.jp/matsudo/racedetail/3120250707020008/?pageType=result,2026-08-31T05:42:52.940621+00:00
3120250707020009,2025-07-08,松戸競輪,F1,9,Ｓ級一般,14:25,14:20,7,https://keirin.kdreams.jp/matsudo/racedetail/3120250707020009/?pageType=result,2026-08-31T05:42:54.759700+00:00
3120250707020010,2025-07-08,松戸競輪,F1,10,Ｓ級準決勝,14:55,14:50,7,https://keirin.kdreams.jp/matsudo/racedetail/3120250707020010/?pageType=result,2026-08-31T05:42:56.334983+00:00
3120250707020011,2025-07-08,松戸競輪,F1,11,Ｓ級準決勝,15:25,15:20,7,https://keirin.kdreams.jp/matsudo/racedetail/3120250707020011/?pageType=result,2026-08-31T05:42:57.985454+00:00
3120250707020012,2025-07-08,松戸競輪,F1,12,Ｓ級準決勝,15:55,15:50,7,https://keirin.kdreams.jp/matsudo/racedetail/3120250707020012/?pageType=result,2026-08-31T05:42:59.558848+00:00
4720250706030005,2025-07-08,松阪競輪,F1,5,Ｓ級一般,12:46,12:41,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706030005/?pageType=result,2026-08-31T05:42:28.696714+00:00
4720250706030006,2025-07-08,松阪競輪,F1,6,Ｓ級一般,13:14,13:09,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706030006/?pageType=result,2026-08-31T05:42:30.266367+00:00
4720250706030007,2025-07-08,松阪競輪,F1,7,Ｓ級一般,13:42,13:37,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706030007/?pageType=result,2026-08-31T05:42:31.919990+00:00
4720250706030008,2025-07-08,松阪競輪,F1,8,Ｓ級特選,14:10,14:05,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706030008/?pageType=result,2026-08-31T05:42:33.496618+00:00
4720250706030009,2025-07-08,松阪競輪,F1,9,Ｓ級特選,14:40,14:35,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706030009/?pageType=result,2026-08-31T05:42:35.181566+00:00
4720250706030010,2025-07-08,松阪競輪,F1,10,Ｓ級特選,15:10,15:05,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706030010/?pageType=result,2026-08-31T05:42:36.767823+00:00
4720250706030012,2025-07-08,松阪競輪,F1,12,Ｓ級決勝,16:10,16:05,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720250706030012/?pageType=result,2026-08-31T05:42:38.432103+00:00
8520250709010008,2025-07-09,佐世保競輪,F1,8,Ｓ級予選,18:30,18:25,7,https://keirin.kdreams.jp/sasebo/racedetail/8520250709010008/?pageType=result,2026-08-31T05:44:08.524074+00:00
8520250709010009,2025-07-09,佐世保競輪,F1,9,Ｓ級予選,18:54,18:49,7,https://keirin.kdreams.jp/sasebo/racedetail/8520250709010009/?pageType=result,2026-08-31T05:44:10.087266+00:00
8520250709010010,2025-07-09,佐世保競輪,F1,10,Ｓ級予選,19:19,19:14,7,https://keirin.kdreams.jp/sasebo/racedetail/8520250709010010/?pageType=result,2026-08-31T05:44:11.638538+00:00
8520250709010011,2025-07-09,佐世保競輪,F1,11,Ｓ級予選,19:47,19:42,7,https://keirin.kdreams.jp/sasebo/racedetail/8520250709010011/?pageType=result,2026-08-31T05:44:13.327264+00:00
8520250709010012,2025-07-09,佐世保競輪,F1,12,Ｓ級初日特選,20:19,20:14,7,https://keirin.kdreams.jp/sasebo/racedetail/8520250709010012/?pageType=result,2026-08-31T05:44:14.881712+00:00
2420250707030005,2025-07-09,宇都宮競輪,F1,5,Ｓ級一般,17:26,17:21,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707030005/?pageType=result,2026-08-31T05:43:33.284975+00:00
2420250707030006,2025-07-09,宇都宮競輪,F1,6,Ｓ級一般,17:50,17:45,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707030006/?pageType=result,2026-08-31T05:43:34.854341+00:00
2420250707030007,2025-07-09,宇都宮競輪,F1,7,Ｓ級一般,18:14,18:09,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707030007/?pageType=result,2026-08-31T05:43:36.501077+00:00
2420250707030008,2025-07-09,宇都宮競輪,F1,8,Ｓ級特選,18:38,18:33,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707030008/?pageType=result,2026-08-31T05:43:38.071697+00:00
2420250707030009,2025-07-09,宇都宮競輪,F1,9,Ｓ級特選,19:02,18:57,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707030009/?pageType=result,2026-08-31T05:43:39.739566+00:00
2420250707030010,2025-07-09,宇都宮競輪,F1,10,Ｓ級特選,19:28,19:23,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707030010/?pageType=result,2026-08-31T05:43:41.344511+00:00
2420250707030012,2025-07-09,宇都宮競輪,F1,12,Ｓ級決勝,20:30,20:25,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250707030012/?pageType=result,2026-08-31T05:43:42.925620+00:00
7320250709010008,2025-07-09,小松島競輪,F1,8,Ｓ級予選,13:58,13:53,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250709010008/?pageType=result,2026-08-31T05:43:44.575929+00:00
