race_id,race_date,track,race_no,race_type,odds_source_url,error
1320250704020009,2025-07-05,いわき平競輪,9,Ｓ級選抜,https://keirin.kdreams.jp/iwakitaira/racedetail/1320250704020009/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [1]; found=[2, 3, 4, 5, 6, 7]"
3820250711020009,2025-07-12,静岡競輪,9,Ｓ級選抜,https://keirin.kdreams.jp/shizuoka/racedetail/3820250711020009/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [3]; found=[1, 2, 4, 5, 6, 7]"
7320250730020011,2025-07-31,小松島競輪,11,Ｓ級準決勝,https://keirin.kdreams.jp/komatsushima/racedetail/7320250730020011/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [2]; found=[1, 3, 4, 5, 6, 7]"
7420250823020006,2025-08-24,高知競輪,6,Ｓ級一般,https://keirin.kdreams.jp/kochi/racedetail/7420250823020006/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [2]; found=[1, 3, 4, 5, 6]"
8420250901010011,2025-09-01,武雄競輪,11,Ｓ級予選,https://keirin.kdreams.jp/takeo/racedetail/8420250901010011/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [7]; found=[1, 2, 3, 4, 5, 6]"
1220250901020006,2025-09-02,青森競輪,6,Ｓ級一般,https://keirin.kdreams.jp/aomori/racedetail/1220250901020006/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [5]; found=[1, 2, 3, 4, 6, 7]"
8520250911030007,2025-09-13,佐世保競輪,7,Ｓ級一般,https://keirin.kdreams.jp/sasebo/racedetail/8520250911030007/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [1]; found=[2, 3, 4, 5, 6, 7]"
3420250914010010,2025-09-14,川崎競輪,10,Ｓ級予選,https://keirin.kdreams.jp/kawasaki/racedetail/3420250914010010/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [5]; found=[1, 2, 3, 4, 6, 7]"
