race_id,race_date,track,race_no,race_type,ticket_type,combination,odds,market_rank,odds_status,total_votes,odds_as_of,odds_phase,odds_source,odds_source_url,captured_at_utc
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=2=3,76.8,16,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=2=4,34.9,10,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=2=5,5.0,3,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=2=6,58.2,14,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=3=4,30.1,9,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=3=5,10.3,5,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=3=6,77.1,17,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=4=5,3.5,1,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=4=6,15.9,7,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,1=5=6,15.9,7,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,2=3=4,56.1,13,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
2720240101010006,2024-01-01,京王閣競輪,6,Ｓ級予選,3連複,2=3=5,4.9,2,available,35984,2024/01/01 17:51,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010006/?pageType=odds,2026-08-31T05:13:47.091519+00:00
