race_id,race_date,track,race_no,race_type,car_no,player_name,finish_position,finish_text,margin,last200,winning_method,sb,result_comment,result_source_url,result_source,captured_at_utc,raw_row_json
1120250929030006,2025-10-01,函館競輪,6,Ｓ級一般,1,中嶋 宣成,2,2,１/４車輪,11.6,逃,SB,,https://keirin.kdreams.jp/hakodate/racedetail/1120250929030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:21:05.021217+00:00,"{""cells"": [""×"", ""2"", ""1"", ""中嶋 宣成"", ""１/４車輪"", ""11.6"", ""逃"", ""SB"", """"], ""row_class"": []}"
1120250929030006,2025-10-01,函館競輪,6,Ｓ級一般,2,鈴木 伸之,3,3,１/２車身,11.3,,,,https://keirin.kdreams.jp/hakodate/racedetail/1120250929030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:21:05.021217+00:00,"{""cells"": [""△"", ""3"", ""2"", ""鈴木 伸之"", ""１/２車身"", ""11.3"", """", """", """"], ""row_class"": []}"
1120250929030006,2025-10-01,函館競輪,6,Ｓ級一般,3,木村 弘,5,5,１/２車身,11.3,,,,https://keirin.kdreams.jp/hakodate/racedetail/1120250929030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:21:05.021217+00:00,"{""cells"": [""◎"", ""5"", ""3"", ""木村 弘"", ""１/２車身"", ""11.3"", """", """", """"], ""row_class"": []}"
1120250929030006,2025-10-01,函館競輪,6,Ｓ級一般,4,西浦 仙哉,7,7,３/４車身,11.3,,,,https://keirin.kdreams.jp/hakodate/racedetail/1120250929030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:21:05.021217+00:00,"{""cells"": [""▲"", ""7"", ""4"", ""西浦 仙哉"", ""３/４車身"", ""11.3"", """", """", """"], ""row_class"": []}"
1120250929030006,2025-10-01,函館競輪,6,Ｓ級一般,5,伊藤 大志,6,6,１/２車輪,11.2,,,,https://keirin.kdreams.jp/hakodate/racedetail/1120250929030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:21:05.021217+00:00,"{""cells"": [""○"", ""6"", ""5"", ""伊藤 大志"", ""１/２車輪"", ""11.2"", """", """", """"], ""row_class"": []}"
1120250929030006,2025-10-01,函館競輪,6,Ｓ級一般,6,小埜 正義,4,4,３/４車身,11.5,,,,https://keirin.kdreams.jp/hakodate/racedetail/1120250929030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:21:05.021217+00:00,"{""cells"": ["""", ""4"", ""6"", ""小埜 正義"", ""３/４車身"", ""11.5"", """", """", """"], ""row_class"": []}"
1120250929030006,2025-10-01,函館競輪,6,Ｓ級一般,7,長井 優斗,1,1,,11.4,差,,,https://keirin.kdreams.jp/hakodate/racedetail/1120250929030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:21:05.021217+00:00,"{""cells"": [""注"", ""1"", ""7"", ""長井 優斗"", """", ""11.4"", ""差"", """", """"], ""row_class"": []}"
1120250929030007,2025-10-01,函館競輪,7,Ｓ級一般,1,不破 将登,2,2,３/４車身,11.2,ク,,,https://keirin.kdreams.jp/hakodate/racedetail/1120250929030007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:21:07.350189+00:00,"{""cells"": [""○"", ""2"", ""1"", ""不破 将登"", ""３/４車身"", ""11.2"", ""ク"", """", """"], ""row_class"": []}"
1120250929030007,2025-10-01,函館競輪,7,Ｓ級一般,2,鈴木 涼介,3,3,８車身,12.1,,,,https://keirin.kdreams.jp/hakodate/racedetail/1120250929030007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:21:07.350189+00:00,"{""cells"": [""×"", ""3"", ""2"", ""鈴木 涼介"", ""８車身"", ""12.1"", """", """", """"], ""row_class"": []}"
1120250929030007,2025-10-01,函館競輪,7,Ｓ級一般,3,格清 洋介,7,7,大差,13.5,,,,https://keirin.kdreams.jp/hakodate/racedetail/1120250929030007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:21:07.350189+00:00,"{""cells"": [""△"", ""7"", ""3"", ""格清 洋介"", ""大差"", ""13.5"", """", """", """"], ""row_class"": []}"
