race_id,race_date,track,race_no,race_type,ticket_type,bet_code,combination,payout_yen,popularity,status,result_source_url,result_source,captured_at_utc,raw_text
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,2車単,exacta,2-4,1650,4,paid,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:57.424287+00:00,"2-4 1,650円 (4)"
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,2枠単,frame_exacta,,,,not_offered,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:57.424287+00:00,未発売
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,2枠複,frame_quinella,,,,not_offered,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:57.424287+00:00,未発売
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,2車複,quinella,2=4,1330,4,paid,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:57.424287+00:00,"2=4 1,330円 (4)"
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連単,trifecta,2-4-5,2920,10,paid,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:57.424287+00:00,"2-4-5 2,920円 (10)"
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,trio,2=4=5,1370,6,paid,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:57.424287+00:00,"2=4=5 1,370円 (6)"
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,ワイド,wide,2=4,680,9,paid,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:57.424287+00:00,2=4 680円 (9)
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,ワイド,wide,2=5,250,2,paid,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:57.424287+00:00,2=5 250円 (2)
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,ワイド,wide,4=5,810,11,paid,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:57.424287+00:00,4=5 810円 (11)
1320240629030007,2024-07-01,いわき平競輪,7,Ｓ級一般,2車単,exacta,7-5,940,3,paid,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:59.717451+00:00,7-5 940円 (3)
1320240629030007,2024-07-01,いわき平競輪,7,Ｓ級一般,2枠単,frame_exacta,,,,not_offered,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:59.717451+00:00,未発売
1320240629030007,2024-07-01,いわき平競輪,7,Ｓ級一般,2枠複,frame_quinella,,,,not_offered,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:59.717451+00:00,未発売
1320240629030007,2024-07-01,いわき平競輪,7,Ｓ級一般,2車複,quinella,5=7,590,3,paid,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:41:59.717451+00:00,5=7 590円 (3)
