race_id,race_date,track,race_no,race_type,ticket_type,combination,odds,market_rank,odds_status,total_votes,odds_as_of,odds_phase,odds_source,odds_source_url,captured_at_utc
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,1=2=3,7.1,3,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,1=2=4,26.3,9,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,1=2=5,9.0,4,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,1=2=6,82.4,17,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,1=3=4,64.2,13,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,1=3=5,22.4,8,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,1=3=6,55.4,12,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,1=4=5,16.4,7,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,1=4=6,184.7,20,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,1=5=6,81.5,15,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,2=3=4,9.8,5,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,2=3=5,3.7,2,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,2=3=6,2.8,1,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,2=4=5,13.7,6,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,2=4=6,81.5,15,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,2=5=6,64.2,13,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,3=4=5,47.4,10,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
1320240629030006,2024-07-01,いわき平競輪,6,Ｓ級一般,3連複,3=4=6,103.0,18,available,21426,2024/07/01 17:48,final,楽天Kドリームス 確定オッズ,https://keirin.kdreams.jp/iwakitaira/racedetail/1320240629030006/?pageType=odds,2026-08-31T05:17:15.476135+00:00
