race_id,race_date,track,race_no,race_type,odds_source_url,error
2520250417020007,2025-04-18,大宮競輪,7,Ｓ級一般,https://keirin.kdreams.jp/omiya/racedetail/2520250417020007/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [1]; found=[2, 3, 4, 5, 6, 7]"
6120250418010006,2025-04-18,玉野競輪,6,Ｓ級予選,https://keirin.kdreams.jp/tamano/racedetail/6120250418010006/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [4]; found=[1, 2, 3, 5, 6, 7]"
5620250509010012,2025-05-09,岸和田競輪,12,Ｓ級初日特選,https://keirin.kdreams.jp/kishiwada/racedetail/5620250509010012/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [3]; found=[1, 2, 4, 5, 6, 7]"
6120250512020006,2025-05-13,玉野競輪,6,Ｓ級一般,https://keirin.kdreams.jp/tamano/racedetail/6120250512020006/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [7]; found=[1, 2, 3, 4, 5, 6]"
4420250520020012,2025-05-21,大垣競輪,12,Ｓ級準決勝,https://keirin.kdreams.jp/ogaki/racedetail/4420250520020012/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [4]; found=[1, 2, 3, 5, 6, 7]"
2720250524020010,2025-05-25,京王閣競輪,10,Ｓ級準決勝,https://keirin.kdreams.jp/keiokaku/racedetail/2720250524020010/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [1]; found=[2, 3, 4, 5, 6, 7]"
3720250527010010,2025-05-27,伊東競輪,10,Ｓ級予選,https://keirin.kdreams.jp/ito/racedetail/3720250527010010/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [5]; found=[1, 2, 3, 4, 6, 7]"
2420250609020006,2025-06-10,宇都宮競輪,6,Ｓ級一般,https://keirin.kdreams.jp/utsunomiya/racedetail/2420250609020006/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [1]; found=[2, 3, 4, 5, 6, 7]"
8720250625010011,2025-06-25,熊本競輪,11,Ｓ級予選,https://keirin.kdreams.jp/kumamoto/racedetail/8720250625010011/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [7]; found=[1, 2, 3, 4, 5, 6]"
