race_id,race_date,track,race_no,race_type,ticket_type,bet_code,combination,payout_yen,popularity,status,result_source_url,result_source,captured_at_utc,raw_text
5620250401010006,2025-04-01,岸和田競輪,6,Ｓ級予選,2車単,exacta,1-4,7900,21,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:42.015832+00:00,"1-4 7,900円 (21)"
5620250401010006,2025-04-01,岸和田競輪,6,Ｓ級予選,2枠単,frame_exacta,,,,not_offered,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:42.015832+00:00,未発売
5620250401010006,2025-04-01,岸和田競輪,6,Ｓ級予選,2枠複,frame_quinella,,,,not_offered,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:42.015832+00:00,未発売
5620250401010006,2025-04-01,岸和田競輪,6,Ｓ級予選,2車複,quinella,1=4,3930,10,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:42.015832+00:00,"1=4 3,930円 (10)"
5620250401010006,2025-04-01,岸和田競輪,6,Ｓ級予選,3連単,trifecta,1-4-2,38080,90,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:42.015832+00:00,"1-4-2 38,080円 (90)"
5620250401010006,2025-04-01,岸和田競輪,6,Ｓ級予選,3連複,trio,1=2=4,4210,12,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:42.015832+00:00,"1=2=4 4,210円 (12)"
5620250401010006,2025-04-01,岸和田競輪,6,Ｓ級予選,ワイド,wide,1=2,1100,17,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:42.015832+00:00,"1=2 1,100円 (17)"
5620250401010006,2025-04-01,岸和田競輪,6,Ｓ級予選,ワイド,wide,1=4,1100,16,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:42.015832+00:00,"1=4 1,100円 (16)"
5620250401010006,2025-04-01,岸和田競輪,6,Ｓ級予選,ワイド,wide,2=4,860,10,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:42.015832+00:00,2=4 860円 (10)
5620250401010007,2025-04-01,岸和田競輪,7,Ｓ級予選,2車単,exacta,1-5,370,1,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:44.537728+00:00,1-5 370円 (1)
5620250401010007,2025-04-01,岸和田競輪,7,Ｓ級予選,2枠単,frame_exacta,,,,not_offered,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:44.537728+00:00,未発売
5620250401010007,2025-04-01,岸和田競輪,7,Ｓ級予選,2枠複,frame_quinella,,,,not_offered,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:44.537728+00:00,未発売
5620250401010007,2025-04-01,岸和田競輪,7,Ｓ級予選,2車複,quinella,1=5,240,1,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:44.537728+00:00,1=5 240円 (1)
5620250401010007,2025-04-01,岸和田競輪,7,Ｓ級予選,3連単,trifecta,1-5-3,910,1,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:44.537728+00:00,1-5-3 910円 (1)
5620250401010007,2025-04-01,岸和田競輪,7,Ｓ級予選,3連複,trio,1=3=5,310,1,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:44.537728+00:00,1=3=5 310円 (1)
5620250401010007,2025-04-01,岸和田競輪,7,Ｓ級予選,ワイド,wide,1=3,150,2,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:44.537728+00:00,1=3 150円 (2)
5620250401010007,2025-04-01,岸和田競輪,7,Ｓ級予選,ワイド,wide,1=5,130,1,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:44.537728+00:00,1=5 130円 (1)
5620250401010007,2025-04-01,岸和田競輪,7,Ｓ級予選,ワイド,wide,3=5,210,3,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:44.537728+00:00,3=5 210円 (3)
5620250401010008,2025-04-01,岸和田競輪,8,Ｓ級予選,2車単,exacta,5-7,5050,13,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:46.234885+00:00,"5-7 5,050円 (13)"
5620250401010008,2025-04-01,岸和田競輪,8,Ｓ級予選,2枠単,frame_exacta,,,,not_offered,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:46.234885+00:00,未発売
5620250401010008,2025-04-01,岸和田競輪,8,Ｓ級予選,2枠複,frame_quinella,,,,not_offered,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:46.234885+00:00,未発売
5620250401010008,2025-04-01,岸和田競輪,8,Ｓ級予選,2車複,quinella,5=7,2180,6,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:46.234885+00:00,"5=7 2,180円 (6)"
5620250401010008,2025-04-01,岸和田競輪,8,Ｓ級予選,3連単,trifecta,5-7-4,33240,71,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:46.234885+00:00,"5-7-4 33,240円 (71)"
5620250401010008,2025-04-01,岸和田競輪,8,Ｓ級予選,3連複,trio,4=5=7,4560,12,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:46.234885+00:00,"4=5=7 4,560円 (12)"
5620250401010008,2025-04-01,岸和田競輪,8,Ｓ級予選,ワイド,wide,4=5,730,9,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:46.234885+00:00,4=5 730円 (9)
5620250401010008,2025-04-01,岸和田競輪,8,Ｓ級予選,ワイド,wide,4=7,680,8,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:46.234885+00:00,4=7 680円 (8)
5620250401010008,2025-04-01,岸和田競輪,8,Ｓ級予選,ワイド,wide,5=7,420,6,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010008/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:46.234885+00:00,5=7 420円 (6)
5620250401010009,2025-04-01,岸和田競輪,9,Ｓ級予選,2車単,exacta,5-1,4870,13,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010009/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:47.781493+00:00,"5-1 4,870円 (13)"
5620250401010009,2025-04-01,岸和田競輪,9,Ｓ級予選,2枠単,frame_exacta,,,,not_offered,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010009/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:47.781493+00:00,未発売
5620250401010009,2025-04-01,岸和田競輪,9,Ｓ級予選,2枠複,frame_quinella,,,,not_offered,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010009/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:47.781493+00:00,未発売
5620250401010009,2025-04-01,岸和田競輪,9,Ｓ級予選,2車複,quinella,1=5,2810,7,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010009/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:47.781493+00:00,"1=5 2,810円 (7)"
5620250401010009,2025-04-01,岸和田競輪,9,Ｓ級予選,3連単,trifecta,5-1-3,23350,51,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010009/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:47.781493+00:00,"5-1-3 23,350円 (51)"
5620250401010009,2025-04-01,岸和田競輪,9,Ｓ級予選,3連複,trio,1=3=5,3350,9,paid,https://keirin.kdreams.jp/kishiwada/racedetail/5620250401010009/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T07:06:47.781493+00:00,"1=3=5 3,350円 (9)"
