race_id,race_date,track,race_no,segment,combination,stake_yen,payout_yen,profit_yen,hit
3720250101010008,2025-01-01,伊東競輪,8,前半,7-2-1,100,0,-100,0
3720250101010008,2025-01-01,伊東競輪,8,前半,2-7-1,100,0,-100,0
3720250101010008,2025-01-01,伊東競輪,8,前半,7-2-3,100,0,-100,0
3720250101010008,2025-01-01,伊東競輪,8,前半,2-7-3,100,0,-100,0
3720250101010008,2025-01-01,伊東競輪,8,前半,7-2-4,100,0,-100,0
3720250101010008,2025-01-01,伊東競輪,8,前半,2-7-4,100,0,-100,0
3720250101010008,2025-01-01,伊東競輪,8,前半,7-2-5,100,0,-100,0
3720250101010008,2025-01-01,伊東競輪,8,前半,2-7-5,100,0,-100,0
3720250101010008,2025-01-01,伊東競輪,8,前半,7-2-6,100,0,-100,0
3720250101010008,2025-01-01,伊東競輪,8,前半,2-7-6,100,0,-100,0
3720250101010009,2025-01-01,伊東競輪,9,前半,4-3-2,100,0,-100,0
3720250101010009,2025-01-01,伊東競輪,9,前半,3-4-2,100,0,-100,0
3720250101010009,2025-01-01,伊東競輪,9,前半,4-3-5,100,0,-100,0
3720250101010009,2025-01-01,伊東競輪,9,前半,3-4-5,100,0,-100,0
3720250101010009,2025-01-01,伊東競輪,9,前半,4-3-6,100,0,-100,0
3720250101010009,2025-01-01,伊東競輪,9,前半,3-4-6,100,0,-100,0
3720250101010009,2025-01-01,伊東競輪,9,前半,4-3-7,100,0,-100,0
3720250101010009,2025-01-01,伊東競輪,9,前半,3-4-7,100,0,-100,0
3720250101010010,2025-01-01,伊東競輪,10,中盤,4-1-3,100,0,-100,0
3720250101010010,2025-01-01,伊東競輪,10,中盤,1-4-3,100,0,-100,0
3720250101010010,2025-01-01,伊東競輪,10,中盤,4-1-5,100,0,-100,0
3720250101010010,2025-01-01,伊東競輪,10,中盤,1-4-5,100,0,-100,0
3720250101010010,2025-01-01,伊東競輪,10,中盤,4-1-7,100,0,-100,0
3720250101010010,2025-01-01,伊東競輪,10,中盤,1-4-7,100,0,-100,0
3720250101010011,2025-01-01,伊東競輪,11,後半,1-7-2,100,760,660,1
3720250101010011,2025-01-01,伊東競輪,11,後半,7-1-2,100,0,-100,0
3720250101010011,2025-01-01,伊東競輪,11,後半,1-7-3,100,0,-100,0
3720250101010011,2025-01-01,伊東競輪,11,後半,7-1-3,100,0,-100,0
3720250101010011,2025-01-01,伊東競輪,11,後半,1-7-4,100,0,-100,0
3720250101010011,2025-01-01,伊東競輪,11,後半,7-1-4,100,0,-100,0
3720250101010011,2025-01-01,伊東競輪,11,後半,1-7-5,100,0,-100,0
3720250101010011,2025-01-01,伊東競輪,11,後半,7-1-5,100,0,-100,0
3720250101010011,2025-01-01,伊東競輪,11,後半,1-7-6,100,0,-100,0
3720250101010011,2025-01-01,伊東競輪,11,後半,7-1-6,100,0,-100,0
2220250101010006,2025-01-01,前橋競輪,6,前半,3-5-1,100,0,-100,0
2220250101010006,2025-01-01,前橋競輪,6,前半,5-3-1,100,0,-100,0
2220250101010006,2025-01-01,前橋競輪,6,前半,3-5-2,100,0,-100,0
2220250101010006,2025-01-01,前橋競輪,6,前半,5-3-2,100,0,-100,0
2220250101010006,2025-01-01,前橋競輪,6,前半,3-5-4,100,0,-100,0
2220250101010006,2025-01-01,前橋競輪,6,前半,5-3-4,100,0,-100,0
2220250101010006,2025-01-01,前橋競輪,6,前半,3-5-7,100,0,-100,0
2220250101010006,2025-01-01,前橋競輪,6,前半,5-3-7,100,0,-100,0
2220250101010007,2025-01-01,前橋競輪,7,前半,7-2-1,100,0,-100,0
2220250101010007,2025-01-01,前橋競輪,7,前半,2-7-1,100,0,-100,0
2220250101010007,2025-01-01,前橋競輪,7,前半,7-2-3,100,0,-100,0
2220250101010007,2025-01-01,前橋競輪,7,前半,2-7-3,100,0,-100,0
2220250101010007,2025-01-01,前橋競輪,7,前半,7-2-4,100,0,-100,0
2220250101010007,2025-01-01,前橋競輪,7,前半,2-7-4,100,0,-100,0
2220250101010007,2025-01-01,前橋競輪,7,前半,7-2-6,100,0,-100,0
2220250101010007,2025-01-01,前橋競輪,7,前半,2-7-6,100,0,-100,0
2220250101010008,2025-01-01,前橋競輪,8,中盤,4-3-2,100,0,-100,0
2220250101010008,2025-01-01,前橋競輪,8,中盤,3-4-2,100,0,-100,0
2220250101010008,2025-01-01,前橋競輪,8,中盤,4-3-6,100,0,-100,0
2220250101010008,2025-01-01,前橋競輪,8,中盤,3-4-6,100,0,-100,0
2220250101010008,2025-01-01,前橋競輪,8,中盤,4-3-7,100,0,-100,0
2220250101010008,2025-01-01,前橋競輪,8,中盤,3-4-7,100,0,-100,0
2220250101010009,2025-01-01,前橋競輪,9,中盤,2-7-1,100,0,-100,0
2220250101010009,2025-01-01,前橋競輪,9,中盤,7-2-1,100,0,-100,0
2220250101010009,2025-01-01,前橋競輪,9,中盤,2-7-3,100,0,-100,0
2220250101010009,2025-01-01,前橋競輪,9,中盤,7-2-3,100,0,-100,0
2220250101010009,2025-01-01,前橋競輪,9,中盤,2-7-4,100,0,-100,0
2220250101010009,2025-01-01,前橋競輪,9,中盤,7-2-4,100,0,-100,0
2220250101010009,2025-01-01,前橋競輪,9,中盤,2-7-5,100,0,-100,0
2220250101010009,2025-01-01,前橋競輪,9,中盤,7-2-5,100,0,-100,0
2220250101010009,2025-01-01,前橋競輪,9,中盤,2-7-6,100,0,-100,0
2220250101010009,2025-01-01,前橋競輪,9,中盤,7-2-6,100,540,440,1
2220250101010010,2025-01-01,前橋競輪,10,後半,7-3-1,100,1790,1690,1
2220250101010010,2025-01-01,前橋競輪,10,後半,3-7-1,100,0,-100,0
2220250101010010,2025-01-01,前橋競輪,10,後半,7-3-2,100,0,-100,0
2220250101010010,2025-01-01,前橋競輪,10,後半,3-7-2,100,0,-100,0
2220250101010010,2025-01-01,前橋競輪,10,後半,7-3-4,100,0,-100,0
2220250101010010,2025-01-01,前橋競輪,10,後半,3-7-4,100,0,-100,0
2220250101010010,2025-01-01,前橋競輪,10,後半,7-3-5,100,0,-100,0
2220250101010010,2025-01-01,前橋競輪,10,後半,3-7-5,100,0,-100,0
2220250101010011,2025-01-01,前橋競輪,11,後半,5-3-2,100,0,-100,0
2220250101010011,2025-01-01,前橋競輪,11,後半,3-5-2,100,260,160,1
2220250101010011,2025-01-01,前橋競輪,11,後半,5-3-4,100,0,-100,0
2220250101010011,2025-01-01,前橋競輪,11,後半,3-5-4,100,0,-100,0
2220250101010011,2025-01-01,前橋競輪,11,後半,5-3-6,100,0,-100,0
2220250101010011,2025-01-01,前橋競輪,11,後半,3-5-6,100,0,-100,0
2220250101010011,2025-01-01,前橋競輪,11,後半,5-3-7,100,0,-100,0
2220250101010011,2025-01-01,前橋競輪,11,後半,3-5-7,100,0,-100,0
7420250103010008,2025-01-03,高知競輪,8,前半,7-3-1,100,0,-100,0
7420250103010008,2025-01-03,高知競輪,8,前半,3-7-1,100,0,-100,0
7420250103010008,2025-01-03,高知競輪,8,前半,7-3-2,100,0,-100,0
7420250103010008,2025-01-03,高知競輪,8,前半,3-7-2,100,0,-100,0
7420250103010008,2025-01-03,高知競輪,8,前半,7-3-4,100,0,-100,0
7420250103010008,2025-01-03,高知競輪,8,前半,3-7-4,100,0,-100,0
7420250103010009,2025-01-03,高知競輪,9,前半,3-5-1,100,0,-100,0
7420250103010009,2025-01-03,高知競輪,9,前半,5-3-1,100,0,-100,0
7420250103010009,2025-01-03,高知競輪,9,前半,3-5-2,100,0,-100,0
7420250103010009,2025-01-03,高知競輪,9,前半,5-3-2,100,0,-100,0
7420250103010009,2025-01-03,高知競輪,9,前半,3-5-7,100,0,-100,0
7420250103010009,2025-01-03,高知競輪,9,前半,5-3-7,100,0,-100,0
7420250103010010,2025-01-03,高知競輪,10,中盤,4-1-2,100,0,-100,0
7420250103010010,2025-01-03,高知競輪,10,中盤,1-4-2,100,0,-100,0
7420250103010010,2025-01-03,高知競輪,10,中盤,4-1-3,100,0,-100,0
7420250103010010,2025-01-03,高知競輪,10,中盤,1-4-3,100,0,-100,0
7420250103010010,2025-01-03,高知競輪,10,中盤,4-1-5,100,0,-100,0
7420250103010010,2025-01-03,高知競輪,10,中盤,1-4-5,100,0,-100,0
7420250103010011,2025-01-03,高知競輪,11,後半,1-4-2,100,0,-100,0
7420250103010011,2025-01-03,高知競輪,11,後半,4-1-2,100,0,-100,0
7420250103010011,2025-01-03,高知競輪,11,後半,1-4-3,100,0,-100,0
7420250103010011,2025-01-03,高知競輪,11,後半,4-1-3,100,0,-100,0
7420250103010011,2025-01-03,高知競輪,11,後半,1-4-6,100,0,-100,0
7420250103010011,2025-01-03,高知競輪,11,後半,4-1-6,100,0,-100,0
7420250103010011,2025-01-03,高知競輪,11,後半,1-4-7,100,0,-100,0
7420250103010011,2025-01-03,高知競輪,11,後半,4-1-7,100,0,-100,0
1320250104010008,2025-01-04,いわき平競輪,8,前半,3-2-1,100,0,-100,0
1320250104010008,2025-01-04,いわき平競輪,8,前半,2-3-1,100,0,-100,0
1320250104010008,2025-01-04,いわき平競輪,8,前半,3-2-5,100,0,-100,0
1320250104010008,2025-01-04,いわき平競輪,8,前半,2-3-5,100,0,-100,0
1320250104010008,2025-01-04,いわき平競輪,8,前半,3-2-6,100,0,-100,0
1320250104010008,2025-01-04,いわき平競輪,8,前半,2-3-6,100,0,-100,0
1320250104010009,2025-01-04,いわき平競輪,9,前半,3-5-1,100,0,-100,0
1320250104010009,2025-01-04,いわき平競輪,9,前半,5-3-1,100,0,-100,0
1320250104010009,2025-01-04,いわき平競輪,9,前半,3-5-2,100,0,-100,0
1320250104010009,2025-01-04,いわき平競輪,9,前半,5-3-2,100,0,-100,0
1320250104010009,2025-01-04,いわき平競輪,9,前半,3-5-4,100,0,-100,0
1320250104010009,2025-01-04,いわき平競輪,9,前半,5-3-4,100,0,-100,0
1320250104010009,2025-01-04,いわき平競輪,9,前半,3-5-7,100,0,-100,0
1320250104010009,2025-01-04,いわき平競輪,9,前半,5-3-7,100,0,-100,0
1320250104010010,2025-01-04,いわき平競輪,10,中盤,2-5-3,100,0,-100,0
1320250104010010,2025-01-04,いわき平競輪,10,中盤,5-2-3,100,0,-100,0
1320250104010010,2025-01-04,いわき平競輪,10,中盤,2-5-4,100,0,-100,0
1320250104010010,2025-01-04,いわき平競輪,10,中盤,5-2-4,100,0,-100,0
1320250104010011,2025-01-04,いわき平競輪,11,後半,4-7-1,100,0,-100,0
1320250104010011,2025-01-04,いわき平競輪,11,後半,7-4-1,100,0,-100,0
1320250104010011,2025-01-04,いわき平競輪,11,後半,4-7-2,100,0,-100,0
1320250104010011,2025-01-04,いわき平競輪,11,後半,7-4-2,100,0,-100,0
1320250104010011,2025-01-04,いわき平競輪,11,後半,4-7-5,100,0,-100,0
1320250104010011,2025-01-04,いわき平競輪,11,後半,7-4-5,100,0,-100,0
1320250104010011,2025-01-04,いわき平競輪,11,後半,4-7-6,100,0,-100,0
1320250104010011,2025-01-04,いわき平競輪,11,後半,7-4-6,100,0,-100,0
8620250107010006,2025-01-07,別府競輪,6,前半,2-7-1,100,0,-100,0
8620250107010006,2025-01-07,別府競輪,6,前半,7-2-1,100,0,-100,0
8620250107010006,2025-01-07,別府競輪,6,前半,2-7-4,100,0,-100,0
8620250107010006,2025-01-07,別府競輪,6,前半,7-2-4,100,0,-100,0
8620250107010006,2025-01-07,別府競輪,6,前半,2-7-5,100,0,-100,0
8620250107010006,2025-01-07,別府競輪,6,前半,7-2-5,100,0,-100,0
8620250107010006,2025-01-07,別府競輪,6,前半,2-7-6,100,0,-100,0
8620250107010006,2025-01-07,別府競輪,6,前半,7-2-6,100,0,-100,0
8620250107010007,2025-01-07,別府競輪,7,前半,7-1-2,100,0,-100,0
8620250107010007,2025-01-07,別府競輪,7,前半,1-7-2,100,0,-100,0
8620250107010007,2025-01-07,別府競輪,7,前半,7-1-3,100,0,-100,0
8620250107010007,2025-01-07,別府競輪,7,前半,1-7-3,100,0,-100,0
8620250107010007,2025-01-07,別府競輪,7,前半,7-1-4,100,0,-100,0
8620250107010007,2025-01-07,別府競輪,7,前半,1-7-4,100,1210,1110,1
8620250107010007,2025-01-07,別府競輪,7,前半,7-1-5,100,0,-100,0
8620250107010007,2025-01-07,別府競輪,7,前半,1-7-5,100,0,-100,0
8620250107010008,2025-01-07,別府競輪,8,中盤,3-4-1,100,0,-100,0
8620250107010008,2025-01-07,別府競輪,8,中盤,4-3-1,100,0,-100,0
8620250107010008,2025-01-07,別府競輪,8,中盤,3-4-2,100,0,-100,0
8620250107010008,2025-01-07,別府競輪,8,中盤,4-3-2,100,0,-100,0
8620250107010008,2025-01-07,別府競輪,8,中盤,3-4-5,100,0,-100,0
8620250107010008,2025-01-07,別府競輪,8,中盤,4-3-5,100,0,-100,0
8620250107010008,2025-01-07,別府競輪,8,中盤,3-4-6,100,0,-100,0
8620250107010008,2025-01-07,別府競輪,8,中盤,4-3-6,100,0,-100,0
8620250107010009,2025-01-07,別府競輪,9,中盤,2-7-3,100,0,-100,0
8620250107010009,2025-01-07,別府競輪,9,中盤,7-2-3,100,0,-100,0
8620250107010009,2025-01-07,別府競輪,9,中盤,2-7-5,100,0,-100,0
8620250107010009,2025-01-07,別府競輪,9,中盤,7-2-5,100,4090,3990,1
8620250107010009,2025-01-07,別府競輪,9,中盤,2-7-6,100,0,-100,0
8620250107010009,2025-01-07,別府競輪,9,中盤,7-2-6,100,0,-100,0
8620250107010010,2025-01-07,別府競輪,10,後半,4-2-1,100,0,-100,0
8620250107010010,2025-01-07,別府競輪,10,後半,2-4-1,100,0,-100,0
8620250107010010,2025-01-07,別府競輪,10,後半,4-2-3,100,0,-100,0
8620250107010010,2025-01-07,別府競輪,10,後半,2-4-3,100,0,-100,0
8620250107010010,2025-01-07,別府競輪,10,後半,4-2-5,100,1130,1030,1
8620250107010010,2025-01-07,別府競輪,10,後半,2-4-5,100,0,-100,0
8620250107010010,2025-01-07,別府競輪,10,後半,4-2-6,100,0,-100,0
8620250107010010,2025-01-07,別府競輪,10,後半,2-4-6,100,0,-100,0
8620250107010010,2025-01-07,別府競輪,10,後半,4-2-7,100,0,-100,0
8620250107010010,2025-01-07,別府競輪,10,後半,2-4-7,100,0,-100,0
8620250107010011,2025-01-07,別府競輪,11,後半,4-1-2,100,0,-100,0
8620250107010011,2025-01-07,別府競輪,11,後半,1-4-2,100,650,550,1
8620250107010011,2025-01-07,別府競輪,11,後半,4-1-3,100,0,-100,0
8620250107010011,2025-01-07,別府競輪,11,後半,1-4-3,100,0,-100,0
8620250107010011,2025-01-07,別府競輪,11,後半,4-1-5,100,0,-100,0
8620250107010011,2025-01-07,別府競輪,11,後半,1-4-5,100,0,-100,0
8620250107010011,2025-01-07,別府競輪,11,後半,4-1-6,100,0,-100,0
8620250107010011,2025-01-07,別府競輪,11,後半,1-4-6,100,0,-100,0
8620250107010011,2025-01-07,別府競輪,11,後半,4-1-7,100,0,-100,0
8620250107010011,2025-01-07,別府競輪,11,後半,1-4-7,100,0,-100,0
7120250107010008,2025-01-07,高松競輪,8,前半,7-1-2,100,0,-100,0
7120250107010008,2025-01-07,高松競輪,8,前半,1-7-2,100,0,-100,0
7120250107010008,2025-01-07,高松競輪,8,前半,7-1-3,100,0,-100,0
7120250107010008,2025-01-07,高松競輪,8,前半,1-7-3,100,0,-100,0
7120250107010008,2025-01-07,高松競輪,8,前半,7-1-4,100,0,-100,0
7120250107010008,2025-01-07,高松競輪,8,前半,1-7-4,100,0,-100,0
7120250107010008,2025-01-07,高松競輪,8,前半,7-1-5,100,0,-100,0
7120250107010008,2025-01-07,高松競輪,8,前半,1-7-5,100,0,-100,0
7120250107010008,2025-01-07,高松競輪,8,前半,7-1-6,100,0,-100,0
7120250107010008,2025-01-07,高松競輪,8,前半,1-7-6,100,0,-100,0
7120250107010009,2025-01-07,高松競輪,9,前半,4-2-1,100,0,-100,0
7120250107010009,2025-01-07,高松競輪,9,前半,2-4-1,100,0,-100,0
7120250107010009,2025-01-07,高松競輪,9,前半,4-2-3,100,0,-100,0
7120250107010009,2025-01-07,高松競輪,9,前半,2-4-3,100,0,-100,0
7120250107010009,2025-01-07,高松競輪,9,前半,4-2-5,100,0,-100,0
7120250107010009,2025-01-07,高松競輪,9,前半,2-4-5,100,0,-100,0
7120250107010009,2025-01-07,高松競輪,9,前半,4-2-6,100,0,-100,0
7120250107010009,2025-01-07,高松競輪,9,前半,2-4-6,100,0,-100,0
7120250107010009,2025-01-07,高松競輪,9,前半,4-2-7,100,0,-100,0
7120250107010009,2025-01-07,高松競輪,9,前半,2-4-7,100,0,-100,0
7120250107010010,2025-01-07,高松競輪,10,中盤,1-7-2,100,0,-100,0
7120250107010010,2025-01-07,高松競輪,10,中盤,7-1-2,100,0,-100,0
7120250107010010,2025-01-07,高松競輪,10,中盤,1-7-4,100,0,-100,0
7120250107010010,2025-01-07,高松競輪,10,中盤,7-1-4,100,0,-100,0
7120250107010010,2025-01-07,高松競輪,10,中盤,1-7-5,100,0,-100,0
7120250107010010,2025-01-07,高松競輪,10,中盤,7-1-5,100,0,-100,0
7120250107010011,2025-01-07,高松競輪,11,後半,1-5-2,100,0,-100,0
7120250107010011,2025-01-07,高松競輪,11,後半,5-1-2,100,0,-100,0
7120250107010011,2025-01-07,高松競輪,11,後半,1-5-3,100,0,-100,0
7120250107010011,2025-01-07,高松競輪,11,後半,5-1-3,100,0,-100,0
7120250107010011,2025-01-07,高松競輪,11,後半,1-5-4,100,0,-100,0
7120250107010011,2025-01-07,高松競輪,11,後半,5-1-4,100,0,-100,0
7120250107010011,2025-01-07,高松競輪,11,後半,1-5-6,100,0,-100,0
7120250107010011,2025-01-07,高松競輪,11,後半,5-1-6,100,0,-100,0
7120250107010011,2025-01-07,高松競輪,11,後半,1-5-7,100,2840,2740,1
7120250107010011,2025-01-07,高松競輪,11,後半,5-1-7,100,0,-100,0
3820250108010008,2025-01-08,静岡競輪,8,前半,1-7-3,100,0,-100,0
3820250108010008,2025-01-08,静岡競輪,8,前半,7-1-3,100,0,-100,0
3820250108010008,2025-01-08,静岡競輪,8,前半,1-7-4,100,0,-100,0
3820250108010008,2025-01-08,静岡競輪,8,前半,7-1-4,100,530,430,1
3820250108010008,2025-01-08,静岡競輪,8,前半,1-7-5,100,0,-100,0
3820250108010008,2025-01-08,静岡競輪,8,前半,7-1-5,100,0,-100,0
3820250108010008,2025-01-08,静岡競輪,8,前半,1-7-6,100,0,-100,0
3820250108010008,2025-01-08,静岡競輪,8,前半,7-1-6,100,0,-100,0
3820250108010009,2025-01-08,静岡競輪,9,前半,4-1-2,100,0,-100,0
3820250108010009,2025-01-08,静岡競輪,9,前半,1-4-2,100,0,-100,0
3820250108010009,2025-01-08,静岡競輪,9,前半,4-1-3,100,0,-100,0
3820250108010009,2025-01-08,静岡競輪,9,前半,1-4-3,100,0,-100,0
3820250108010009,2025-01-08,静岡競輪,9,前半,4-1-5,100,0,-100,0
3820250108010009,2025-01-08,静岡競輪,9,前半,1-4-5,100,0,-100,0
3820250108010009,2025-01-08,静岡競輪,9,前半,4-1-7,100,0,-100,0
3820250108010009,2025-01-08,静岡競輪,9,前半,1-4-7,100,0,-100,0
3820250108010010,2025-01-08,静岡競輪,10,中盤,4-1-2,100,350,250,1
3820250108010010,2025-01-08,静岡競輪,10,中盤,1-4-2,100,0,-100,0
3820250108010010,2025-01-08,静岡競輪,10,中盤,4-1-3,100,0,-100,0
3820250108010010,2025-01-08,静岡競輪,10,中盤,1-4-3,100,0,-100,0
3820250108010010,2025-01-08,静岡競輪,10,中盤,4-1-7,100,0,-100,0
3820250108010010,2025-01-08,静岡競輪,10,中盤,1-4-7,100,0,-100,0
3820250108010011,2025-01-08,静岡競輪,11,後半,3-4-1,100,0,-100,0
3820250108010011,2025-01-08,静岡競輪,11,後半,4-3-1,100,0,-100,0
3820250108010011,2025-01-08,静岡競輪,11,後半,3-4-2,100,0,-100,0
3820250108010011,2025-01-08,静岡競輪,11,後半,4-3-2,100,0,-100,0
3820250108010011,2025-01-08,静岡競輪,11,後半,3-4-5,100,0,-100,0
3820250108010011,2025-01-08,静岡競輪,11,後半,4-3-5,100,0,-100,0
3820250108010011,2025-01-08,静岡競輪,11,後半,3-4-6,100,0,-100,0
3820250108010011,2025-01-08,静岡競輪,11,後半,4-3-6,100,0,-100,0
4820250110010008,2025-01-10,四日市競輪,8,前半,5-3-2,100,0,-100,0
4820250110010008,2025-01-10,四日市競輪,8,前半,3-5-2,100,0,-100,0
4820250110010008,2025-01-10,四日市競輪,8,前半,5-3-6,100,0,-100,0
4820250110010008,2025-01-10,四日市競輪,8,前半,3-5-6,100,0,-100,0
4820250110010008,2025-01-10,四日市競輪,8,前半,5-3-7,100,0,-100,0
4820250110010008,2025-01-10,四日市競輪,8,前半,3-5-7,100,0,-100,0
4820250110010009,2025-01-10,四日市競輪,9,前半,5-1-2,100,0,-100,0
4820250110010009,2025-01-10,四日市競輪,9,前半,1-5-2,100,0,-100,0
4820250110010009,2025-01-10,四日市競輪,9,前半,5-1-3,100,0,-100,0
4820250110010009,2025-01-10,四日市競輪,9,前半,1-5-3,100,0,-100,0
4820250110010009,2025-01-10,四日市競輪,9,前半,5-1-4,100,0,-100,0
4820250110010009,2025-01-10,四日市競輪,9,前半,1-5-4,100,0,-100,0
4820250110010009,2025-01-10,四日市競輪,9,前半,5-1-7,100,0,-100,0
4820250110010009,2025-01-10,四日市競輪,9,前半,1-5-7,100,0,-100,0
4820250110010010,2025-01-10,四日市競輪,10,中盤,7-3-1,100,0,-100,0
4820250110010010,2025-01-10,四日市競輪,10,中盤,3-7-1,100,0,-100,0
4820250110010010,2025-01-10,四日市競輪,10,中盤,7-3-2,100,0,-100,0
4820250110010010,2025-01-10,四日市競輪,10,中盤,3-7-2,100,0,-100,0
4820250110010010,2025-01-10,四日市競輪,10,中盤,7-3-4,100,0,-100,0
4820250110010010,2025-01-10,四日市競輪,10,中盤,3-7-4,100,0,-100,0
4820250110010010,2025-01-10,四日市競輪,10,中盤,7-3-5,100,0,-100,0
4820250110010010,2025-01-10,四日市競輪,10,中盤,3-7-5,100,0,-100,0
4820250110010010,2025-01-10,四日市競輪,10,中盤,7-3-6,100,0,-100,0
4820250110010010,2025-01-10,四日市競輪,10,中盤,3-7-6,100,0,-100,0
4820250110010011,2025-01-10,四日市競輪,11,後半,1-7-2,100,0,-100,0
4820250110010011,2025-01-10,四日市競輪,11,後半,7-1-2,100,0,-100,0
4820250110010011,2025-01-10,四日市競輪,11,後半,1-7-3,100,0,-100,0
4820250110010011,2025-01-10,四日市競輪,11,後半,7-1-3,100,0,-100,0
4820250110010011,2025-01-10,四日市競輪,11,後半,1-7-4,100,0,-100,0
4820250110010011,2025-01-10,四日市競輪,11,後半,7-1-4,100,0,-100,0
4820250110010011,2025-01-10,四日市競輪,11,後半,1-7-6,100,0,-100,0
4820250110010011,2025-01-10,四日市競輪,11,後半,7-1-6,100,0,-100,0
2320250112010008,2025-01-12,取手競輪,8,前半,7-2-1,100,0,-100,0
2320250112010008,2025-01-12,取手競輪,8,前半,2-7-1,100,0,-100,0
2320250112010008,2025-01-12,取手競輪,8,前半,7-2-3,100,0,-100,0
2320250112010008,2025-01-12,取手競輪,8,前半,2-7-3,100,0,-100,0
2320250112010008,2025-01-12,取手競輪,8,前半,7-2-4,100,0,-100,0
2320250112010008,2025-01-12,取手競輪,8,前半,2-7-4,100,0,-100,0
2320250112010008,2025-01-12,取手競輪,8,前半,7-2-6,100,0,-100,0
2320250112010008,2025-01-12,取手競輪,8,前半,2-7-6,100,0,-100,0
2320250112010009,2025-01-12,取手競輪,9,前半,2-5-1,100,0,-100,0
2320250112010009,2025-01-12,取手競輪,9,前半,5-2-1,100,0,-100,0
2320250112010009,2025-01-12,取手競輪,9,前半,2-5-4,100,0,-100,0
2320250112010009,2025-01-12,取手競輪,9,前半,5-2-4,100,0,-100,0
2320250112010009,2025-01-12,取手競輪,9,前半,2-5-6,100,0,-100,0
2320250112010009,2025-01-12,取手競輪,9,前半,5-2-6,100,0,-100,0
2320250112010009,2025-01-12,取手競輪,9,前半,2-5-7,100,0,-100,0
2320250112010009,2025-01-12,取手競輪,9,前半,5-2-7,100,0,-100,0
2320250112010010,2025-01-12,取手競輪,10,中盤,7-3-2,100,0,-100,0
2320250112010010,2025-01-12,取手競輪,10,中盤,3-7-2,100,1340,1240,1
2320250112010010,2025-01-12,取手競輪,10,中盤,7-3-4,100,0,-100,0
2320250112010010,2025-01-12,取手競輪,10,中盤,3-7-4,100,0,-100,0
2320250112010011,2025-01-12,取手競輪,11,後半,1-4-2,100,0,-100,0
2320250112010011,2025-01-12,取手競輪,11,後半,4-1-2,100,0,-100,0
2320250112010011,2025-01-12,取手競輪,11,後半,1-4-3,100,0,-100,0
2320250112010011,2025-01-12,取手競輪,11,後半,4-1-3,100,0,-100,0
2320250112010011,2025-01-12,取手競輪,11,後半,1-4-5,100,0,-100,0
2320250112010011,2025-01-12,取手競輪,11,後半,4-1-5,100,1130,1030,1
2320250112010011,2025-01-12,取手競輪,11,後半,1-4-6,100,0,-100,0
2320250112010011,2025-01-12,取手競輪,11,後半,4-1-6,100,0,-100,0
7520250113010008,2025-01-13,松山競輪,8,前半,7-3-1,100,0,-100,0
7520250113010008,2025-01-13,松山競輪,8,前半,3-7-1,100,0,-100,0
7520250113010008,2025-01-13,松山競輪,8,前半,7-3-2,100,0,-100,0
7520250113010008,2025-01-13,松山競輪,8,前半,3-7-2,100,0,-100,0
7520250113010008,2025-01-13,松山競輪,8,前半,7-3-4,100,0,-100,0
7520250113010008,2025-01-13,松山競輪,8,前半,3-7-4,100,0,-100,0
7520250113010008,2025-01-13,松山競輪,8,前半,7-3-6,100,0,-100,0
7520250113010008,2025-01-13,松山競輪,8,前半,3-7-6,100,0,-100,0
7520250113010009,2025-01-13,松山競輪,9,前半,4-2-1,100,0,-100,0
7520250113010009,2025-01-13,松山競輪,9,前半,2-4-1,100,0,-100,0
7520250113010009,2025-01-13,松山競輪,9,前半,4-2-3,100,0,-100,0
7520250113010009,2025-01-13,松山競輪,9,前半,2-4-3,100,0,-100,0
7520250113010009,2025-01-13,松山競輪,9,前半,4-2-5,100,0,-100,0
7520250113010009,2025-01-13,松山競輪,9,前半,2-4-5,100,0,-100,0
7520250113010009,2025-01-13,松山競輪,9,前半,4-2-7,100,0,-100,0
7520250113010009,2025-01-13,松山競輪,9,前半,2-4-7,100,0,-100,0
7520250113010010,2025-01-13,松山競輪,10,中盤,1-4-3,100,0,-100,0
7520250113010010,2025-01-13,松山競輪,10,中盤,4-1-3,100,0,-100,0
7520250113010010,2025-01-13,松山競輪,10,中盤,1-4-5,100,0,-100,0
7520250113010010,2025-01-13,松山競輪,10,中盤,4-1-5,100,0,-100,0
7520250113010010,2025-01-13,松山競輪,10,中盤,1-4-6,100,0,-100,0
7520250113010010,2025-01-13,松山競輪,10,中盤,4-1-6,100,0,-100,0
7520250113010010,2025-01-13,松山競輪,10,中盤,1-4-7,100,0,-100,0
7520250113010010,2025-01-13,松山競輪,10,中盤,4-1-7,100,0,-100,0
7520250113010011,2025-01-13,松山競輪,11,後半,2-4-3,100,0,-100,0
7520250113010011,2025-01-13,松山競輪,11,後半,4-2-3,100,690,590,1
7520250113010011,2025-01-13,松山競輪,11,後半,2-4-5,100,0,-100,0
7520250113010011,2025-01-13,松山競輪,11,後半,4-2-5,100,0,-100,0
7520250113010011,2025-01-13,松山競輪,11,後半,2-4-6,100,0,-100,0
7520250113010011,2025-01-13,松山競輪,11,後半,4-2-6,100,0,-100,0
4420250114010006,2025-01-14,大垣競輪,6,前半,1-7-2,100,0,-100,0
4420250114010006,2025-01-14,大垣競輪,6,前半,7-1-2,100,0,-100,0
