race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc,predicted_line_formation,line_status,line_provider,line_source
4520260102010012,2026-01-02,豊橋競輪,F1,12,Ｓ級初日特選,15:57,15:52,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260102010012/?pageType=result,2026-08-31T00:20:03.035655+00:00,1-7/4-2/5-3/6,published,中部競輪,楽天Kドリームス 並び予想
3820260101020006,2026-01-02,静岡競輪,F1,6,Ｓ級一般,17:54,17:49,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101020006/?pageType=result,2026-08-31T00:19:06.622346+00:00,1-7/2-6/5-3/4,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101020007,2026-01-02,静岡競輪,F1,7,Ｓ級一般,18:20,18:15,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101020007/?pageType=result,2026-08-31T00:19:07.984647+00:00,4-1-6/7-2/5-3,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101020008,2026-01-02,静岡競輪,F1,8,Ｓ級選抜,18:46,18:41,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101020008/?pageType=result,2026-08-31T00:19:09.323967+00:00,5-1/4-2/3-6-7,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101020009,2026-01-02,静岡競輪,F1,9,Ｓ級選抜,19:12,19:07,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101020009/?pageType=result,2026-08-31T00:19:10.729149+00:00,1-5-7/2/4-3/6,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101020010,2026-01-02,静岡競輪,F1,10,Ｓ級準決勝,19:38,19:33,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101020010/?pageType=result,2026-08-31T00:19:12.072544+00:00,1-7/2-4/3-6-5,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101020011,2026-01-02,静岡競輪,F1,11,Ｓ級準決勝,20:04,19:59,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101020011/?pageType=result,2026-08-31T00:19:13.462674+00:00,5-1-6/3/2-4-7,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101020012,2026-01-02,静岡競輪,F1,12,Ｓ級準決勝,20:30,20:25,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101020012/?pageType=result,2026-08-31T00:19:14.801509+00:00,2-5/4-1/7-3/6,published,ひかり・小田競,楽天Kドリームス 並び予想
1320260103010008,2026-01-03,いわき平競輪,F1,8,Ｓ級予選,18:40,18:35,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320260103010008/?pageType=result,2026-08-31T00:20:19.199792+00:00,5-7-2/1/4-3-6,published,アオケイ,楽天Kドリームス 並び予想
1320260103010009,2026-01-03,いわき平競輪,F1,9,Ｓ級予選,19:04,18:59,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320260103010009/?pageType=result,2026-08-31T00:20:20.557189+00:00,5-1-4/2-6/7-3,published,アオケイ,楽天Kドリームス 並び予想
1320260103010010,2026-01-03,いわき平競輪,F1,10,Ｓ級予選,19:28,19:23,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320260103010010/?pageType=result,2026-08-31T00:20:21.874293+00:00,3-4-6/7-1/2-5,published,アオケイ,楽天Kドリームス 並び予想
1320260103010011,2026-01-03,いわき平競輪,F1,11,Ｓ級予選,19:52,19:47,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320260103010011/?pageType=result,2026-08-31T00:20:23.215062+00:00,5-1-7/4-2/3-6,published,アオケイ,楽天Kドリームス 並び予想
1320260103010012,2026-01-03,いわき平競輪,F1,12,Ｓ級初日特選,20:17,20:12,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320260103010012/?pageType=result,2026-08-31T00:20:24.585774+00:00,2-7/1-5/3-6/4,published,アオケイ,楽天Kドリームス 並び予想
2420260101030005,2026-01-03,宇都宮競輪,F1,5,Ｓ級一般,12:49,12:44,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420260101030005/?pageType=result,2026-08-31T00:19:48.015236+00:00,1-4/2-7/3-5/6,published,アオケイ,楽天Kドリームス 並び予想
2420260101030006,2026-01-03,宇都宮競輪,F1,6,Ｓ級一般,13:16,13:11,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420260101030006/?pageType=result,2026-08-31T00:19:49.488733+00:00,7-1/4-5-2/3-6,published,アオケイ,楽天Kドリームス 並び予想
2420260101030007,2026-01-03,宇都宮競輪,F1,7,Ｓ級一般,13:43,13:38,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420260101030007/?pageType=result,2026-08-31T00:19:50.827334+00:00,6-1/2-5-7/3-4,published,アオケイ,楽天Kドリームス 並び予想
2420260101030008,2026-01-03,宇都宮競輪,F1,8,Ｓ級特選,14:10,14:05,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420260101030008/?pageType=result,2026-08-31T00:19:52.212572+00:00,7-2-3-4/1-5-6,published,アオケイ,楽天Kドリームス 並び予想
2420260101030009,2026-01-03,宇都宮競輪,F1,9,Ｓ級特選,14:40,14:35,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420260101030009/?pageType=result,2026-08-31T00:19:53.555943+00:00,6-1/7-2-5/4-3,published,アオケイ,楽天Kドリームス 並び予想
2420260101030010,2026-01-03,宇都宮競輪,F1,10,Ｓ級特選,15:10,15:05,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420260101030010/?pageType=result,2026-08-31T00:19:54.922177+00:00,4-2-6/3/1-5-7,published,アオケイ,楽天Kドリームス 並び予想
2420260101030012,2026-01-03,宇都宮競輪,F1,12,Ｓ級決勝,16:22,16:17,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420260101030012/?pageType=result,2026-08-31T00:19:56.284044+00:00,5-1/4-2-6-7/3,published,アオケイ,楽天Kドリームス 並び予想
7320260103010008,2026-01-03,小松島競輪,F1,8,Ｓ級予選,13:52,13:47,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320260103010008/?pageType=result,2026-08-31T00:20:40.863836+00:00,4-1-7/2-5/3-6,published,競輪毎日,楽天Kドリームス 並び予想
7320260103010009,2026-01-03,小松島競輪,F1,9,Ｓ級予選,14:20,14:15,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320260103010009/?pageType=result,2026-08-31T00:20:42.197149+00:00,1-4-3/6/7-5-2,published,競輪毎日,楽天Kドリームス 並び予想
7320260103010010,2026-01-03,小松島競輪,F1,10,Ｓ級予選,14:50,14:45,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320260103010010/?pageType=result,2026-08-31T00:20:43.580706+00:00,3-7/4-1-6/5-2,published,競輪毎日,楽天Kドリームス 並び予想
7320260103010011,2026-01-03,小松島競輪,F1,11,Ｓ級予選,15:22,15:17,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320260103010011/?pageType=result,2026-08-31T00:20:44.909847+00:00,6-1-5/7-3/4-2,published,競輪毎日,楽天Kドリームス 並び予想
7320260103010012,2026-01-03,小松島競輪,F1,12,Ｓ級初日特選,15:58,15:53,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320260103010012/?pageType=result,2026-08-31T00:20:46.293103+00:00,5-7-2/1/3/6-4,published,競輪毎日,楽天Kドリームス 並び予想
4520260102020008,2026-01-03,豊橋競輪,F1,8,Ｓ級一般,14:01,13:56,6,https://keirin.kdreams.jp/toyohashi/racedetail/4520260102020008/?pageType=result,2026-08-31T00:20:04.318650+00:00,1-6/3/2-5-4,published,中部競輪,楽天Kドリームス 並び予想
4520260102020009,2026-01-03,豊橋競輪,F1,9,Ｓ級一般,14:30,14:25,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260102020009/?pageType=result,2026-08-31T00:20:05.674917+00:00,5-1-4/2-7/3-6,published,中部競輪,楽天Kドリームス 並び予想
