race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc,predicted_line_formation,line_status,line_provider,line_source
2420240401010006,2024-04-01,宇都宮競輪,F1,6,Ｓ級予選,13:06,13:01,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010006/?pageType=result,2026-08-31T03:13:36.556608+00:00,6-2-4/7-1/3-5,published,アオケイ,楽天Kドリームス 並び予想
2420240401010007,2024-04-01,宇都宮競輪,F1,7,Ｓ級予選,13:36,13:31,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010007/?pageType=result,2026-08-31T03:13:38.673461+00:00,4-1-6/2-5/3-7,published,アオケイ,楽天Kドリームス 並び予想
2420240401010008,2024-04-01,宇都宮競輪,F1,8,Ｓ級予選,14:08,14:03,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010008/?pageType=result,2026-08-31T03:13:40.790036+00:00,4-1-5/6/7-2-3,published,アオケイ,楽天Kドリームス 並び予想
2420240401010009,2024-04-01,宇都宮競輪,F1,9,Ｓ級予選,14:42,14:37,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010009/?pageType=result,2026-08-31T03:13:42.547340+00:00,1-7/5-2/6-4-3,published,アオケイ,楽天Kドリームス 並び予想
2420240401010010,2024-04-01,宇都宮競輪,F1,10,Ｓ級予選,15:17,15:12,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010010/?pageType=result,2026-08-31T03:13:44.127984+00:00,1-4-7/6-2/3-5,published,アオケイ,楽天Kドリームス 並び予想
2420240401010011,2024-04-01,宇都宮競輪,F1,11,Ｓ級予選,15:52,15:47,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010011/?pageType=result,2026-08-31T03:13:45.728193+00:00,5-7-1/6-2/4-3,published,アオケイ,楽天Kドリームス 並び予想
2420240401010012,2024-04-01,宇都宮競輪,F1,12,Ｓ級初特選,16:30,16:25,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010012/?pageType=result,2026-08-31T03:13:47.992581+00:00,7-4-1/3-6/2-5,published,アオケイ,楽天Kドリームス 並び予想
8120240401010008,2024-04-01,小倉競輪,F1,8,Ｓ級予選,18:45,18:40,7,https://keirin.kdreams.jp/kokura/racedetail/8120240401010008/?pageType=result,2026-08-31T03:13:07.696924+00:00,4-1/7-2/6/5-3,published,コンドル出版社,楽天Kドリームス 並び予想
8120240401010009,2024-04-01,小倉競輪,F1,9,Ｓ級予選,19:10,19:05,7,https://keirin.kdreams.jp/kokura/racedetail/8120240401010009/?pageType=result,2026-08-31T03:13:09.242359+00:00,1-5/2-4/7-3-6,published,コンドル出版社,楽天Kドリームス 並び予想
8120240401010010,2024-04-01,小倉競輪,F1,10,Ｓ級予選,19:35,19:30,7,https://keirin.kdreams.jp/kokura/racedetail/8120240401010010/?pageType=result,2026-08-31T03:13:10.824219+00:00,5-1-6/7-2/3-4,published,コンドル出版社,楽天Kドリームス 並び予想
8120240401010011,2024-04-01,小倉競輪,F1,11,Ｓ級予選,20:00,19:55,7,https://keirin.kdreams.jp/kokura/racedetail/8120240401010011/?pageType=result,2026-08-31T03:13:12.370372+00:00,7-4-1/2-5/3-6,published,コンドル出版社,楽天Kドリームス 並び予想
8120240401010012,2024-04-01,小倉競輪,F1,12,Ｓ級初日特選,20:25,20:20,7,https://keirin.kdreams.jp/kokura/racedetail/8120240401010012/?pageType=result,2026-08-31T03:13:15.003763+00:00,7-1-3/5-2/4-6,published,コンドル出版社,楽天Kドリームス 並び予想
2420240401020006,2024-04-02,宇都宮競輪,F1,6,Ｓ級一般,13:06,13:01,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401020006/?pageType=result,2026-08-31T03:13:50.134407+00:00,2-5/1/6-3-7/4,published,アオケイ,楽天Kドリームス 並び予想
2420240401020007,2024-04-02,宇都宮競輪,F1,7,Ｓ級一般,13:36,13:31,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401020007/?pageType=result,2026-08-31T03:13:51.854145+00:00,6-2-1/4-7/5-3,published,アオケイ,楽天Kドリームス 並び予想
2420240401020008,2024-04-02,宇都宮競輪,F1,8,Ｓ級選抜,14:08,14:03,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401020008/?pageType=result,2026-08-31T03:13:53.434778+00:00,3-1-7/2/6/5-4,published,アオケイ,楽天Kドリームス 並び予想
2420240401020009,2024-04-02,宇都宮競輪,F1,9,Ｓ級選抜,14:42,14:37,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401020009/?pageType=result,2026-08-31T03:13:55.029009+00:00,7-2-3/6/4-1-5,published,アオケイ,楽天Kドリームス 並び予想
2420240401020010,2024-04-02,宇都宮競輪,F1,10,Ｓ級準決勝,15:17,15:12,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401020010/?pageType=result,2026-08-31T03:13:56.609182+00:00,1-5/7-2-4/3/6,published,アオケイ,楽天Kドリームス 並び予想
2420240401020011,2024-04-02,宇都宮競輪,F1,11,Ｓ級準決勝,15:52,15:47,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401020011/?pageType=result,2026-08-31T03:13:58.157124+00:00,2-5-1/4/6/7-3,published,アオケイ,楽天Kドリームス 並び予想
2420240401020012,2024-04-02,宇都宮競輪,F1,12,Ｓ級準決勝,16:30,16:25,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401020012/?pageType=result,2026-08-31T03:13:59.961184+00:00,5-1/7-2-4/3-6,published,アオケイ,楽天Kドリームス 並び予想
8120240401020008,2024-04-02,小倉競輪,F1,8,Ｓ級一般,18:45,18:40,7,https://keirin.kdreams.jp/kokura/racedetail/8120240401020008/?pageType=result,2026-08-31T03:13:16.920321+00:00,1-4-7/2-6/5-3,published,コンドル出版社,楽天Kドリームス 並び予想
8120240401020009,2024-04-02,小倉競輪,F1,9,Ｓ級一般,19:10,19:05,7,https://keirin.kdreams.jp/kokura/racedetail/8120240401020009/?pageType=result,2026-08-31T03:13:20.069116+00:00,1-5/2-7/3-6/4,published,コンドル出版社,楽天Kドリームス 並び予想
8120240401020010,2024-04-02,小倉競輪,F1,10,Ｓ級準決勝,19:35,19:30,7,https://keirin.kdreams.jp/kokura/racedetail/8120240401020010/?pageType=result,2026-08-31T03:13:22.085357+00:00,6-1/4-7-2/5-3,published,コンドル出版社,楽天Kドリームス 並び予想
8120240401020011,2024-04-02,小倉競輪,F1,11,Ｓ級準決勝,20:00,19:55,7,https://keirin.kdreams.jp/kokura/racedetail/8120240401020011/?pageType=result,2026-08-31T03:13:23.959788+00:00,1-7/2-4/5-3-6,published,コンドル出版社,楽天Kドリームス 並び予想
8120240401020012,2024-04-02,小倉競輪,F1,12,Ｓ級準決勝,20:25,20:20,7,https://keirin.kdreams.jp/kokura/racedetail/8120240401020012/?pageType=result,2026-08-31T03:13:25.728497+00:00,5-1-3-6/7-2/4,published,コンドル出版社,楽天Kドリームス 並び予想
6120240402010008,2024-04-02,玉野競輪,F1,8,Ｓ級予選,18:35,18:30,7,https://keirin.kdreams.jp/tamano/racedetail/6120240402010008/?pageType=result,2026-08-31T03:14:12.686600+00:00,1-7/6-2/5-3-4,published,競輪毎日,楽天Kドリームス 並び予想
6120240402010009,2024-04-02,玉野競輪,F1,9,Ｓ級予選,19:00,18:55,7,https://keirin.kdreams.jp/tamano/racedetail/6120240402010009/?pageType=result,2026-08-31T03:14:14.298781+00:00,1-6/5-2/3-7-4,published,競輪毎日,楽天Kドリームス 並び予想
6120240402010010,2024-04-02,玉野競輪,F1,10,Ｓ級予選,19:25,19:20,7,https://keirin.kdreams.jp/tamano/racedetail/6120240402010010/?pageType=result,2026-08-31T03:14:17.038173+00:00,7-1/4-2/5-3-6,published,競輪毎日,楽天Kドリームス 並び予想
6120240402010011,2024-04-02,玉野競輪,F1,11,Ｓ級予選,19:50,19:45,7,https://keirin.kdreams.jp/tamano/racedetail/6120240402010011/?pageType=result,2026-08-31T03:14:18.921307+00:00,1-2-7/3-5/4-6,published,競輪毎日,楽天Kドリームス 並び予想
6120240402010012,2024-04-02,玉野競輪,F1,12,Ｓ級初日特選,20:15,20:10,7,https://keirin.kdreams.jp/tamano/racedetail/6120240402010012/?pageType=result,2026-08-31T03:14:20.635358+00:00,2-7/4-1/6-3-5,published,競輪毎日,楽天Kドリームス 並び予想
2420240401030005,2024-04-03,宇都宮競輪,F1,5,Ｓ級一般,12:36,12:31,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401030005/?pageType=result,2026-08-31T03:14:01.538645+00:00,1-4/2-7/6/5-3,published,アオケイ,楽天Kドリームス 並び予想
2420240401030006,2024-04-03,宇都宮競輪,F1,6,Ｓ級一般,13:06,13:01,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401030006/?pageType=result,2026-08-31T03:14:03.146501+00:00,5-3-7/4/6-1-2,published,アオケイ,楽天Kドリームス 並び予想
2420240401030007,2024-04-03,宇都宮競輪,F1,7,Ｓ級一般,13:36,13:31,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401030007/?pageType=result,2026-08-31T03:14:04.745892+00:00,6-4-1/5-2/3-7,published,アオケイ,楽天Kドリームス 並び予想
2420240401030008,2024-04-03,宇都宮競輪,F1,8,Ｓ級特選,14:08,14:03,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401030008/?pageType=result,2026-08-31T03:14:06.352808+00:00,1-7-5/4-2/6-3,published,アオケイ,楽天Kドリームス 並び予想
2420240401030009,2024-04-03,宇都宮競輪,F1,9,Ｓ級特選,14:42,14:37,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401030009/?pageType=result,2026-08-31T03:14:07.906681+00:00,5-1/7-2/3-4-6,published,アオケイ,楽天Kドリームス 並び予想
2420240401030010,2024-04-03,宇都宮競輪,F1,10,Ｓ級特選,15:17,15:12,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401030010/?pageType=result,2026-08-31T03:14:09.507806+00:00,1-5-4/7-2/6-3,published,アオケイ,楽天Kドリームス 並び予想
2420240401030012,2024-04-03,宇都宮競輪,F1,12,Ｓ級決勝,16:30,16:25,7,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401030012/?pageType=result,2026-08-31T03:14:11.077497+00:00,1-7/5-2/4/6-3,published,アオケイ,楽天Kドリームス 並び予想
