race_id,race_date,track,race_no,race_type,car_no,player_name,finish_position,finish_text,margin,last200,winning_method,sb,result_comment,result_source_url,result_source,captured_at_utc,raw_row_json
2420240401010006,2024-04-01,宇都宮競輪,6,Ｓ級予選,1,坂本 修一,4,4,３/４車身,14.1,,,目標共倒れ,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:43:52.400979+00:00,"{""cells"": [""◎"", ""4"", ""1"", ""坂本 修一"", ""３/４車身"", ""14.1"", """", """", ""目標共倒れ""], ""row_class"": []}"
2420240401010006,2024-04-01,宇都宮競輪,6,Ｓ級予選,2,高橋 広大,3,3,１/２車輪,14.5,,S,ハコ飲まれ,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:43:52.400979+00:00,"{""cells"": [""注"", ""3"", ""2"", ""高橋 広大"", ""１/２車輪"", ""14.5"", """", ""S"", ""ハコ飲まれ""], ""row_class"": []}"
2420240401010006,2024-04-01,宇都宮競輪,6,Ｓ級予選,3,池野 健太,1,1,,14.2,差,,中団一気に,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:43:52.400979+00:00,"{""cells"": [""×"", ""1"", ""3"", ""池野 健太"", """", ""14.2"", ""差"", """", ""中団一気に""], ""row_class"": []}"
2420240401010006,2024-04-01,宇都宮競輪,6,Ｓ級予選,4,金成 和幸,5,5,１/４車輪,14.5,,,前団飲まれ,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:43:52.400979+00:00,"{""cells"": ["""", ""5"", ""4"", ""金成 和幸"", ""１/４車輪"", ""14.5"", """", """", ""前団飲まれ""], ""row_class"": []}"
2420240401010006,2024-04-01,宇都宮競輪,6,Ｓ級予選,5,松田 治之,2,2,１/２車輪,14.1,ク,,マーク続く,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:43:52.400979+00:00,"{""cells"": [""△"", ""2"", ""5"", ""松田 治之"", ""１/２車輪"", ""14.1"", ""ク"", """", ""マーク続く""], ""row_class"": []}"
2420240401010006,2024-04-01,宇都宮競輪,6,Ｓ級予選,6,早坂 秀悟,6,6,１/４車輪,14.8,,B,叩き末欠く,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:43:52.400979+00:00,"{""cells"": [""▲"", ""6"", ""6"", ""早坂 秀悟"", ""１/４車輪"", ""14.8"", """", ""B"", ""叩き末欠く""], ""row_class"": []}"
2420240401010006,2024-04-01,宇都宮競輪,6,Ｓ級予選,7,小川 丈太,7,7,１/２車輪,14.0,,,６番手不発,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010006/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:43:52.400979+00:00,"{""cells"": [""○"", ""7"", ""7"", ""小川 丈太"", ""１/２車輪"", ""14.0"", """", """", ""６番手不発""], ""row_class"": []}"
2420240401010007,2024-04-01,宇都宮競輪,7,Ｓ級予選,1,福田 知也,2,2,タイヤ差,14.1,差,S,中突き迫る,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:43:54.743314+00:00,"{""cells"": [""○"", ""2"", ""1"", ""福田 知也"", ""タイヤ差"", ""14.1"", ""差"", ""S"", ""中突き迫る""], ""row_class"": []}"
2420240401010007,2024-04-01,宇都宮競輪,7,Ｓ級予選,2,不破 将登,3,3,１/８車輪,14.3,,,追上げ踏む,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:43:54.743314+00:00,"{""cells"": [""注"", ""3"", ""2"", ""不破 将登"", ""１/８車輪"", ""14.3"", """", """", ""追上げ踏む""], ""row_class"": []}"
2420240401010007,2024-04-01,宇都宮競輪,7,Ｓ級予選,3,谷口 力也,4,4,３/４車輪,14.7,,B,主導権奪う,https://keirin.kdreams.jp/utsunomiya/racedetail/2420240401010007/?pageType=KS_RACE_CARD_PAGE_TYPE_SHOW_RESULT,楽天Kドリームス 結果・払戻金,2026-08-31T04:43:54.743314+00:00,"{""cells"": [""×"", ""4"", ""3"", ""谷口 力也"", ""３/４車輪"", ""14.7"", """", ""B"", ""主導権奪う""], ""row_class"": []}"
