race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc,predicted_line_formation,line_status,line_provider,line_source
1220260703010012,2026-07-03,青森競輪,F1,12,Ｓ級初日特選,20:30,20:25,7,https://keirin.kdreams.jp/aomori/racedetail/1220260703010012/?pageType=result,2026-09-17T01:07:44.600661+00:00,1-4-5-6/3-2-7,published,アオケイ,楽天Kドリームス 並び予想
1220260703020008,2026-07-04,青森競輪,F1,8,Ｓ級一般,18:43,18:38,6,https://keirin.kdreams.jp/aomori/racedetail/1220260703020008/?pageType=result,2026-09-17T01:07:46.040207+00:00,2-5-4/6-3-1,published,アオケイ,楽天Kドリームス 並び予想
1220260703020009,2026-07-04,青森競輪,F1,9,Ｓ級一般,19:09,19:04,7,https://keirin.kdreams.jp/aomori/racedetail/1220260703020009/?pageType=result,2026-09-17T01:07:47.617762+00:00,4-1/7-2-5/6-3,published,アオケイ,楽天Kドリームス 並び予想
1220260703020010,2026-07-04,青森競輪,F1,10,Ｓ級準決勝,19:35,19:30,7,https://keirin.kdreams.jp/aomori/racedetail/1220260703020010/?pageType=result,2026-09-17T01:07:49.249678+00:00,1-5/7-2/3/4-6,published,アオケイ,楽天Kドリームス 並び予想
1220260703020011,2026-07-04,青森競輪,F1,11,Ｓ級準決勝,20:02,19:57,7,https://keirin.kdreams.jp/aomori/racedetail/1220260703020011/?pageType=result,2026-09-17T01:07:50.835237+00:00,5-7-2-1/6-4-3,published,アオケイ,楽天Kドリームス 並び予想
1220260703020012,2026-07-04,青森競輪,F1,12,Ｓ級準決勝,20:30,20:25,7,https://keirin.kdreams.jp/aomori/racedetail/1220260703020012/?pageType=result,2026-09-17T01:07:52.429417+00:00,4-7-1/2-5/3-6,published,アオケイ,楽天Kドリームス 並び予想
5520260705010006,2026-07-05,和歌山競輪,F1,6,Ｓ級予選,13:02,12:57,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705010006/?pageType=result,2026-09-17T01:08:30.746824+00:00,3-7-5/4-1/2-6,published,競輪研究,楽天Kドリームス 並び予想
5520260705010007,2026-07-05,和歌山競輪,F1,7,Ｓ級予選,13:30,13:25,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705010007/?pageType=result,2026-09-17T01:08:32.545467+00:00,1-4/2-5-7/3-6,published,競輪研究,楽天Kドリームス 並び予想
5520260705010008,2026-07-05,和歌山競輪,F1,8,Ｓ級予選,13:58,13:53,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705010008/?pageType=result,2026-09-17T01:08:34.130079+00:00,5-2/7-1/3-6/4,published,競輪研究,楽天Kドリームス 並び予想
5520260705010009,2026-07-05,和歌山競輪,F1,9,Ｓ級予選,14:27,14:22,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705010009/?pageType=result,2026-09-17T01:08:35.747823+00:00,7-1-4/2/5-3-6,published,競輪研究,楽天Kドリームス 並び予想
5520260705010010,2026-07-05,和歌山競輪,F1,10,Ｓ級予選,14:57,14:52,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705010010/?pageType=result,2026-09-17T01:08:37.327422+00:00,1-7-3/4/2-5/6,published,競輪研究,楽天Kドリームス 並び予想
