race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,source_url,captured_at_utc,car_no,player_name,player_profile,prefecture,age,term,class,style,gear,score,s_count,b_count,nige_count,makuri_count,sashi_count,mark_count,first_count,second_count,third_count,outside_count,win_rate,top2_rate,top3_rate,prediction_mark,evaluation,raw_row_json,predicted_line_formation,line_status,line_provider,line_source,line_id,line_position,line_size,line_role
4520260705030007,2026-07-07,豊橋競輪,F1,7,Ｓ級一般,18:17,18:12,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030007/?pageType=result,2026-09-17T01:08:20.792668+00:00,2,大屋 健司,広 島/44/87,広島,44,87,S2,追,3.92,103.37,2,0,0,1,6,2,5,4,3,17,17.2,31.0,41.3,◎,4,"{""cells"": [""◎"", """", ""4"", ""2"", ""2"", ""大屋 健司 広 島/44/87"", ""S2"", ""追"", ""3.92"", ""103.37"", ""2"", ""0"", ""0"", ""1"", ""6"", ""2"", ""5"", ""4"", ""3"", ""17"", ""17.2"", ""31.0"", ""41.3""], ""row_class"": [""n2""]}",4-1/5-2-7/3-6,published,中部競輪,楽天Kドリームス 並び予想,2,2,3,追込
4520260705030007,2026-07-07,豊橋競輪,F1,7,Ｓ級一般,18:17,18:12,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030007/?pageType=result,2026-09-17T01:08:20.792668+00:00,3,坂本 周作,青 森/34/105,青森,34,105,S2,逃,3.92,93.84,0,4,0,3,0,0,3,0,1,15,15.7,15.7,21.0,×,6,"{""cells"": [""×"", """", ""6"", ""3"", ""3"", ""坂本 周作 青 森/34/105"", ""S2"", ""逃"", ""3.92"", ""93.84"", ""0"", ""4"", ""0"", ""3"", ""0"", ""0"", ""3"", ""0"", ""1"", ""15"", ""15.7"", ""15.7"", ""21.0""], ""row_class"": [""n3""]}",4-1/5-2-7/3-6,published,中部競輪,楽天Kドリームス 並び予想,3,1,2,自在
4520260705030007,2026-07-07,豊橋競輪,F1,7,Ｓ級一般,18:17,18:12,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030007/?pageType=result,2026-09-17T01:08:20.792668+00:00,4,伊藤 稔真,三 重/29/111,三重,29,111,S2,両,3.92,89.72,3,2,0,0,1,0,1,0,0,11,8.3,8.3,8.3,,7,"{""cells"": ["""", """", ""7"", ""4"", ""4"", ""伊藤 稔真 三 重/29/111"", ""S2"", ""両"", ""3.92"", ""89.72"", ""3"", ""2"", ""0"", ""0"", ""1"", ""0"", ""1"", ""0"", ""0"", ""11"", ""8.3"", ""8.3"", ""8.3""], ""row_class"": [""n4""]}",4-1/5-2-7/3-6,published,中部競輪,楽天Kドリームス 並び予想,1,1,2,自在
4520260705030007,2026-07-07,豊橋競輪,F1,7,Ｓ級一般,18:17,18:12,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030007/?pageType=result,2026-09-17T01:08:20.792668+00:00,5,城戸 俊潔,岡 山/28/115,岡山,28,115,S2,逃,3.92,98.73,6,12,5,5,0,0,5,5,3,13,19.2,38.4,50.0,○,5,"{""cells"": [""○"", """", ""5"", ""5"", ""5"", ""城戸 俊潔 岡 山/28/115"", ""S2"", ""逃"", ""3.92"", ""98.73"", ""6"", ""12"", ""5"", ""5"", ""0"", ""0"", ""5"", ""5"", ""3"", ""13"", ""19.2"", ""38.4"", ""50.0""], ""row_class"": [""n5""]}",4-1/5-2-7/3-6,published,中部競輪,楽天Kドリームス 並び予想,2,1,3,押え先
4520260705030007,2026-07-07,豊橋競輪,F1,7,Ｓ級一般,18:17,18:12,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030007/?pageType=result,2026-09-17T01:08:20.792668+00:00,6,水谷 良和,愛 知/55/70,愛知,55,70,S2,追,3.92,89.14,1,0,0,0,0,0,0,0,3,4,0.0,0.0,42.8,▲,7,"{""cells"": [""▲"", """", ""7"", ""6"", ""6"", ""水谷 良和 愛 知/55/70"", ""S2"", ""追"", ""3.92"", ""89.14"", ""1"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""3"", ""4"", ""0.0"", ""0.0"", ""42.8""], ""row_class"": [""n6""]}",4-1/5-2-7/3-6,published,中部競輪,楽天Kドリームス 並び予想,3,2,2,追込
4520260705030007,2026-07-07,豊橋競輪,F1,7,Ｓ級一般,18:17,18:12,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030007/?pageType=result,2026-09-17T01:08:20.792668+00:00,7,室井 健一,徳 島/55/69,徳島,55,69,S2,追,3.92,100.25,0,0,0,0,2,0,0,2,1,9,0.0,16.6,25.0,△,4,"{""cells"": [""△"", """", ""4"", ""7"", ""室井 健一 徳 島/55/69"", ""S2"", ""追"", ""3.92"", ""100.25"", ""0"", ""0"", ""0"", ""0"", ""2"", ""0"", ""0"", ""2"", ""1"", ""9"", ""0.0"", ""16.6"", ""25.0""], ""row_class"": [""n7""]}",4-1/5-2-7/3-6,published,中部競輪,楽天Kドリームス 並び予想,2,3,3,追込
4520260705030008,2026-07-07,豊橋競輪,F1,8,Ｓ級特選,18:42,18:37,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030008/?pageType=result,2026-09-17T01:08:23.499529+00:00,1,香川 雄介,香 川/52/76,香川,52,76,S1,追,3.93,105.13,0,0,0,0,3,0,3,0,3,20,11.5,11.5,23.0,○,3,"{""cells"": [""○"", """", ""3"", ""1"", ""1"", ""香川 雄介 香 川/52/76"", ""S1"", ""追"", ""3.93"", ""105.13"", ""0"", ""0"", ""0"", ""0"", ""3"", ""0"", ""3"", ""0"", ""3"", ""20"", ""11.5"", ""11.5"", ""23.0""], ""row_class"": [""n1""]}",4-1-7/6-2-3/5,published,中部競輪,楽天Kドリームス 並び予想,1,2,3,追込
4520260705030008,2026-07-07,豊橋競輪,F1,8,Ｓ級特選,18:42,18:37,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030008/?pageType=result,2026-09-17T01:08:23.499529+00:00,2,清水 一幸,大 阪/39/109,大阪,39,109,S2,追,3.92,100.38,6,0,0,1,6,1,5,3,3,17,17.8,28.5,39.2,×,4,"{""cells"": [""×"", """", ""4"", ""2"", ""2"", ""清水 一幸 大 阪/39/109"", ""S2"", ""追"", ""3.92"", ""100.38"", ""6"", ""0"", ""0"", ""1"", ""6"", ""1"", ""5"", ""3"", ""3"", ""17"", ""17.8"", ""28.5"", ""39.2""], ""row_class"": [""n2""]}",4-1-7/6-2-3/5,published,中部競輪,楽天Kドリームス 並び予想,2,2,3,追込
4520260705030008,2026-07-07,豊橋競輪,F1,8,Ｓ級特選,18:42,18:37,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030008/?pageType=result,2026-09-17T01:08:23.499529+00:00,3,岸澤 賢太,埼 玉/39/91,埼玉,39,91,S2,両,3.92,100.81,2,0,0,0,7,0,3,4,3,12,13.6,31.8,45.4,注,4,"{""cells"": [""注"", """", ""4"", ""3"", ""3"", ""岸澤 賢太 埼 玉/39/91"", ""S2"", ""両"", ""3.92"", ""100.81"", ""2"", ""0"", ""0"", ""0"", ""7"", ""0"", ""3"", ""4"", ""3"", ""12"", ""13.6"", ""31.8"", ""45.4""], ""row_class"": [""n3""]}",4-1-7/6-2-3/5,published,中部競輪,楽天Kドリームス 並び予想,2,3,3,追込
4520260705030008,2026-07-07,豊橋競輪,F1,8,Ｓ級特選,18:42,18:37,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030008/?pageType=result,2026-09-17T01:08:23.499529+00:00,4,佐々木 豪,愛 媛/30/109,愛媛,30,109,S1,逃,3.92,109.28,4,6,4,3,1,2,5,5,2,16,17.8,35.7,42.8,◎,3,"{""cells"": [""◎"", """", ""3"", ""4"", ""4"", ""佐々木 豪 愛 媛/30/109"", ""S1"", ""逃"", ""3.92"", ""109.28"", ""4"", ""6"", ""4"", ""3"", ""1"", ""2"", ""5"", ""5"", ""2"", ""16"", ""17.8"", ""35.7"", ""42.8""], ""row_class"": [""n4""]}",4-1-7/6-2-3/5,published,中部競輪,楽天Kドリームス 並び予想,1,1,3,先行
4520260705030008,2026-07-07,豊橋競輪,F1,8,Ｓ級特選,18:42,18:37,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030008/?pageType=result,2026-09-17T01:08:23.499529+00:00,5,志村 太賀,山 梨/43/90,山梨,43,90,S1,追,3.92,98.30,7,0,0,0,4,0,1,3,3,13,5.0,20.0,35.0,△,5,"{""cells"": [""△"", """", ""5"", ""5"", ""5"", ""志村 太賀 山 梨/43/90"", ""S1"", ""追"", ""3.92"", ""98.30"", ""7"", ""0"", ""0"", ""0"", ""4"", ""0"", ""1"", ""3"", ""3"", ""13"", ""5.0"", ""20.0"", ""35.0""], ""row_class"": [""n5""]}",4-1-7/6-2-3/5,published,中部競輪,楽天Kドリームス 並び予想,3,1,1,追上
4520260705030008,2026-07-07,豊橋競輪,F1,8,Ｓ級特選,18:42,18:37,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030008/?pageType=result,2026-09-17T01:08:23.499529+00:00,6,上杉 嘉槻,福 井/28/119,福井,28,119,S2,逃,3.92,94.40,0,13,3,1,0,0,2,2,4,22,6.6,13.3,26.6,,6,"{""cells"": ["""", """", ""6"", ""6"", ""6"", ""上杉 嘉槻 福 井/28/119"", ""S2"", ""逃"", ""3.92"", ""94.40"", ""0"", ""13"", ""3"", ""1"", ""0"", ""0"", ""2"", ""2"", ""4"", ""22"", ""6.6"", ""13.3"", ""26.6""], ""row_class"": [""n6""]}",4-1-7/6-2-3/5,published,中部競輪,楽天Kドリームス 並び予想,2,1,3,押え先
4520260705030008,2026-07-07,豊橋競輪,F1,8,Ｓ級特選,18:42,18:37,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030008/?pageType=result,2026-09-17T01:08:23.499529+00:00,7,堤 洋,徳 島/50/75,徳島,50,75,S1,追,3.92,99.04,0,0,0,0,4,1,2,3,10,8,8.6,21.7,65.2,▲,4,"{""cells"": [""▲"", """", ""4"", ""7"", ""堤 洋 徳 島/50/75"", ""S1"", ""追"", ""3.92"", ""99.04"", ""0"", ""0"", ""0"", ""0"", ""4"", ""1"", ""2"", ""3"", ""10"", ""8"", ""8.6"", ""21.7"", ""65.2""], ""row_class"": [""n7""]}",4-1-7/6-2-3/5,published,中部競輪,楽天Kドリームス 並び予想,1,3,3,追込
4520260705030009,2026-07-07,豊橋競輪,F1,9,Ｓ級特選,19:08,19:03,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030009/?pageType=result,2026-09-17T01:08:26.917610+00:00,1,笠松 信幸,愛 知/47/84,愛知,47,84,S1,追,3.92,105.59,10,0,0,0,6,2,6,2,4,15,22.2,29.6,44.4,○,3,"{""cells"": [""○"", """", ""3"", ""1"", ""1"", ""笠松 信幸 愛 知/47/84"", ""S1"", ""追"", ""3.92"", ""105.59"", ""10"", ""0"", ""0"", ""0"", ""6"", ""2"", ""6"", ""2"", ""4"", ""15"", ""22.2"", ""29.6"", ""44.4""], ""row_class"": [""n1""]}",5-1/6-2/7-3-4,published,中部競輪,楽天Kドリームス 並び予想,1,2,2,追込
4520260705030009,2026-07-07,豊橋競輪,F1,9,Ｓ級特選,19:08,19:03,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030009/?pageType=result,2026-09-17T01:08:26.917610+00:00,2,武田 豊樹,茨 城/52/88,茨城,52,88,S1,追,3.92,102.27,1,0,0,0,5,2,3,4,2,13,13.6,31.8,40.9,△,4,"{""cells"": [""△"", """", ""4"", ""2"", ""2"", ""武田 豊樹 茨 城/52/88"", ""S1"", ""追"", ""3.92"", ""102.27"", ""1"", ""0"", ""0"", ""0"", ""5"", ""2"", ""3"", ""4"", ""2"", ""13"", ""13.6"", ""31.8"", ""40.9""], ""row_class"": [""n2""]}",5-1/6-2/7-3-4,published,中部競輪,楽天Kドリームス 並び予想,2,2,2,追込
4520260705030009,2026-07-07,豊橋競輪,F1,9,Ｓ級特選,19:08,19:03,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030009/?pageType=result,2026-09-17T01:08:26.917610+00:00,3,井上 昌己,長 崎/46/86,長崎,46,86,S1,追,3.92,105.75,4,0,0,1,4,1,4,2,4,10,20.0,30.0,50.0,×,3,"{""cells"": [""×"", """", ""3"", ""3"", ""3"", ""井上 昌己 長 崎/46/86"", ""S1"", ""追"", ""3.92"", ""105.75"", ""4"", ""0"", ""0"", ""1"", ""4"", ""1"", ""4"", ""2"", ""4"", ""10"", ""20.0"", ""30.0"", ""50.0""], ""row_class"": [""n3""]}",5-1/6-2/7-3-4,published,中部競輪,楽天Kドリームス 並び予想,3,2,3,追込
4520260705030009,2026-07-07,豊橋競輪,F1,9,Ｓ級特選,19:08,19:03,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030009/?pageType=result,2026-09-17T01:08:26.917610+00:00,4,小林 弘和,佐 賀/42/91,佐賀,42,91,S2,追,3.92,102.40,2,0,0,0,4,1,1,4,3,12,5.0,25.0,40.0,▲,4,"{""cells"": [""▲"", """", ""4"", ""4"", ""4"", ""小林 弘和 佐 賀/42/91"", ""S2"", ""追"", ""3.92"", ""102.40"", ""2"", ""0"", ""0"", ""0"", ""4"", ""1"", ""1"", ""4"", ""3"", ""12"", ""5.0"", ""25.0"", ""40.0""], ""row_class"": [""n4""]}",5-1/6-2/7-3-4,published,中部競輪,楽天Kドリームス 並び予想,3,3,3,追込
4520260705030009,2026-07-07,豊橋競輪,F1,9,Ｓ級特選,19:08,19:03,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030009/?pageType=result,2026-09-17T01:08:26.917610+00:00,5,浅井 康太,三 重/42/90,三重,42,90,S1,両,3.92,113.15,2,0,0,1,7,0,7,1,7,11,26.9,30.7,57.6,◎,2,"{""cells"": [""◎"", """", ""2"", ""5"", ""5"", ""浅井 康太 三 重/42/90"", ""S1"", ""両"", ""3.92"", ""113.15"", ""2"", ""0"", ""0"", ""1"", ""7"", ""0"", ""7"", ""1"", ""7"", ""11"", ""26.9"", ""30.7"", ""57.6""], ""row_class"": [""n5""]}",5-1/6-2/7-3-4,published,中部競輪,楽天Kドリームス 並び予想,1,1,2,自在
4520260705030009,2026-07-07,豊橋競輪,F1,9,Ｓ級特選,19:08,19:03,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030009/?pageType=result,2026-09-17T01:08:26.917610+00:00,6,河合 佑弥,東 京/31/113,東京,31,113,S2,逃,3.92,100.08,1,3,1,2,0,0,1,2,2,8,7.6,23.0,38.4,,4,"{""cells"": ["""", """", ""4"", ""6"", ""6"", ""河合 佑弥 東 京/31/113"", ""S2"", ""逃"", ""3.92"", ""100.08"", ""1"", ""3"", ""1"", ""2"", ""0"", ""0"", ""1"", ""2"", ""2"", ""8"", ""7.6"", ""23.0"", ""38.4""], ""row_class"": [""n6""]}",5-1/6-2/7-3-4,published,中部競輪,楽天Kドリームス 並び予想,2,1,2,押え先
4520260705030009,2026-07-07,豊橋競輪,F1,9,Ｓ級特選,19:08,19:03,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030009/?pageType=result,2026-09-17T01:08:26.917610+00:00,7,原口 昌平,福 岡/33/107,福岡,33,107,S2,両,3.93,102.89,2,8,3,4,1,0,5,3,0,11,26.3,42.1,42.1,注,4,"{""cells"": [""注"", """", ""4"", ""7"", ""原口 昌平 福 岡/33/107"", ""S2"", ""両"", ""3.93"", ""102.89"", ""2"", ""8"", ""3"", ""4"", ""1"", ""0"", ""5"", ""3"", ""0"", ""11"", ""26.3"", ""42.1"", ""42.1""], ""row_class"": [""n7""]}",5-1/6-2/7-3-4,published,中部競輪,楽天Kドリームス 並び予想,3,1,3,押え先
4520260705030012,2026-07-07,豊橋競輪,F1,12,Ｓ級決勝,20:30,20:25,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030012/?pageType=result,2026-09-17T01:08:28.997967+00:00,1,神田 紘輔,大 阪/40/100,大阪,40,100,S1,追,3.92,106.82,1,0,0,0,5,0,2,3,9,14,7.1,17.8,50.0,注,3,"{""cells"": [""注"", """", ""3"", ""1"", ""1"", ""神田 紘輔 大 阪/40/100"", ""S1"", ""追"", ""3.92"", ""106.82"", ""1"", ""0"", ""0"", ""0"", ""5"", ""0"", ""2"", ""3"", ""9"", ""14"", ""7.1"", ""17.8"", ""50.0""], ""row_class"": [""n1""]}",6-2/1/3-5/4-7,published,中部競輪,楽天Kドリームス 並び予想,2,1,1,追上
4520260705030012,2026-07-07,豊橋競輪,F1,12,Ｓ級決勝,20:30,20:25,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030012/?pageType=result,2026-09-17T01:08:28.997967+00:00,2,内藤 宣彦,秋 田/55/67,秋田,55,67,S1,追,3.92,106.71,1,0,0,0,2,0,2,0,4,17,8.6,8.6,26.0,▲,3,"{""cells"": [""▲"", """", ""3"", ""2"", ""2"", ""内藤 宣彦 秋 田/55/67"", ""S1"", ""追"", ""3.92"", ""106.71"", ""1"", ""0"", ""0"", ""0"", ""2"", ""0"", ""2"", ""0"", ""4"", ""17"", ""8.6"", ""8.6"", ""26.0""], ""row_class"": [""n2""]}",6-2/1/3-5/4-7,published,中部競輪,楽天Kドリームス 並び予想,1,2,2,追込
4520260705030012,2026-07-07,豊橋競輪,F1,12,Ｓ級決勝,20:30,20:25,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030012/?pageType=result,2026-09-17T01:08:28.997967+00:00,3,木村 皆斗,茨 城/24/119,茨城,24,119,S1,逃,3.92,108.74,6,18,11,6,1,0,13,5,1,12,41.9,58.0,61.2,◎,3,"{""cells"": [""◎"", """", ""3"", ""3"", ""3"", ""木村 皆斗 茨 城/24/119"", ""S1"", ""逃"", ""3.92"", ""108.74"", ""6"", ""18"", ""11"", ""6"", ""1"", ""0"", ""13"", ""5"", ""1"", ""12"", ""41.9"", ""58.0"", ""61.2""], ""row_class"": [""n3""]}",6-2/1/3-5/4-7,published,中部競輪,楽天Kドリームス 並び予想,3,1,2,押え先
4520260705030012,2026-07-07,豊橋競輪,F1,12,Ｓ級決勝,20:30,20:25,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030012/?pageType=result,2026-09-17T01:08:28.997967+00:00,4,野中 龍之介,神奈川/24/127,神奈川,24,127,S2,逃,3.92,105.56,5,8,8,4,1,0,9,4,3,7,39.1,56.5,69.5,△,3,"{""cells"": [""△"", """", ""3"", ""4"", ""4"", ""野中 龍之介 神奈川/24/127"", ""S2"", ""逃"", ""3.92"", ""105.56"", ""5"", ""8"", ""8"", ""4"", ""1"", ""0"", ""9"", ""4"", ""3"", ""7"", ""39.1"", ""56.5"", ""69.5""], ""row_class"": [""n4""]}",6-2/1/3-5/4-7,published,中部競輪,楽天Kドリームス 並び予想,4,1,2,押え先
4520260705030012,2026-07-07,豊橋競輪,F1,12,Ｓ級決勝,20:30,20:25,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030012/?pageType=result,2026-09-17T01:08:28.997967+00:00,5,恩田 淳平,群 馬/36/100,群馬,36,100,S1,追,3.92,107.92,6,0,0,0,4,2,3,3,4,15,12.0,24.0,40.0,○,3,"{""cells"": [""○"", """", ""3"", ""5"", ""5"", ""恩田 淳平 群 馬/36/100"", ""S1"", ""追"", ""3.92"", ""107.92"", ""6"", ""0"", ""0"", ""0"", ""4"", ""2"", ""3"", ""3"", ""4"", ""15"", ""12.0"", ""24.0"", ""40.0""], ""row_class"": [""n5""]}",6-2/1/3-5/4-7,published,中部競輪,楽天Kドリームス 並び予想,3,2,2,追込
4520260705030012,2026-07-07,豊橋競輪,F1,12,Ｓ級決勝,20:30,20:25,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030012/?pageType=result,2026-09-17T01:08:28.997967+00:00,6,中村 龍吉,福 島/25/125,福島,25,125,S2,逃,3.92,93.72,13,11,7,4,1,0,9,3,3,3,50.0,66.6,83.3,,6,"{""cells"": ["""", """", ""6"", ""6"", ""6"", ""中村 龍吉 福 島/25/125"", ""S2"", ""逃"", ""3.92"", ""93.72"", ""13"", ""11"", ""7"", ""4"", ""1"", ""0"", ""9"", ""3"", ""3"", ""3"", ""50.0"", ""66.6"", ""83.3""], ""row_class"": [""n6""]}",6-2/1/3-5/4-7,published,中部競輪,楽天Kドリームス 並び予想,1,1,2,先行
4520260705030012,2026-07-07,豊橋競輪,F1,12,Ｓ級決勝,20:30,20:25,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705030012/?pageType=result,2026-09-17T01:08:28.997967+00:00,7,嶋津 拓弥,神奈川/40/103,神奈川,40,103,S1,追,3.92,112.11,0,0,0,1,6,3,5,5,5,11,19.2,38.4,57.6,×,2,"{""cells"": [""×"", """", ""2"", ""7"", ""嶋津 拓弥 神奈川/40/103"", ""S1"", ""追"", ""3.92"", ""112.11"", ""0"", ""0"", ""0"", ""1"", ""6"", ""3"", ""5"", ""5"", ""5"", ""11"", ""19.2"", ""38.4"", ""57.6""], ""row_class"": [""n7""]}",6-2/1/3-5/4-7,published,中部競輪,楽天Kドリームス 並び予想,4,2,2,追込
6320260707010006,2026-07-07,防府競輪,F1,6,Ｓ級予選,12:56,12:51,https://keirin.kdreams.jp/hofu/racedetail/6320260707010006/?pageType=result,2026-09-17T01:09:04.961317+00:00,1,佐々木 則幸,高 知/49/79,高知,49,79,S2,追,3.93,100.24,1,0,0,0,3,4,2,5,2,16,8.0,28.0,36.0,○,4,"{""cells"": [""○"", """", ""4"", ""1"", ""1"", ""佐々木 則幸 高 知/49/79"", ""S2"", ""追"", ""3.93"", ""100.24"", ""1"", ""0"", ""0"", ""0"", ""3"", ""4"", ""2"", ""5"", ""2"", ""16"", ""8.0"", ""28.0"", ""36.0""], ""row_class"": [""n1""]}",2-5-3/7-1-4/6,published,リズム,楽天Kドリームス 並び予想,2,2,3,追込
6320260707010006,2026-07-07,防府競輪,F1,6,Ｓ級予選,12:56,12:51,https://keirin.kdreams.jp/hofu/racedetail/6320260707010006/?pageType=result,2026-09-17T01:09:04.961317+00:00,2,鈴木 陸来,静 岡/29/117,静岡,29,117,S2,逃,3.92,102.59,8,6,4,1,3,2,3,7,2,10,13.6,45.4,54.5,△,4,"{""cells"": [""△"", """", ""4"", ""2"", ""2"", ""鈴木 陸来 静 岡/29/117"", ""S2"", ""逃"", ""3.92"", ""102.59"", ""8"", ""6"", ""4"", ""1"", ""3"", ""2"", ""3"", ""7"", ""2"", ""10"", ""13.6"", ""45.4"", ""54.5""], ""row_class"": [""n2""]}",2-5-3/7-1-4/6,published,リズム,楽天Kドリームス 並び予想,1,1,3,自在
6320260707010006,2026-07-07,防府競輪,F1,6,Ｓ級予選,12:56,12:51,https://keirin.kdreams.jp/hofu/racedetail/6320260707010006/?pageType=result,2026-09-17T01:09:04.961317+00:00,3,古川 尚耶,栃 木/40/92,栃木,40,92,S2,追,3.92,98.96,1,0,0,0,3,5,1,7,1,23,3.1,25.0,28.1,注,5,"{""cells"": [""注"", """", ""5"", ""3"", ""3"", ""古川 尚耶 栃 木/40/92"", ""S2"", ""追"", ""3.92"", ""98.96"", ""1"", ""0"", ""0"", ""0"", ""3"", ""5"", ""1"", ""7"", ""1"", ""23"", ""3.1"", ""25.0"", ""28.1""], ""row_class"": [""n3""]}",2-5-3/7-1-4/6,published,リズム,楽天Kドリームス 並び予想,1,3,3,追込
6320260707010006,2026-07-07,防府競輪,F1,6,Ｓ級予選,12:56,12:51,https://keirin.kdreams.jp/hofu/racedetail/6320260707010006/?pageType=result,2026-09-17T01:09:04.961317+00:00,4,吉松 直人,高 知/45/90,高知,45,90,S2,追,3.92,94.23,3,0,0,1,9,3,8,5,4,5,36.3,59.0,77.2,▲,6,"{""cells"": [""▲"", """", ""6"", ""4"", ""4"", ""吉松 直人 高 知/45/90"", ""S2"", ""追"", ""3.92"", ""94.23"", ""3"", ""0"", ""0"", ""1"", ""9"", ""3"", ""8"", ""5"", ""4"", ""5"", ""36.3"", ""59.0"", ""77.2""], ""row_class"": [""n4""]}",2-5-3/7-1-4/6,published,リズム,楽天Kドリームス 並び予想,2,3,3,追込
6320260707010006,2026-07-07,防府競輪,F1,6,Ｓ級予選,12:56,12:51,https://keirin.kdreams.jp/hofu/racedetail/6320260707010006/?pageType=result,2026-09-17T01:09:04.961317+00:00,5,星野 洋輝,福 島/26/115,福島,26,115,S1,追,3.92,103.92,7,0,0,0,4,2,2,4,7,14,7.4,22.2,48.1,×,4,"{""cells"": [""×"", """", ""4"", ""5"", ""5"", ""星野 洋輝 福 島/26/115"", ""S1"", ""追"", ""3.92"", ""103.92"", ""7"", ""0"", ""0"", ""0"", ""4"", ""2"", ""2"", ""4"", ""7"", ""14"", ""7.4"", ""22.2"", ""48.1""], ""row_class"": [""n5""]}",2-5-3/7-1-4/6,published,リズム,楽天Kドリームス 並び予想,1,2,3,追込
6320260707010006,2026-07-07,防府競輪,F1,6,Ｓ級予選,12:56,12:51,https://keirin.kdreams.jp/hofu/racedetail/6320260707010006/?pageType=result,2026-09-17T01:09:04.961317+00:00,6,岡 光良,埼 玉/44/94,埼玉,44,94,S2,追,3.92,92.33,2,0,0,0,3,5,0,8,1,6,0.0,53.3,60.0,,6,"{""cells"": ["""", """", ""6"", ""6"", ""6"", ""岡 光良 埼 玉/44/94"", ""S2"", ""追"", ""3.92"", ""92.33"", ""2"", ""0"", ""0"", ""0"", ""3"", ""5"", ""0"", ""8"", ""1"", ""6"", ""0.0"", ""53.3"", ""60.0""], ""row_class"": [""n6""]}",2-5-3/7-1-4/6,published,リズム,楽天Kドリームス 並び予想,3,1,1,追上
6320260707010006,2026-07-07,防府競輪,F1,6,Ｓ級予選,12:56,12:51,https://keirin.kdreams.jp/hofu/racedetail/6320260707010006/?pageType=result,2026-09-17T01:09:04.961317+00:00,7,猿樂 楓樹,岡 山/25/127,岡山,25,127,S2,逃,3.92,100.33,0,15,12,2,0,0,13,1,0,5,68.4,73.6,73.6,◎,4,"{""cells"": [""◎"", """", ""4"", ""7"", ""猿樂 楓樹 岡 山/25/127"", ""S2"", ""逃"", ""3.92"", ""100.33"", ""0"", ""15"", ""12"", ""2"", ""0"", ""0"", ""13"", ""1"", ""0"", ""5"", ""68.4"", ""73.6"", ""73.6""], ""row_class"": [""n7""]}",2-5-3/7-1-4/6,published,リズム,楽天Kドリームス 並び予想,2,1,3,押え先
6320260707010007,2026-07-07,防府競輪,F1,7,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/hofu/racedetail/6320260707010007/?pageType=result,2026-09-17T01:09:06.556019+00:00,1,大西 貴晃,大 分/33/101,大分,33,101,S1,両,3.92,102.56,0,1,0,1,4,0,4,1,2,9,25.0,31.2,43.7,×,4,"{""cells"": [""×"", """", ""4"", ""1"", ""1"", ""大西 貴晃 大 分/33/101"", ""S1"", ""両"", ""3.92"", ""102.56"", ""0"", ""1"", ""0"", ""1"", ""4"", ""0"", ""4"", ""1"", ""2"", ""9"", ""25.0"", ""31.2"", ""43.7""], ""row_class"": [""n1""]}",3-5-6/1-7/2-4,published,リズム,楽天Kドリームス 並び予想,2,1,2,自在
6320260707010007,2026-07-07,防府競輪,F1,7,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/hofu/racedetail/6320260707010007/?pageType=result,2026-09-17T01:09:06.556019+00:00,2,山根 将太,岡 山/28/119,岡山,28,119,S2,逃,3.92,98.92,2,14,6,2,0,0,5,3,4,13,20.0,32.0,48.0,△,5,"{""cells"": [""△"", """", ""5"", ""2"", ""2"", ""山根 将太 岡 山/28/119"", ""S2"", ""逃"", ""3.92"", ""98.92"", ""2"", ""14"", ""6"", ""2"", ""0"", ""0"", ""5"", ""3"", ""4"", ""13"", ""20.0"", ""32.0"", ""48.0""], ""row_class"": [""n2""]}",3-5-6/1-7/2-4,published,リズム,楽天Kドリームス 並び予想,3,1,2,押え先
