race_id,race_date,track,race_no,segment,strategy,combination,stake_yen,payout_yen,profit_yen,hit
1320231124010009,2023-11-24,いわき平競輪,9,後半,late_v2,2-4-3,100,0,-100,0
1320231124010009,2023-11-24,いわき平競輪,9,後半,late_v2,4-2-3,100,0,-100,0
8520231124010008,2023-11-24,佐世保競輪,8,中盤,middle_v2,5-2-4,100,0,-100,0
8520231124010008,2023-11-24,佐世保競輪,8,中盤,middle_v2,2-5-4,100,0,-100,0
8520231124010008,2023-11-24,佐世保競輪,8,中盤,middle_v2,5-2-7,100,0,-100,0
8520231124010008,2023-11-24,佐世保競輪,8,中盤,middle_v2,2-5-7,100,0,-100,0
8520231124010008,2023-11-24,佐世保競輪,8,中盤,middle_v2,5-2-3,100,1330,1230,1
8520231124010008,2023-11-24,佐世保競輪,8,中盤,middle_v2,2-5-3,100,0,-100,0
8520231124010009,2023-11-24,佐世保競輪,9,後半,late_v2,7-5-1,100,0,-100,0
8520231124010009,2023-11-24,佐世保競輪,9,後半,late_v2,5-7-1,100,0,-100,0
8520231124010009,2023-11-24,佐世保競輪,9,後半,late_v2,7-5-2,100,0,-100,0
8520231124010009,2023-11-24,佐世保競輪,9,後半,late_v2,5-7-2,100,890,790,1
2520231202010010,2023-12-02,大宮競輪,10,中盤,middle_v2,2-4-7,100,0,-100,0
2520231202010010,2023-12-02,大宮競輪,10,中盤,middle_v2,4-2-7,100,0,-100,0
2520231202010010,2023-12-02,大宮競輪,10,中盤,middle_v2,2-4-5,100,0,-100,0
2520231202010010,2023-12-02,大宮競輪,10,中盤,middle_v2,4-2-5,100,0,-100,0
2520231202010010,2023-12-02,大宮競輪,10,中盤,middle_v2,2-4-1,100,0,-100,0
2520231202010010,2023-12-02,大宮競輪,10,中盤,middle_v2,4-2-1,100,0,-100,0
6120231204010008,2023-12-04,玉野競輪,8,中盤,middle_v2,5-1-4,100,0,-100,0
6120231204010008,2023-12-04,玉野競輪,8,中盤,middle_v2,1-5-4,100,0,-100,0
6120231204010008,2023-12-04,玉野競輪,8,中盤,middle_v2,5-1-3,100,0,-100,0
6120231204010008,2023-12-04,玉野競輪,8,中盤,middle_v2,1-5-3,100,0,-100,0
6120231204010008,2023-12-04,玉野競輪,8,中盤,middle_v2,5-1-7,100,0,-100,0
6120231204010008,2023-12-04,玉野競輪,8,中盤,middle_v2,1-5-7,100,0,-100,0
4420231211010011,2023-12-11,大垣競輪,11,後半,late_v2,7-2-5,100,0,-100,0
4420231211010011,2023-12-11,大垣競輪,11,後半,late_v2,2-7-5,100,0,-100,0
4420231211010011,2023-12-11,大垣競輪,11,後半,late_v2,7-2-4,100,0,-100,0
4420231211010011,2023-12-11,大垣競輪,11,後半,late_v2,2-7-4,100,0,-100,0
6120231211010007,2023-12-11,玉野競輪,7,中盤,middle_v2,3-1-4,100,0,-100,0
6120231211010007,2023-12-11,玉野競輪,7,中盤,middle_v2,1-3-4,100,0,-100,0
6120231211010007,2023-12-11,玉野競輪,7,中盤,middle_v2,3-1-7,100,0,-100,0
6120231211010007,2023-12-11,玉野競輪,7,中盤,middle_v2,1-3-7,100,0,-100,0
6120231211010007,2023-12-11,玉野競輪,7,中盤,middle_v2,3-1-5,100,0,-100,0
6120231211010007,2023-12-11,玉野競輪,7,中盤,middle_v2,1-3-5,100,0,-100,0
8620231214010008,2023-12-14,別府競輪,8,後半,late_v2,2-1-7,100,0,-100,0
8620231214010008,2023-12-14,別府競輪,8,後半,late_v2,1-2-7,100,0,-100,0
8620231214010008,2023-12-14,別府競輪,8,後半,late_v2,2-1-3,100,1170,1070,1
8620231214010008,2023-12-14,別府競輪,8,後半,late_v2,1-2-3,100,0,-100,0
7520231216010007,2023-12-16,松山競輪,7,前半,early_v2,4-6-1,100,0,-100,0
7520231216010007,2023-12-16,松山競輪,7,前半,early_v2,4-6-5,100,0,-100,0
7520231216010007,2023-12-16,松山競輪,7,前半,early_v2,6-4-1,100,0,-100,0
7520231216010007,2023-12-16,松山競輪,7,前半,early_v2,6-4-5,100,0,-100,0
3820231218010011,2023-12-18,静岡競輪,11,後半,late_v2,2-5-6,100,0,-100,0
3820231218010011,2023-12-18,静岡競輪,11,後半,late_v2,5-2-6,100,0,-100,0
3820231218010011,2023-12-18,静岡競輪,11,後半,late_v2,2-5-3,100,0,-100,0
3820231218010011,2023-12-18,静岡競輪,11,後半,late_v2,5-2-3,100,0,-100,0
4720231220010008,2023-12-20,松阪競輪,8,中盤,middle_v2,6-2-4,100,0,-100,0
4720231220010008,2023-12-20,松阪競輪,8,中盤,middle_v2,2-6-4,100,0,-100,0
4720231220010008,2023-12-20,松阪競輪,8,中盤,middle_v2,6-2-3,100,0,-100,0
4720231220010008,2023-12-20,松阪競輪,8,中盤,middle_v2,2-6-3,100,0,-100,0
4720231220010008,2023-12-20,松阪競輪,8,中盤,middle_v2,6-2-1,100,0,-100,0
4720231220010008,2023-12-20,松阪競輪,8,中盤,middle_v2,2-6-1,100,0,-100,0
4720231220010011,2023-12-20,松阪競輪,11,後半,late_v2,1-4-7,100,420,320,1
4720231220010011,2023-12-20,松阪競輪,11,後半,late_v2,4-1-7,100,0,-100,0
4720231220010011,2023-12-20,松阪競輪,11,後半,late_v2,1-4-3,100,0,-100,0
4720231220010011,2023-12-20,松阪競輪,11,後半,late_v2,4-1-3,100,0,-100,0
8120231221010008,2023-12-21,小倉競輪,8,中盤,middle_v2,5-7-3,100,0,-100,0
8120231221010008,2023-12-21,小倉競輪,8,中盤,middle_v2,7-5-3,100,0,-100,0
8120231221010008,2023-12-21,小倉競輪,8,中盤,middle_v2,5-7-6,100,0,-100,0
8120231221010008,2023-12-21,小倉競輪,8,中盤,middle_v2,7-5-6,100,0,-100,0
8120231221010008,2023-12-21,小倉競輪,8,中盤,middle_v2,5-7-1,100,0,-100,0
8120231221010008,2023-12-21,小倉競輪,8,中盤,middle_v2,7-5-1,100,0,-100,0
2620231223010007,2023-12-23,西武園競輪,7,前半,early_v2,1-4-5,100,0,-100,0
2620231223010007,2023-12-23,西武園競輪,7,前半,early_v2,1-4-7,100,0,-100,0
2620231223010007,2023-12-23,西武園競輪,7,前半,early_v2,4-1-5,100,0,-100,0
2620231223010007,2023-12-23,西武園競輪,7,前半,early_v2,4-1-7,100,0,-100,0
2620231223010009,2023-12-23,西武園競輪,9,中盤,middle_v2,7-3-4,100,3040,2940,1
2620231223010009,2023-12-23,西武園競輪,9,中盤,middle_v2,3-7-4,100,0,-100,0
2620231223010009,2023-12-23,西武園競輪,9,中盤,middle_v2,7-3-2,100,0,-100,0
2620231223010009,2023-12-23,西武園競輪,9,中盤,middle_v2,3-7-2,100,0,-100,0
2620231223010009,2023-12-23,西武園競輪,9,中盤,middle_v2,7-3-5,100,0,-100,0
2620231223010009,2023-12-23,西武園競輪,9,中盤,middle_v2,3-7-5,100,0,-100,0
3120231226010009,2023-12-26,松戸競輪,9,中盤,middle_v2,1-5-4,100,0,-100,0
3120231226010009,2023-12-26,松戸競輪,9,中盤,middle_v2,5-1-4,100,0,-100,0
3120231226010009,2023-12-26,松戸競輪,9,中盤,middle_v2,1-5-2,100,0,-100,0
3120231226010009,2023-12-26,松戸競輪,9,中盤,middle_v2,5-1-2,100,0,-100,0
3120231226010009,2023-12-26,松戸競輪,9,中盤,middle_v2,1-5-7,100,0,-100,0
3120231226010009,2023-12-26,松戸競輪,9,中盤,middle_v2,5-1-7,100,0,-100,0
2820231228010004,2023-12-28,立川競輪,4,中盤,middle_v2,1-3-9,100,0,-100,0
2820231228010004,2023-12-28,立川競輪,4,中盤,middle_v2,3-1-9,100,0,-100,0
2820231228010004,2023-12-28,立川競輪,4,中盤,middle_v2,1-3-5,100,0,-100,0
2820231228010004,2023-12-28,立川競輪,4,中盤,middle_v2,3-1-5,100,0,-100,0
2820231228010004,2023-12-28,立川競輪,4,中盤,middle_v2,1-3-2,100,0,-100,0
2820231228010004,2023-12-28,立川競輪,4,中盤,middle_v2,3-1-2,100,0,-100,0
2820231228010005,2023-12-28,立川競輪,5,中盤,middle_v2,5-1-8,100,0,-100,0
2820231228010005,2023-12-28,立川競輪,5,中盤,middle_v2,1-5-8,100,0,-100,0
2820231228010005,2023-12-28,立川競輪,5,中盤,middle_v2,5-1-2,100,0,-100,0
2820231228010005,2023-12-28,立川競輪,5,中盤,middle_v2,1-5-2,100,0,-100,0
2820231228010005,2023-12-28,立川競輪,5,中盤,middle_v2,5-1-7,100,0,-100,0
2820231228010005,2023-12-28,立川競輪,5,中盤,middle_v2,1-5-7,100,0,-100,0
2820231228010006,2023-12-28,立川競輪,6,中盤,middle_v2,7-1-8,100,0,-100,0
2820231228010006,2023-12-28,立川競輪,6,中盤,middle_v2,1-7-8,100,0,-100,0
2820231228010006,2023-12-28,立川競輪,6,中盤,middle_v2,7-1-3,100,0,-100,0
2820231228010006,2023-12-28,立川競輪,6,中盤,middle_v2,1-7-3,100,0,-100,0
2820231228010006,2023-12-28,立川競輪,6,中盤,middle_v2,7-1-5,100,0,-100,0
2820231228010006,2023-12-28,立川競輪,6,中盤,middle_v2,1-7-5,100,1360,1260,1
2820231228010009,2023-12-28,立川競輪,9,後半,late_v2,1-7-4,100,0,-100,0
2820231228010009,2023-12-28,立川競輪,9,後半,late_v2,7-1-4,100,0,-100,0
2820231228010009,2023-12-28,立川競輪,9,後半,late_v2,1-7-5,100,0,-100,0
2820231228010009,2023-12-28,立川競輪,9,後半,late_v2,7-1-5,100,890,790,1
4420231231010009,2023-12-31,大垣競輪,9,中盤,middle_v2,2-5-7,100,0,-100,0
4420231231010009,2023-12-31,大垣競輪,9,中盤,middle_v2,5-2-7,100,0,-100,0
4420231231010009,2023-12-31,大垣競輪,9,中盤,middle_v2,2-5-4,100,0,-100,0
4420231231010009,2023-12-31,大垣競輪,9,中盤,middle_v2,5-2-4,100,0,-100,0
4420231231010009,2023-12-31,大垣競輪,9,中盤,middle_v2,2-5-1,100,0,-100,0
4420231231010009,2023-12-31,大垣競輪,9,中盤,middle_v2,5-2-1,100,0,-100,0
4420231231010011,2023-12-31,大垣競輪,11,後半,late_v2,1-5-7,100,0,-100,0
4420231231010011,2023-12-31,大垣競輪,11,後半,late_v2,5-1-7,100,0,-100,0
4420231231010011,2023-12-31,大垣競輪,11,後半,late_v2,1-5-3,100,0,-100,0
4420231231010011,2023-12-31,大垣競輪,11,後半,late_v2,5-1-3,100,0,-100,0
