race_id,race_date,track,race_no,race_type,start_time,deadline,source_url,captured_at_utc,car_no,player_name,player_profile,prefecture,age,term,class,style,gear,score,s_count,b_count,nige_count,makuri_count,sashi_count,mark_count,first_count,second_count,third_count,outside_count,win_rate,top2_rate,top3_rate,prediction_mark,evaluation,raw_row_json,predicted_line_formation,line_status,line_provider,line_source,line_id,line_position,line_size,line_role
1320230101010007,2023-01-01,いわき平競輪,7,Ｓ級予選,18:10,18:05,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010007/?pageType=result,2026-08-28T16:16:44.563294+00:00,5,阿部 大樹,埼 玉/33/94,埼玉,33,94,S1,両,3.92,104.73,3,3,0,1,3,0,2,2,5,17,7.6,15.3,34.6,○,3,"{""cells"": [""○"", """", ""3"", ""5"", ""5"", ""阿部 大樹 埼 玉/33/94"", ""S1"", ""両"", ""3.92"", ""104.73"", ""3"", ""3"", ""0"", ""1"", ""3"", ""0"", ""2"", ""2"", ""5"", ""17"", ""7.6"", ""15.3"", ""34.6""], ""row_class"": [""n5""]}",4-1/3-7/5-2-6,published,アオケイ,楽天Kドリームス 並び予想,3,1,3,自在
1320230101010007,2023-01-01,いわき平競輪,7,Ｓ級予選,18:10,18:05,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010007/?pageType=result,2026-08-28T16:16:44.563294+00:00,6,大薗 宏,茨 城/48/71,茨城,48,71,S2,追,3.86,92.50,3,0,0,0,1,0,0,1,1,20,0.0,4.5,9.0,,6,"{""cells"": ["""", """", ""6"", ""6"", ""6"", ""大薗 宏 茨 城/48/71"", ""S2"", ""追"", ""3.86"", ""92.50"", ""3"", ""0"", ""0"", ""0"", ""1"", ""0"", ""0"", ""1"", ""1"", ""20"", ""0.0"", ""4.5"", ""9.0""], ""row_class"": [""n6""]}",4-1/3-7/5-2-6,published,アオケイ,楽天Kドリームス 並び予想,3,3,3,追込
1320230101010007,2023-01-01,いわき平競輪,7,Ｓ級予選,18:10,18:05,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010007/?pageType=result,2026-08-28T16:16:44.563294+00:00,7,江守 昇,千 葉/47/73,千葉,47,73,S2,追,3.92,99.94,1,0,0,0,2,2,2,2,4,11,10.5,21.0,42.1,▲,4,"{""cells"": [""▲"", """", ""4"", ""7"", ""江守 昇 千 葉/47/73"", ""S2"", ""追"", ""3.92"", ""99.94"", ""1"", ""0"", ""0"", ""0"", ""2"", ""2"", ""2"", ""2"", ""4"", ""11"", ""10.5"", ""21.0"", ""42.1""], ""row_class"": [""n7""]}",4-1/3-7/5-2-6,published,アオケイ,楽天Kドリームス 並び予想,2,2,2,追込
1320230101010008,2023-01-01,いわき平競輪,8,Ｓ級予選,18:35,18:30,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010008/?pageType=result,2026-08-28T16:16:46.362987+00:00,1,近藤 隆司,千 葉/38/90,千葉,38,90,S2,逃,3.92,105.35,0,0,0,1,0,2,1,2,2,9,7.1,21.4,35.7,◎,3,"{""cells"": [""◎"", """", ""3"", ""1"", ""1"", ""近藤 隆司 千 葉/38/90"", ""S2"", ""逃"", ""3.92"", ""105.35"", ""0"", ""0"", ""0"", ""1"", ""0"", ""2"", ""1"", ""2"", ""2"", ""9"", ""7.1"", ""21.4"", ""35.7""], ""row_class"": [""n1""]}",1-4/3-7/6-2-5,published,アオケイ,楽天Kドリームス 並び予想,1,1,2,自在
1320230101010008,2023-01-01,いわき平競輪,8,Ｓ級予選,18:35,18:30,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010008/?pageType=result,2026-08-28T16:16:46.362987+00:00,2,小林 大介,群 馬/45/79,群馬,45,79,S1,追,3.92,101.20,3,0,0,0,2,3,2,3,2,13,10.0,25.0,35.0,×,4,"{""cells"": [""×"", """", ""4"", ""2"", ""2"", ""小林 大介 群 馬/45/79"", ""S1"", ""追"", ""3.92"", ""101.20"", ""3"", ""0"", ""0"", ""0"", ""2"", ""3"", ""2"", ""3"", ""2"", ""13"", ""10.0"", ""25.0"", ""35.0""], ""row_class"": [""n2""]}",1-4/3-7/6-2-5,published,アオケイ,楽天Kドリームス 並び予想,3,2,3,追込
1320230101010008,2023-01-01,いわき平競輪,8,Ｓ級予選,18:35,18:30,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010008/?pageType=result,2026-08-28T16:16:46.362987+00:00,3,坂本 紘規,青 森/26/117,青森,26,117,S2,逃,3.92,99.22,0,13,5,3,0,0,2,6,3,11,9.0,36.3,50.0,注,4,"{""cells"": [""注"", """", ""4"", ""3"", ""3"", ""坂本 紘規 青 森/26/117"", ""S2"", ""逃"", ""3.92"", ""99.22"", ""0"", ""13"", ""5"", ""3"", ""0"", ""0"", ""2"", ""6"", ""3"", ""11"", ""9.0"", ""36.3"", ""50.0""], ""row_class"": [""n3""]}",1-4/3-7/6-2-5,published,アオケイ,楽天Kドリームス 並び予想,2,1,2,押え先
1320230101010008,2023-01-01,いわき平競輪,8,Ｓ級予選,18:35,18:30,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010008/?pageType=result,2026-08-28T16:16:46.362987+00:00,4,石毛 克幸,千 葉/45/84,千葉,45,84,S2,追,3.93,103.43,2,0,0,0,3,4,2,5,2,15,8.3,29.1,37.5,○,4,"{""cells"": [""○"", """", ""4"", ""4"", ""4"", ""石毛 克幸 千 葉/45/84"", ""S2"", ""追"", ""3.93"", ""103.43"", ""2"", ""0"", ""0"", ""0"", ""3"", ""4"", ""2"", ""5"", ""2"", ""15"", ""8.3"", ""29.1"", ""37.5""], ""row_class"": [""n4""]}",1-4/3-7/6-2-5,published,アオケイ,楽天Kドリームス 並び予想,1,2,2,追込
1320230101010008,2023-01-01,いわき平競輪,8,Ｓ級予選,18:35,18:30,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010008/?pageType=result,2026-08-28T16:16:46.362987+00:00,5,尾崎 剛,埼 玉/45/79,埼玉,45,79,S2,追,3.92,96.40,1,0,0,0,0,0,0,0,3,8,0.0,0.0,27.2,▲,5,"{""cells"": [""▲"", """", ""5"", ""5"", ""5"", ""尾崎 剛 埼 玉/45/79"", ""S2"", ""追"", ""3.92"", ""96.40"", ""1"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""3"", ""8"", ""0.0"", ""0.0"", ""27.2""], ""row_class"": [""n5""]}",1-4/3-7/6-2-5,published,アオケイ,楽天Kドリームス 並び予想,3,3,3,追込
1320230101010008,2023-01-01,いわき平競輪,8,Ｓ級予選,18:35,18:30,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010008/?pageType=result,2026-08-28T16:16:46.362987+00:00,6,宮下 一歩,長 野/30/115,長野,30,115,S2,逃,3.92,96.30,2,16,4,2,0,0,4,2,2,15,17.3,26.0,34.7,,5,"{""cells"": ["""", """", ""5"", ""6"", ""6"", ""宮下 一歩 長 野/30/115"", ""S2"", ""逃"", ""3.92"", ""96.30"", ""2"", ""16"", ""4"", ""2"", ""0"", ""0"", ""4"", ""2"", ""2"", ""15"", ""17.3"", ""26.0"", ""34.7""], ""row_class"": [""n6""]}",1-4/3-7/6-2-5,published,アオケイ,楽天Kドリームス 並び予想,3,1,3,押え先
1320230101010008,2023-01-01,いわき平競輪,8,Ｓ級予選,18:35,18:30,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010008/?pageType=result,2026-08-28T16:16:46.362987+00:00,7,佐藤 康紀,青 森/48/73,青森,48,73,S2,追,3.92,100.47,3,0,0,0,1,3,1,3,6,14,4.1,16.6,41.6,△,4,"{""cells"": [""△"", """", ""4"", ""7"", ""佐藤 康紀 青 森/48/73"", ""S2"", ""追"", ""3.92"", ""100.47"", ""3"", ""0"", ""0"", ""0"", ""1"", ""3"", ""1"", ""3"", ""6"", ""14"", ""4.1"", ""16.6"", ""41.6""], ""row_class"": [""n7""]}",1-4/3-7/6-2-5,published,アオケイ,楽天Kドリームス 並び予想,2,2,2,追込
1320230101010009,2023-01-01,いわき平競輪,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010009/?pageType=result,2026-08-28T16:16:48.208756+00:00,1,蕗澤 鴻太郎,群 馬/27/111,群馬,27,111,S2,逃,3.92,96.65,7,9,5,0,0,0,1,4,3,13,4.7,23.8,38.0,注,5,"{""cells"": [""注"", """", ""5"", ""1"", ""1"", ""蕗澤 鴻太郎 群 馬/27/111"", ""S2"", ""逃"", ""3.92"", ""96.65"", ""7"", ""9"", ""5"", ""0"", ""0"", ""0"", ""1"", ""4"", ""3"", ""13"", ""4.7"", ""23.8"", ""38.0""], ""row_class"": [""n1""]}",1-7/5-3/4-2-6,published,アオケイ,楽天Kドリームス 並び予想,1,1,2,先行
1320230101010009,2023-01-01,いわき平競輪,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010009/?pageType=result,2026-08-28T16:16:48.208756+00:00,2,佐藤 龍二,神奈川/34/94,神奈川,34,94,S1,両,3.92,105.19,5,0,0,1,4,4,3,6,4,8,14.2,42.8,61.9,◎,3,"{""cells"": [""◎"", """", ""3"", ""2"", ""2"", ""佐藤 龍二 神奈川/34/94"", ""S1"", ""両"", ""3.92"", ""105.19"", ""5"", ""0"", ""0"", ""1"", ""4"", ""4"", ""3"", ""6"", ""4"", ""8"", ""14.2"", ""42.8"", ""61.9""], ""row_class"": [""n2""]}",1-7/5-3/4-2-6,published,アオケイ,楽天Kドリームス 並び予想,3,2,3,追込
1320230101010009,2023-01-01,いわき平競輪,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010009/?pageType=result,2026-08-28T16:16:48.208756+00:00,3,中村 敏之輔,北海道/36/91,北海道,36,91,S2,追,3.92,94.32,0,0,0,0,1,0,1,0,2,22,4.0,4.0,12.0,▲,6,"{""cells"": [""▲"", """", ""6"", ""3"", ""3"", ""中村 敏之輔 北海道/36/91"", ""S2"", ""追"", ""3.92"", ""94.32"", ""0"", ""0"", ""0"", ""0"", ""1"", ""0"", ""1"", ""0"", ""2"", ""22"", ""4.0"", ""4.0"", ""12.0""], ""row_class"": [""n3""]}",1-7/5-3/4-2-6,published,アオケイ,楽天Kドリームス 並び予想,2,2,2,追込
1320230101010009,2023-01-01,いわき平競輪,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010009/?pageType=result,2026-08-28T16:16:48.208756+00:00,4,齋木 翔多,静 岡/24/115,静岡,24,115,S2,逃,3.93,103.05,2,12,4,2,0,0,5,1,2,11,26.3,31.5,42.1,○,4,"{""cells"": [""○"", """", ""4"", ""4"", ""4"", ""齋木 翔多 静 岡/24/115"", ""S2"", ""逃"", ""3.93"", ""103.05"", ""2"", ""12"", ""4"", ""2"", ""0"", ""0"", ""5"", ""1"", ""2"", ""11"", ""26.3"", ""31.5"", ""42.1""], ""row_class"": [""n4""]}",1-7/5-3/4-2-6,published,アオケイ,楽天Kドリームス 並び予想,3,1,3,押え先
1320230101010009,2023-01-01,いわき平競輪,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010009/?pageType=result,2026-08-28T16:16:48.208756+00:00,5,小原 丈一郎,青 森/24/115,青森,24,115,S2,逃,3.92,100.88,0,4,1,4,0,0,1,4,3,9,5.8,29.4,47.0,×,4,"{""cells"": [""×"", """", ""4"", ""5"", ""5"", ""小原 丈一郎 青 森/24/115"", ""S2"", ""逃"", ""3.92"", ""100.88"", ""0"", ""4"", ""1"", ""4"", ""0"", ""0"", ""1"", ""4"", ""3"", ""9"", ""5.8"", ""29.4"", ""47.0""], ""row_class"": [""n5""]}",1-7/5-3/4-2-6,published,アオケイ,楽天Kドリームス 並び予想,2,1,2,押え先
1320230101010009,2023-01-01,いわき平競輪,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010009/?pageType=result,2026-08-28T16:16:48.208756+00:00,6,成清 謙二郎,千 葉/39/90,千葉,39,90,S2,追,3.92,90.00,0,0,0,0,7,4,4,7,9,4,16.6,45.8,83.3,△,6,"{""cells"": [""△"", """", ""6"", ""6"", ""6"", ""成清 謙二郎 千 葉/39/90"", ""S2"", ""追"", ""3.92"", ""90.00"", ""0"", ""0"", ""0"", ""0"", ""7"", ""4"", ""4"", ""7"", ""9"", ""4"", ""16.6"", ""45.8"", ""83.3""], ""row_class"": [""n6""]}",1-7/5-3/4-2-6,published,アオケイ,楽天Kドリームス 並び予想,3,3,3,追込
1320230101010009,2023-01-01,いわき平競輪,9,Ｓ級予選,19:00,18:55,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010009/?pageType=result,2026-08-28T16:16:48.208756+00:00,7,関 貴之,茨 城/39/93,茨城,39,93,S2,追,3.92,97.26,2,0,0,0,1,1,1,1,3,18,4.3,8.6,21.7,,5,"{""cells"": ["""", """", ""5"", ""7"", ""関 貴之 茨 城/39/93"", ""S2"", ""追"", ""3.92"", ""97.26"", ""2"", ""0"", ""0"", ""0"", ""1"", ""1"", ""1"", ""1"", ""3"", ""18"", ""4.3"", ""8.6"", ""21.7""], ""row_class"": [""n7""]}",1-7/5-3/4-2-6,published,アオケイ,楽天Kドリームス 並び予想,1,2,2,追込
1320230101010010,2023-01-01,いわき平競輪,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010010/?pageType=result,2026-08-28T16:16:50.007194+00:00,1,勝瀬 卓也,神奈川/45/84,神奈川,45,84,S2,追,3.92,98.73,1,0,0,0,3,2,1,4,2,8,6.6,33.3,46.6,▲,5,"{""cells"": [""▲"", """", ""5"", ""1"", ""1"", ""勝瀬 卓也 神奈川/45/84"", ""S2"", ""追"", ""3.92"", ""98.73"", ""1"", ""0"", ""0"", ""0"", ""3"", ""2"", ""1"", ""4"", ""2"", ""8"", ""6.6"", ""33.3"", ""46.6""], ""row_class"": [""n1""]}",3-5/2-6/4-7-1,published,アオケイ,楽天Kドリームス 並び予想,3,3,3,追込
1320230101010010,2023-01-01,いわき平競輪,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010010/?pageType=result,2026-08-28T16:16:50.007194+00:00,2,田口 勇介,秋 田/22/119,秋田,22,119,S2,逃,3.92,91.83,4,12,9,1,1,1,7,5,0,6,38.8,66.6,66.6,△,6,"{""cells"": [""△"", """", ""6"", ""2"", ""2"", ""田口 勇介 秋 田/22/119"", ""S2"", ""逃"", ""3.92"", ""91.83"", ""4"", ""12"", ""9"", ""1"", ""1"", ""1"", ""7"", ""5"", ""0"", ""6"", ""38.8"", ""66.6"", ""66.6""], ""row_class"": [""n2""]}",3-5/2-6/4-7-1,published,アオケイ,楽天Kドリームス 並び予想,2,1,2,押え先
1320230101010010,2023-01-01,いわき平競輪,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010010/?pageType=result,2026-08-28T16:16:50.007194+00:00,3,末木 浩二,山 梨/31/109,山梨,31,109,S1,逃,3.92,104.66,3,8,0,5,0,0,2,3,4,13,9.0,22.7,40.9,◎,3,"{""cells"": [""◎"", """", ""3"", ""3"", ""3"", ""末木 浩二 山 梨/31/109"", ""S1"", ""逃"", ""3.92"", ""104.66"", ""3"", ""8"", ""0"", ""5"", ""0"", ""0"", ""2"", ""3"", ""4"", ""13"", ""9.0"", ""22.7"", ""40.9""], ""row_class"": [""n3""]}",3-5/2-6/4-7-1,published,アオケイ,楽天Kドリームス 並び予想,1,1,2,先行
1320230101010010,2023-01-01,いわき平競輪,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010010/?pageType=result,2026-08-28T16:16:50.007194+00:00,4,望月 一成,静 岡/26/111,静岡,26,111,S2,逃,3.93,98.04,2,13,6,2,1,0,4,5,3,10,18.1,40.9,54.5,注,5,"{""cells"": [""注"", """", ""5"", ""4"", ""4"", ""望月 一成 静 岡/26/111"", ""S2"", ""逃"", ""3.93"", ""98.04"", ""2"", ""13"", ""6"", ""2"", ""1"", ""0"", ""4"", ""5"", ""3"", ""10"", ""18.1"", ""40.9"", ""54.5""], ""row_class"": [""n4""]}",3-5/2-6/4-7-1,published,アオケイ,楽天Kドリームス 並び予想,3,1,3,押え先
1320230101010010,2023-01-01,いわき平競輪,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010010/?pageType=result,2026-08-28T16:16:50.007194+00:00,5,中川 貴徳,栃 木/38/91,栃木,38,91,S2,追,3.92,103.00,2,0,0,1,6,0,5,2,4,11,22.7,31.8,50.0,○,4,"{""cells"": [""○"", """", ""4"", ""5"", ""5"", ""中川 貴徳 栃 木/38/91"", ""S2"", ""追"", ""3.92"", ""103.00"", ""2"", ""0"", ""0"", ""1"", ""6"", ""0"", ""5"", ""2"", ""4"", ""11"", ""22.7"", ""31.8"", ""50.0""], ""row_class"": [""n5""]}",3-5/2-6/4-7-1,published,アオケイ,楽天Kドリームス 並び予想,1,2,2,追込
1320230101010010,2023-01-01,いわき平競輪,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010010/?pageType=result,2026-08-28T16:16:50.007194+00:00,6,板垣 昴,福 島/30/115,福島,30,115,S2,逃,3.92,91.21,0,3,2,3,1,0,3,3,4,4,21.4,42.8,71.4,,6,"{""cells"": ["""", """", ""6"", ""6"", ""6"", ""板垣 昴 福 島/30/115"", ""S2"", ""逃"", ""3.92"", ""91.21"", ""0"", ""3"", ""2"", ""3"", ""1"", ""0"", ""3"", ""3"", ""4"", ""4"", ""21.4"", ""42.8"", ""71.4""], ""row_class"": [""n6""]}",3-5/2-6/4-7-1,published,アオケイ,楽天Kドリームス 並び予想,2,2,2,追込
1320230101010010,2023-01-01,いわき平競輪,10,Ｓ級予選,19:25,19:20,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010010/?pageType=result,2026-08-28T16:16:50.007194+00:00,7,近藤 保,千 葉/40/95,千葉,40,95,S1,追,3.92,104.84,5,0,0,0,4,3,4,3,7,12,15.3,26.9,53.8,×,3,"{""cells"": [""×"", """", ""3"", ""7"", ""近藤 保 千 葉/40/95"", ""S1"", ""追"", ""3.92"", ""104.84"", ""5"", ""0"", ""0"", ""0"", ""4"", ""3"", ""4"", ""3"", ""7"", ""12"", ""15.3"", ""26.9"", ""53.8""], ""row_class"": [""n7""]}",3-5/2-6/4-7-1,published,アオケイ,楽天Kドリームス 並び予想,3,2,3,追込
1320230101010011,2023-01-01,いわき平競輪,11,Ｓ級予選,19:50,19:45,https://keirin.kdreams.jp/iwakitaira/racedetail/1320230101010011/?pageType=result,2026-08-28T16:16:51.858161+00:00,1,磯川 勝裕,東 京/28/113,東京,28,113,S2,逃,3.92,96.18,0,6,1,0,0,0,0,1,3,7,0.0,9.0,36.3,注,5,"{""cells"": [""注"", """", ""5"", ""1"", ""1"", ""磯川 勝裕 東 京/28/113"", ""S2"", ""逃"", ""3.92"", ""96.18"", ""0"", ""6"", ""1"", ""0"", ""0"", ""0"", ""0"", ""1"", ""3"", ""7"", ""0.0"", ""9.0"", ""36.3""], ""row_class"": [""n1""]}",1-4/5-2/6-3-7,published,アオケイ,楽天Kドリームス 並び予想,1,1,2,先行
