race_id,race_date,track,race_no,race_type,odds_source_url,error
8620230123010009,2023-01-23,別府競輪,9,Ｓ級予選,https://keirin.kdreams.jp/beppu/racedetail/8620230123010009/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [6]; found=[1, 2, 3, 4, 5, 7]"
8120230131010007,2023-01-31,小倉競輪,7,Ｓ級予選,https://keirin.kdreams.jp/kokura/racedetail/8120230131010007/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [5]; found=[1, 2, 3, 4, 6, 7]"
8120230131010009,2023-01-31,小倉競輪,9,Ｓ級予選,https://keirin.kdreams.jp/kokura/racedetail/8120230131010009/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [2]; found=[1, 3, 4, 5, 6, 7]"
2320230301010009,2023-03-01,取手競輪,9,Ｓ級予選,https://keirin.kdreams.jp/toride/racedetail/2320230301010009/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [3]; found=[1, 2, 4, 5, 6, 7]"
4820230629010010,2023-06-29,四日市競輪,10,Ｓ級予選,https://keirin.kdreams.jp/yokkaichi/racedetail/4820230629010010/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [7]; found=[1, 2, 3, 4, 5, 6]"
8120230723010008,2023-07-23,小倉競輪,8,Ｓ級予選,https://keirin.kdreams.jp/kokura/racedetail/8120230723010008/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [4]; found=[1, 2, 3, 5, 6, 7]"
3120230924010011,2023-09-24,松戸競輪,11,Ｓ級予選,https://keirin.kdreams.jp/matsudo/racedetail/3120230924010011/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [2]; found=[1, 3, 4, 5, 6, 7]"
4520231127010011,2023-11-27,豊橋競輪,11,Ｓ級予選,https://keirin.kdreams.jp/toyohashi/racedetail/4520231127010011/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [3]; found=[1, 2, 4, 5, 6, 7]"
2520231202010008,2023-12-02,大宮競輪,8,Ｓ級予選,https://keirin.kdreams.jp/omiya/racedetail/2520231202010008/?pageType=odds,"OddsParseError: trifecta fixed-first tables missing for cars [4]; found=[1, 2, 3, 5, 6, 7]"
